NAME:,walk_3_2.csv,,
7.7,-8.79,2.2,-6.55
7.8,-6.75,1.53,-4.82
7.9,-7.65,0.63,-3.65
8,-10.24,1.29,-4.75
8.1,-11.92,2.28,-5.96
8.2,-9.96,2.28,-7.45
8.3,-7.81,0.08,-4.67
8.4,-6.67,0.43,-3.41
8.5,-9.53,0.55,-4.2
8.6,-12.51,2.24,-5.57
8.7,-10.47,2.04,-5.49
8.8,-7.73,2.43,-4.63
8.9,-6.9,1.22,-4.31
9,-9.26,1.18,-4.63
9.1,-11.38,1.45,-5.33
9.2,-11.57,1.65,-7.22
9.3,-8.16,0.67,-5.49
9.4,-6.55,0.27,-4.39
9.5,-7.65,0.86,-3.65
9.6,-10.47,1.14,-4.79
9.7,-10.75,3.18,-5.14
9.8,-10.47,2.86,-5.88
9.9,-7.73,2.16,-5.3
10,-7.49,1.06,-3.41
10.1,-10.12,0.98,-4.39
10.2,-11.89,2.04,-5.53
10.3,-9.73,1.61,-6.63
10.4,-7.53,0.43,-4.39
10.5,-6.9,0.24,-3.18
10.6,-9.81,1.1,-4.59
10.7,-11.53,2.2,-6.32
10.8,-10.75,2.24,-6.12
10.9,-7.96,1.45,-4.9
11,-7.1,0.55,-3.57
11.1,-9.69,1.41,-4.28
11.2,-11.92,1.92,-6.67
11.3,-10.4,1.26,-5.45
11.4,-8.08,0.47,-5.1
11.5,-5.92,0.86,-3.37
11.6,-7.96,1.77,-3.92
11.7,-12.51,2.67,-5.65
11.8,-11.02,2.28,-6.94
11.9,-8.63,1.92,-6.43
12,-6.04,1.53,-4.28
12.1,-7.81,1.45,-4.75
12.2,-11.57,1.96,-6.08
12.3,-11.65,1.33,-6.63
12.4,-8.87,0.82,-5.61
12.5,-6.71,0.39,-4.43
12.6,-7.85,0.9,-4.04
12.7,-11.53,2.59,-5.18
12.8,-10.87,2.2,-5.53
12.9,-8.94,2.47,-5.84
13,-7.37,1.8,-4.86
13.1,-6.59,0.63,-3.8
13.2,-10,1.37,-4.47
13.3,-12.28,2.63,-6.04
13.4,-11.1,2.31,-7.61
13.5,-8.28,-0.43,-4.24
13.6,-6.51,0.78,-4.71
13.7,-8.28,0.2,-4.63
13.8,-10.94,1.65,-6
13.9,-10.98,2.63,-7.1
14,-7.26,2.24,-6
14.1,-7.02,1.1,-3.69
14.2,-9.22,1.06,-4.82
14.3,-10.55,1.61,-6.08
14.4,-12.47,1.96,-7.26
14.5,-8.71,0.12,-6.08
14.6,-6.67,0.59,-4.79
14.7,-7.49,0.63,-4.04
14.8,-11.22,0.94,-5.61
14.9,-10.59,2.08,-5.41
15,-9.49,2.39,-6.28
15.1,-6.79,1.77,-5.06
15.2,-7.81,0.86,-3.37
15.3,-10.83,1.29,-4.39
15.4,-11.85,1.88,-6.75
15.5,-9.92,1.8,-7.06
15.6,-7.22,0.59,-4.75
15.7,-6.51,0.24,-2.9
15.8,-9.81,1.37,-4.31
15.9,-11.45,2.28,-5.92
16,-10.79,2.35,-7.06
16.1,-7.53,2.08,-5.33
16.2,-6.24,0.86,-3.1
16.3,-10.16,1.18,-4.16
16.4,-12.59,2.71,-6.59
16.5,-10.28,1.37,-6.32
16.6,-7.88,0.82,-4.59
16.7,-6.32,0.63,-3.61
16.8,-8.87,0.71,-4.04
16.9,-11.26,2.9,-5.53
17,-10.55,2.71,-6.08
17.1,-8.16,2.43,-5.41
17.2,-6.55,0.86,-3.41
17.3,-8.83,1.02,-4.16
17.4,-11.96,1.69,-5.3
17.5,-11.53,1.73,-5.45
17.6,-8.16,1.33,-5.45
17.7,-6.2,0.9,-4.24
17.8,-8.71,1.37,-4.47
17.9,-11.02,1.88,-5.06
18,-10.98,2.16,-6.12
18.1,-8.71,2.79,-5.65
18.2,-6.67,1.88,-4.75
18.3,-9.18,1.8,-4.2
18.4,-11.02,2,-5.37
18.5,-12.24,1.61,-5.96
18.6,-7.85,1.1,-5.41
18.7,-6.67,-1.1,-4.63
18.8,-7.37,-0.04,-3.22
18.9,-12.08,2.98,-4.55
19,-11.61,2.31,-6
19.1,-9.65,1.96,-6.32
19.2,-6.98,2.12,-4.86
19.3,-6.98,1.1,-3.84
19.4,-10.04,2.47,-4.12
19.5,-12.28,1.65,-6.59
19.6,-10.43,2.94,-6.83
19.7,-7.37,0.2,-4.63
19.8,-6.39,0.78,-3.77
19.9,-9.38,1.73,-4.51
20,-12.24,2.79,-5.88
20.1,-10.67,2.98,-6.28
20.2,-7.3,2.55,-4.47
20.3,-6.55,1.45,-4
20.4,-9.18,1.45,-3.92
20.5,-12.47,2.59,-6.47
20.6,-11.69,2.16,-6.59
20.7,-7.37,0.24,-5.3
20.8,-6.28,0.63,-3.84
20.9,-9.1,0.82,-3.96
21,-11.65,2,-5.77
21.1,-11.1,2.31,-5.61
21.2,-8.08,2.59,-5.81
21.3,-5.96,2.04,-4.16
21.4,-8.94,1.8,-4.28
21.5,-10.71,1.92,-5.53
21.6,-11.77,2.04,-6.94
21.7,-9.14,1.73,-6.43
21.8,-6.28,0.47,-3.88
21.9,-6.24,1.02,-3.33
22,-10.04,1.18,-4
22.1,-12.79,4.75,-7.1
22.2,-9.45,3.26,-5.49
22.3,-7.06,2.39,-4.24
22.4,-7.26,1.22,-3.57
22.5,-10.04,1.8,-4.75
22.6,-12.08,2.51,-7.14
22.7,-9.89,1.61,-7.26
22.8,-7.22,0.47,-4.9
22.9,-7.37,0.59,-3.65
23,-9.69,0.51,-4.08
23.1,-11.77,1.84,-5.77
23.2,-10.67,2.2,-5.69
23.3,-8.51,1.77,-4.75
23.4,-7.53,0.35,-3.8
23.5,-8.83,0.86,-3.18
23.6,-11.49,1.37,-5.14
23.7,-11.18,1.41,-6.04
23.8,-8.47,0.82,-5.77
23.9,-7.73,0.75,-4.2
24,-8.24,0.63,-3.49
24.1,-11.06,0.9,-4.28
24.2,-11.89,1.37,-5.3
24.3,-9.02,2.12,-4.82
24.4,-7.49,1.84,-3.96
24.5,-7.85,1.06,-3.14
24.6,-10.51,1.41,-4.24
24.7,-11.81,1.29,-4.82
24.8,-9.06,1.22,-5.61
24.9,-7.65,0.9,-4.39
25,-7.14,0.75,-3.18
25.1,-9.61,0.08,-3.96
25.2,-12.67,2.28,-5.88
25.3,-11.06,2.55,-6.12
25.4,-7.92,1.61,-4.9
25.5,-6.63,0.39,-3.33
25.6,-9.06,0.86,-3.84
25.7,-12.04,1.33,-6.12
25.8,-11.61,1.77,-7.26
25.9,-7.77,0.08,-4.98
26,-6.39,0.35,-3.92
26.1,-8.32,0.2,-3.33
26.2,-12,2.16,-6.12
26.3,-11.77,2.12,-5.96
26.4,-8.39,1.57,-5.02
26.5,-6.43,1.14,-4.43
26.6,-8.24,0.67,-3.57
26.7,-11.69,1.73,-5.37
26.8,-12,1.22,-5.88
26.9,-8.36,1.02,-5.53
27,-6.59,0.43,-3.84
27.1,-8.28,0.24,-3.57
27.2,-11.14,1.14,-5.88
27.3,-10.98,1.77,-5.3
27.4,-10,1.61,-5.26
27.5,-7.45,1.41,-4.51
27.6,-7.57,0.82,-3.3
27.7,-10.36,1.41,-4.79
27.8,-11.49,2.16,-5.69
27.9,-9.38,2.39,-6.28
28,-7.85,0.94,-5.26
28.1,-7.37,0.98,-3.65
28.2,-9.49,0.94,-3.92
28.3,-11.77,2.43,-5.77
28.4,-11.02,3.18,-6.32
28.5,-7.53,2.08,-4.16
28.6,-6.28,0.47,-3.45
28.7,-9.3,1.53,-3.92
28.8,-12.12,2.24,-5.88
28.9,-10.98,1.88,-5.69
29,-8.36,0.43,-4.94
29.1,-6.94,0.47,-3.96
29.2,-8.55,1.02,-3.45
29.3,-11.45,0.98,-4.2
29.4,-11.57,1.84,-4.75
29.5,-8.55,1.92,-4.63
29.6,-7.22,1.41,-4.08
29.7,-7.77,0.75,-3.37
29.8,-10.63,1.33,-3.88
29.9,-11.96,1.61,-5.33
30,-9.57,2.31,-5.53
30.1,-7.61,0.86,-4.71
30.2,-7.81,0.47,-3.33
30.3,-10.43,0.71,-3.88
30.4,-12,1.88,-5.22
30.5,-10.9,2.55,-6.16
30.6,-7.77,2.39,-4.82
30.7,-6.39,0.67,-3.57
30.8,-8.83,1.18,-3.02
30.9,-12.63,1.96,-5.37
31,-11.92,2.31,-6.71
31.1,-8.04,0.59,-4.9
31.2,-6.51,0.63,-4
31.3,-7.49,0.75,-3.26
31.4,-10.87,1.45,-5.45
31.5,-12.2,2.08,-5.45
31.6,-10.04,1.06,-5.33
31.7,-6.59,1.84,-3.61
31.8,-6.43,0.86,-3.69
31.9,-10,1.73,-3.49
32,-12.47,2.08,-6.16
32.1,-10.94,2.71,-6.71
32.2,-7.69,0.75,-4.55
32.3,-6.75,0.63,-3.53
32.4,-8.67,0.75,-3.84
32.5,-11.57,2.08,-5.65
32.6,-11.81,2.35,-6.43
32.7,-9.3,2.39,-6
32.8,-6.47,1.02,-3.18
32.9,-8.04,1.02,-3.02
33,-11.1,1.69,-4.79
33.1,-12.79,1.77,-6.16
33.2,-9.65,2.04,-6.04
33.3,-7.02,1.06,-3.96
33.4,-7.26,0.63,-3.18
33.5,-10.55,1.29,-4.79
33.6,-12.12,2.75,-5.84
33.7,-9.96,3.41,-6.2
33.8,-7.61,1.92,-4.51
33.9,-6.86,1.18,-3.3
34,-9.92,2.24,-4.31
34.1,-11.81,2.24,-6.16
34.2,-10.94,2.12,-7.14
34.3,-7.65,0.75,-4.55
34.4,-6.32,0.12,-2.9
34.5,-9.18,1.02,-3.8
34.6,-11.92,2.43,-5.41
34.7,-11.81,2.71,-5.65
34.8,-8,2,-5.06
34.9,-6.28,1.29,-3.53
35,-8.59,1.57,-3.3
35.1,-11.53,2.12,-5.57
35.2,-11.92,1.88,-6.04
35.3,-8.63,1.26,-5.65
35.4,-6.98,0.75,-4.31
35.5,-7.18,0.75,-3.18
35.6,-10.9,0.98,-4.59
35.7,-11.45,2,-5.06
35.8,-10.04,2.51,-6
35.9,-7.26,1.84,-4
36,-6.83,0.98,-3.37
36.1,-10.47,2.08,-4.12
36.2,-12.16,2.08,-5.1
36.3,-10.36,2.35,-6.98
36.4,-7.57,1.06,-4.51
36.5,-6.2,0.71,-3.06
36.6,-9.77,1.45,-5.06
36.7,-11.73,2.82,-5.88
36.8,-11.41,3.02,-6.08
36.9,-7.77,2.39,-5.06
37,-5.69,0.63,-3.18
37.1,-9.3,1.84,-3.88
37.2,-12.4,2.55,-5.33
37.3,-10.43,2.16,-5.26
37.4,-8,0.75,-5.18
37.5,-6.43,1.18,-3.33
37.6,-8.43,1.65,-3.33
37.7,-11.53,2.43,-5.18
37.8,-11.92,2.75,-6.04
37.9,-8.83,2.12,-6.08
38,-6.71,1.18,-4.04
38.1,-7.53,1.33,-2.59
38.2,-11.34,1.92,-4.86
38.3,-12,1.61,-5.57
38.4,-9.22,1.45,-6.16
38.5,-6.47,1.14,-4.08
38.6,-7.34,0.86,-4.12
38.7,-11.26,2.08,-4.47
38.8,-11.69,2.55,-5.49
38.9,-9.57,2.31,-6.51
39,-7.1,2.04,-4.16
39.1,-6.83,0.82,-3.14
39.2,-10.28,2.31,-3.69
39.3,-12.04,2.75,-5.45
39.4,-10.55,2.59,-6.55
39.5,-7.69,0.98,-4.47
39.6,-6.75,0.63,-2.98
39.7,-9.61,1.18,-4.39
39.8,-11.57,2.31,-5.22
39.9,-10.98,2.55,-4.71
40,-8.63,2.51,-5.65
40.1,-6.08,1.22,-3.02
40.2,-9.02,2.08,-3.57
40.3,-11.49,2.94,-4.39
40.4,-11.49,2.51,-5.57
40.5,-8.83,1.92,-5.49
40.6,-6.94,1.37,-3.57
40.7,-7.65,1.8,-3.53
40.8,-11.34,2.82,-5.14
40.9,-11.69,3.06,-6
41,-9.14,3.26,-5.81
41.1,-6.55,2.04,-3.8
41.2,-7.02,1.73,-3.22
41.3,-10.75,2.82,-4.39
41.4,-12.08,3.1,-5.45
41.5,-9.61,2.82,-5.77
41.6,-6.9,1.69,-4.43
41.7,-7.14,1.61,-3.1
41.8,-10.63,1.92,-4.63
41.9,-11.02,3.06,-4.47
42,-10.83,3.92,-6.08
42.1,-6.98,2,-3.84
42.2,-6.51,0.98,-2.98
42.3,-9.85,3.18,-3.1
42.4,-11.81,3.84,-4.86
42.5,-11.89,3.26,-6.12
42.6,-7.69,1.41,-4.16
42.7,-6.63,1.06,-3.14
42.8,-9.14,2.43,-2.94
42.9,-11.53,2.94,-4.28
43,-10.83,2.39,-4.39
43.1,-8.98,3.3,-5.41
43.2,-6.83,2,-3.33
43.3,-7.77,1.14,-2.71
43.4,-11.38,2.47,-4
43.5,-12.04,2.55,-5.06
43.6,-9.02,2.28,-5.18
43.7,-7.02,1.53,-3.8
43.8,-7.61,1.73,-2.71
43.9,-10.51,1.8,-4.39
44,-11.77,3.33,-5.02
44.1,-9.69,3.22,-5.45
44.2,-6.83,2.35,-3.53
44.3,-7.26,1.53,-2.75
44.4,-10.12,2.63,-3.8
44.5,-11.69,3.33,-5.57
44.6,-10.12,3.53,-6.47
44.7,-7.85,1.37,-4.47
44.8,-7.26,1.02,-3.37
44.9,-9.73,1.69,-4.28
45,-11.22,2.79,-5.1
45.1,-10.98,3.92,-6.04
45.2,-8.36,2.79,-4.59
45.3,-6.39,1.14,-3.22
45.4,-9.06,2.31,-3.22
45.5,-11.81,3.1,-5.06
45.6,-11.38,2.51,-5.26
45.7,-8.67,2.31,-5.1
45.8,-6.59,1.53,-3.49
45.9,-8.87,2.28,-3.45
46,-11.41,2.51,-3.96
46.1,-11.49,3.14,-4.82
46.2,-8.79,3.41,-5.3
46.3,-6.16,1.84,-3.02
46.4,-7.14,0.75,-2.16
46.5,-11.26,3.8,-4.39
46.6,-11.57,2.71,-5.02
46.7,-8.63,2.79,-6.04
46.8,-7.53,2.12,-4.04
46.9,-7.3,1.29,-2.86
47,-9.96,2.35,-4.43
47.1,-11.02,2.75,-5.1
47.2,-9.73,3.26,-5.49
47.3,-7.26,2.79,-3.73
47.4,-6.83,1.73,-2.82
47.5,-10.36,2.39,-3.84
47.6,-12.36,3.49,-5.33
47.7,-10.63,2.94,-6.12
47.8,-8.08,1.53,-4.59
47.9,-6.24,1.02,-3.02
48,-8.94,1.61,-3.18
48.1,-11.73,3.02,-4.75
48.2,-11.65,4.04,-5.92
48.3,-7.61,2.63,-3.84
48.4,-6.86,1.53,-3.18
48.5,-9.34,2.12,-3.06
48.6,-11.77,3.22,-4.75
48.7,-10.83,3.18,-5.18
48.8,-8.36,2.12,-4.47
48.9,-6.24,1.41,-2.82
49,-8.04,0.47,-2.71
49.1,-11.92,3.8,-5.33
49.2,-12.47,4.51,-4.98
49.3,-8.83,2.55,-4.55
49.4,-6.59,1.73,-3.18
49.5,-8.87,2.55,-3.22
49.6,-10.9,3.06,-4.2
49.7,-11.22,2.79,-4.47
49.8,-8.32,1.02,-3.84
49.9,-7.14,1.45,-3.22
50,-8.16,1.29,-2.59
50.1,-11.3,2.67,-3.8
50.2,-11.69,3.96,-4.39
50.3,-9.45,3.45,-4.71
50.4,-7.34,2,-3.84
50.5,-7.88,1.29,-3.3
50.6,-10.36,1.88,-3.96
50.7,-11.34,2.16,-4.28
50.8,-9.69,2.28,-4.9
50.9,-7.49,1.92,-4
51,-8,1.45,-2.63
51.1,-10.28,1.73,-4.28
51.2,-11.61,2.43,-4.59
51.3,-10.59,3.26,-5.3
51.4,-7.57,2.71,-3.33
51.5,-6.59,1.41,-2.98
51.6,-9.92,1.8,-3.33
51.7,-12.63,2.82,-5.73
51.8,-10.2,3.37,-6.47
51.9,-8.32,1.06,-4
52,-7.37,1.1,-3.84
52.1,-8.55,1.02,-3.61
52.2,-12,2.75,-5.41
52.3,-12.2,4,-5.06
52.4,-7.69,2.75,-3.22
52.5,-7.49,2.31,-3.49
52.6,-8.12,1.57,-4
52.7,-11.22,1.61,-4.63
52.8,-12.36,0.9,-4.9
52.9,-7.53,0.94,-5.88
53,-7.22,1.18,-4.86
53.1,-8.39,0.98,-3.37
53.2,-12.16,0.9,-4.51
53.3,-10.04,2.43,-6.32
53.4,-10.04,1.22,-5.14
53.5,-7.22,2.35,-5.02
53.6,-6.67,0.59,-3.41
53.7,-9.22,2.16,-2.79
53.8,-11.69,2.12,-4.63
53.9,-11.89,3.22,-7.02
54,-8.04,0.31,-5.33
54.1,-7.34,1.57,-3.92
54.2,-7.88,1.18,-3.14
54.3,-12,2.31,-4.94
54.4,-13.1,0.86,-3.73
54.5,-7.57,2.82,-5.45
54.6,-7.18,2.51,-5.14
54.7,-7.41,0.98,-3.26
54.8,-12.2,2.51,-3.06
54.9,-11.18,1.53,-5.1
55,-10.71,1.88,-6.04
55.1,-9.26,0.31,-4.35
55.2,-6.98,0.63,-3.22
55.3,-9.41,0.78,-3.22
55.4,-12.04,2.08,-6
55.5,-12.12,1.88,-6.67
55.6,-7.06,1.33,-4
55.7,-7.18,1.57,-4.28
55.8,-8.04,0.75,-3.06
55.9,-10.79,2.12,-4.82
56,-12.55,0.86,-5.69
56.1,-9.69,0.98,-4.63
56.2,-7.65,0.86,-4.79
56.3,-7.18,-0.75,-3.1
56.4,-9.85,0.94,-5.06
56.5,-11.1,1.29,-4.94
56.6,-9.61,3.22,-6.08
56.7,-8.28,0.98,-3.8
56.8,-6.86,0.67,-3.88
56.9,-9.65,1.37,-3.96
57,-11.41,1.22,-5.1
57.1,-11.14,-0.16,-4.79
57.2,-8.63,0.78,-4.75
57.3,-6.55,1.14,-4.63
57.4,-9.26,0.59,-3.84
57.5,-10.47,-0.04,-4.98
57.6,-12.36,0.47,-4.94
57.7,-7.81,2.16,-6.04
57.8,-6.71,0.86,-4.71
57.9,-7.73,1.22,-3.77
58,-10.12,1.26,-4.79
58.1,-12.59,1.69,-6.94
58.2,-9.81,1.61,-5.53
58.3,-7.65,0.39,-4.47
58.4,-7.22,0.24,-3.45
58.5,-9.85,0.43,-4.47
58.6,-11.38,1.57,-6.08
58.7,-10.04,3.14,-6.86
58.8,-6.67,0.86,-4.31
58.9,-6.86,0.16,-2.94
59,-9.41,0.67,-3.69
59.1,-11.85,0.39,-5.77
59.2,-11.85,1.37,-7.41
59.3,-8.94,0.86,-4.59
59.4,-6.67,0.55,-4.39
59.5,-8.55,-0.04,-3.33
59.6,-10.55,0.71,-5.45
59.7,-11.92,1.45,-6
59.8,-8.83,2.59,-5.65
59.9,-7.3,0.98,-4.31
60,-7.65,0.35,-3.77
60.1,-10.12,0.9,-4.24
60.2,-11.02,2.24,-6.16
60.3,-10.12,2.59,-6.35
