NAME:,walk_2_1.csv,,
8.9,14,6.59,0.51
9,6.04,-0.86,-2.04
9.1,8.87,4.47,-1.53
9.2,8.94,0.31,-0.67
9.3,8.94,0.31,-0.67
9.4,8.94,0.31,-0.67
9.5,8.94,0.31,-0.67
9.6,8.94,0.31,-0.67
9.7,8.94,0.31,-0.67
9.8,8.94,0.31,-0.67
9.9,8.94,0.31,-0.67
10,8.94,0.31,-0.67
10.1,8.67,0.94,0.24
10.2,9.1,2.79,-0.43
10.3,7.77,1.37,-1.18
10.4,8.75,0.86,-0.67
10.5,8.63,1.14,-1.02
10.6,10.24,1.26,-0.43
10.7,12.59,2.67,-5.41
10.8,12.51,1.22,-0.86
10.9,7.34,2.9,0.35
11,5.02,3.06,0.31
11.1,11.3,3.49,0.31
11.2,10.08,5.06,0.43
11.3,4,-0.16,-1.18
11.4,8.67,4.98,-1.37
11.5,8.67,4.98,-1.37
11.6,8.83,1.49,-0.24
11.7,11.85,1.53,-2.12
11.8,11.65,-0.04,-2.24
11.9,9.14,4.31,-2.82
12,8.63,3.73,-0.16
12.1,6.08,2.55,0.16
12.2,6.63,2.47,1.84
12.3,8.47,2.86,0.27
12.4,10.87,2.94,-0.82
12.5,8.04,1.45,-1.29
12.6,7.77,0.63,-0.47
12.7,9.65,0.67,-2.31
12.8,11.22,-0.27,-1.1
12.9,10.12,5.49,-4.94
13,10.87,0.35,-0.16
13.1,7.22,2.31,0.16
13.2,4.94,2.63,0.63
13.3,4.94,2.63,0.63
13.4,13.69,6.79,-0.71
13.5,4.55,-0.35,-1.92
13.6,8.47,3.92,-1.53
13.7,8.98,0.82,-0.78
13.8,8.75,0.63,-0.08
13.9,10.51,0.43,-1.26
14,14.36,0.24,-4.31
14.1,11.38,3.3,-0.71
14.2,7.34,2.71,-0.35
14.3,7.34,2.71,-0.35
14.4,8.16,3.61,0.82
14.5,11.49,3.18,2.35
14.6,6.79,1.45,-1.57
14.7,8.59,5.81,-1.73
14.8,7.81,0.47,-0.9
14.9,8.51,0.98,-0.12
15,10.79,1.57,-2.04
15.1,10.79,1.57,-2.04
15.2,10.79,1.57,-2.04
15.3,10.79,1.57,-2.04
15.4,10.79,1.57,-2.04
15.5,11.89,-0.16,-1.96
15.6,11.89,-0.16,-1.96
15.7,11.89,-0.16,-1.96
15.8,11.89,-0.16,-1.96
15.9,11.89,-0.16,-1.96
16,6.12,2.16,-1.96
16.1,8.47,1.37,-0.24
16.2,11.96,3.41,-5.14
16.3,12.36,1.92,-1.65
16.4,7.14,3.06,0.04
16.5,5.49,2.51,0.35
16.6,9.02,4,1.14
16.7,10.83,2.08,2.51
16.8,6.71,3.84,0.08
16.9,6.71,3.84,0.08
17,7.85,0.51,-1.49
17.1,7.85,0.51,-1.49
17.2,10.16,0.24,-1.92
17.3,10.08,0,-0.75
17.4,10.55,3.73,-4.51
17.5,11.02,0.67,-0.39
17.6,7.14,2.43,-0.08
17.7,4.86,2.51,1.06
17.8,12.24,4.47,0.98
17.9,13.3,6.67,-0.51
18,13.3,6.67,-0.51
18.1,9.1,3.41,-0.86
18.2,8.2,1.26,-1.02
18.3,8.2,1.26,-1.02
18.4,8.79,1.22,0.16
18.5,11.53,0.24,-2.82
18.6,9.18,4.98,-2.86
18.7,8.28,2.67,-0.24
18.8,6.08,2.43,-0.12
18.9,6.08,2.43,-0.12
19,10.32,3.45,4.12
19.1,12.71,5.77,-1.37
19.2,9.18,1.92,-1.88
19.3,9.18,1.92,-1.88
19.4,9.3,0.94,-0.55
19.5,9.3,0.94,-0.55
19.6,10.98,1.45,-0.86
19.7,10.98,1.45,-0.86
19.8,11.81,3.41,-5.45
19.9,12.71,-0.94,-0.35
20,6.75,3.22,1.29
20.1,4.86,2.94,0.12
20.2,12.04,2.94,1.37
20.3,11.22,2.75,2.86
20.4,5.37,0.55,-2.35
20.5,8.94,5.02,-2.28
20.6,8.75,0.82,-1.06
20.7,8.32,1.29,-0.12
20.8,10.75,1.14,-2.35
20.9,13.02,0.94,-3.26
21,13.02,0.94,-3.26
21.1,13.02,0.94,-3.26
21.2,13.02,0.94,-3.26
21.3,8.04,4.59,-2.67
21.4,8.04,4.59,-2.67
21.5,8.04,4.59,-2.67
21.6,8.04,4.59,-2.67
21.7,8.04,4.59,-2.67
21.8,6.43,2.28,-2.67
21.9,10.71,2.31,-1.02
22,13.69,3.73,-6.47
22.1,12.12,-0.98,0.12
22.2,6.12,2.39,0.75
22.3,4.71,3.1,0.43
22.4,11.18,3.65,-2.55
22.5,12.67,4.9,-0.55
22.6,6.83,0,-2.67
22.7,10.08,4.98,-1.8
22.8,8.9,-0.04,-0.08
22.9,8.16,0.24,0.16
23,11.85,2.28,-2.59
23.1,12.36,-0.59,-2.98
23.2,5.65,3.49,-3.26
23.3,11.85,2.39,-0.12
23.4,6.04,1.96,-0.08
23.5,6.32,2.47,1.57
23.6,11.41,4.63,1.18
23.7,13.65,5.57,-1.57
23.8,10,0.08,-2.63
23.9,10.04,1.61,-1.26
24,8.55,0.39,-0.94
24.1,8.63,0.75,0.31
24.2,10,3.14,-2.08
24.3,14.95,-1.14,-4.63
24.4,11.22,0.2,-0.43
24.5,8.2,2.55,-1.22
24.6,7.41,3.33,-0.24
24.7,6.86,2,0.75
24.8,8.75,3.53,-0.39
24.9,9.57,5.77,-2.43
25,8,0.43,-1.22
25.1,7.65,1.1,-0.47
25.2,10.04,0.78,-3.02
25.3,11.92,-0.78,-0.31
25.4,11.65,2.28,-3.49
25.5,12.2,3.61,-2.24
25.6,7.81,2.79,-0.98
25.7,5.92,3.33,-0.82
25.8,9.3,4.2,0.59
25.9,10.32,0.24,2.67
26,7.85,2.63,-0.82
26.1,8.36,5.33,-2.04
26.2,7.57,0.75,-1.69
26.3,8.59,-0.55,0.08
26.4,10.51,0.55,-2.63
26.5,10.9,-0.71,-2.55
26.6,9.06,4.28,-3.8
26.7,11.65,1.8,0.55
26.8,11.65,1.8,0.55
26.9,11.65,1.8,0.55
27,11.65,1.8,0.55
27.1,7.57,3.33,-0.04
27.2,7.57,3.33,-0.04
27.3,7.57,3.33,-0.04
27.4,7.57,3.33,-0.04
27.5,7.57,3.33,-0.04
27.6,7.57,3.33,-0.04
27.7,13.89,1.33,-4.63
27.8,8.51,3.1,-1.53
27.9,8.51,1.77,0.27
28,7.1,1.92,0.63
28.1,7.45,2.55,1.88
28.2,11.69,3.22,3.8
28.3,9.65,3.88,-0.63
28.4,10.51,3.22,-1.1
28.5,6.43,0.04,-0.94
28.6,8.98,-0.04,-0.67
28.7,11.77,3.61,-1.84
28.8,10.51,3.57,-4
28.9,12.16,1.1,-0.2
29,6.39,2.94,0.31
29.1,6,1.45,1.49
29.2,13.42,6.16,1.73
29.3,14.24,7.06,-1.77
29.4,7.53,-0.16,-2
29.5,9.3,2.39,-0.98
29.6,9.14,0.82,-0.39
29.7,8.9,0.78,-0.86
29.8,11.38,3.26,-1.65
29.9,11.73,2.67,-5.18
30,10.4,-1.49,0.55
30.1,6.83,3.26,-1.41
30.2,5.14,2.67,0.39
30.3,12.47,3.49,-0.59
30.4,11.22,3.33,3.69
30.5,6.2,1.14,-1.88
30.6,9.92,4.98,-0.86
30.7,8.94,0.9,-0.98
30.8,8.67,0.59,0.9
30.9,10.83,0.71,-1.73
31,10.83,0.71,-1.73
31.1,8.83,2.9,-1.77
31.2,7.18,2.08,0.24
31.3,5.88,2.51,0.12
31.4,7.3,3.02,0.55
31.5,10.63,3.26,2
31.6,10.63,3.26,2
31.7,9.65,2.98,-0.04
31.8,7.92,0.31,-1.18
31.9,7.92,0.31,-1.18
32,10.94,1.37,-2.71
32.1,10.94,1.37,-2.71
32.2,11.34,-1.29,-1.22
32.3,11.06,1.1,-0.59
32.4,7.49,2.47,0
32.5,5.53,2.47,1.18
32.6,5.53,2.47,1.18
32.7,5.53,2.47,1.18
32.8,5.53,2.47,1.18
32.9,5.53,2.47,1.18
33,12.87,4,0.47
33.1,12.87,4,0.47
33.2,12.87,4,0.47
33.3,12.87,4,0.47
33.4,9.26,1.1,0.47
33.5,6.32,2.75,0.39
33.6,6.9,3.1,2.2
33.7,6.9,3.1,2.2
33.8,10.04,5.18,0.43
33.9,10.04,5.18,0.43
34,9.1,3.18,-1.53
34.1,8.83,0.59,-0.9
34.2,8.55,0.2,-0.71
34.3,11.02,2.2,-1.73
34.4,13.96,2.86,-5.18
34.5,9.26,0.98,1.22
34.6,6.79,3.06,-0.27
34.7,6.79,3.06,-0.27
34.8,5.53,2.82,0.86
34.9,10.47,4.59,1.41
35,10.47,4.59,1.41
35.1,8.08,5.81,-1.29
35.2,8.43,0.2,-0.78
35.3,8.04,0.94,-0.2
35.4,10.98,1.06,-2.28
35.5,11.96,-0.31,-3.49
35.6,11.96,-0.31,-3.49
35.7,9.38,4.59,-3.49
35.8,9.49,2.94,-0.2
35.9,6.04,2.67,-0.08
36,11.26,2.67,3.96
36.1,11.26,2.67,3.96
36.2,10.2,6.08,-0.47
36.3,9.85,1.96,-1.33
36.4,8.36,1.8,-1.45
36.5,8.16,1.49,-0.51
36.6,9.1,0.82,-0.39
36.7,11.06,2.75,-1.18
36.8,10.9,3.18,-4.63
36.9,10.79,0.39,-0.55
37,6.98,2.94,-0.39
37.1,5.45,2.47,0.55
37.2,11.89,3.37,0.16
37.3,10.55,3.1,2.47
37.4,5.14,1.57,-1.45
37.5,8.87,0.9,-0.39
37.6,8.39,0.82,0
37.7,11.85,-0.67,-1.84
37.8,11.85,-0.67,-1.84
37.9,7.61,3.33,-3.26
38,11.26,2.86,-1.02
38.1,6.98,2.04,-0.27
38.2,5.49,2.51,0.86
38.3,11.45,3.69,1.49
38.4,11.45,3.69,1.49
38.5,11.45,3.69,1.49
38.6,11.45,3.69,1.49
38.7,11.45,3.69,1.49
38.8,11.65,6.16,-0.75
38.9,11.65,6.16,-0.75
39,11.65,6.16,-0.75
39.1,11.65,6.16,-0.75
39.2,11.65,6.16,-0.75
39.3,9.34,0.47,-0.75
39.4,11.65,2.04,1.22
39.5,12.55,5.88,1.18
39.6,5.22,0.82,-1.57
39.7,8.59,5.69,-1.84
39.8,8,1.22,-1.88
39.9,9.06,0.55,0.43
40,11.26,0.59,-1.69
40.1,11.22,1.49,-1.84
40.2,10,3.49,-3.45
40.3,11.73,1.57,-0.67
40.4,7.02,2.67,0
40.5,5.37,2,1.02
40.6,12.32,4.43,1.1
40.7,15.1,7.34,-2.2
40.8,6.86,0.59,-2.16
40.9,8.55,3.14,-1.65
41,8.87,1.02,-0.82
41.1,8.79,0.27,-0.24
41.2,16.08,1.65,-5.61
41.3,11.69,2.75,-1.06
41.4,6.83,2.79,0.39
41.5,5.65,2.31,0.43
41.6,8.98,2.35,1.1
41.7,10.75,3.53,2.28
41.8,6.47,2.71,-0.35
41.9,8.83,4.75,-0.51
42,7.96,0.75,-1.14
42.1,8.24,0.75,0.24
42.2,9.85,1.33,-2.43
42.3,11.34,-0.35,-0.59
42.4,10.51,4.98,-4.31
42.5,11.49,0,-0.27
42.6,7.37,2.59,-0.55
42.7,5.69,2.71,0.82
42.8,13.1,2.67,1.57
42.9,13.89,6.67,-1.45
43,6.04,-0.08,-1.69
43.1,8.87,3.69,-1.53
43.2,9.3,0.59,-0.39
43.3,8.51,1.06,-0.59
43.4,11.38,0,-1.02
43.5,14.12,-0.24,-4.43
43.6,12.71,1.69,-0.98
43.7,6.63,2.24,-1.33
43.8,5.33,2.47,-0.24
43.9,10.67,2.79,0.59
44,10.67,2.79,0.59
44.1,7.53,3.26,-0.63
44.2,7.53,3.26,-0.63
44.3,7.53,3.26,-0.63
44.4,7.53,3.26,-0.63
44.5,7.53,3.26,-0.63
44.6,8.79,3.92,-1.22
44.7,8.79,3.92,-1.22
44.8,8.79,3.92,-1.22
44.9,8.79,3.92,-1.22
45,11.92,-0.94,-1.22
45.1,13.96,5.92,-0.86
45.2,7.69,0.04,-1.37
45.3,8.75,3.3,-1.37
45.4,9.1,0.55,-0.35
45.5,9.22,0.98,0.27
45.6,11.18,0.71,-1.57
45.7,13.85,0.86,-3.92
45.8,9.89,3.22,-2.2
45.9,7.49,1.88,-0.16
46,6.16,2.59,0.31
46.1,8.51,2.94,1.06
46.2,11.02,2.47,2.9
46.3,9.26,4.86,-0.16
46.4,9.3,3.73,-1.73
46.5,8.04,1.37,-1.49
46.6,8.98,0.35,-0.16
46.7,9.1,0.82,-0.71
46.8,9.1,0.82,-0.71
46.9,12.2,2.9,-4.9
47,12.55,0,-0.63
47.1,7.1,2.24,0
47.2,5.26,2.82,0.08
47.3,10.9,3.88,1.18
47.4,11.92,3.41,1.73
47.5,5.37,0.82,-1.45
47.6,5.37,0.82,-1.45
47.7,8.63,4.94,-2
47.8,8.43,0.59,0.47
47.9,8.43,0.59,0.47
48,12,-0.12,-3.18
48.1,12,-0.12,-3.18
48.2,10.55,1.49,0.16
48.3,10.55,1.49,0.16
48.4,7.34,3.14,-1.14
48.5,11.18,6.08,2.24
48.6,12.67,3.73,-0.94
48.7,9.57,0.12,-1.41
48.8,9.57,0.12,-1.41
48.9,8.47,1.33,-0.98
49,9.65,0.63,0.2
49.1,9.65,0.63,0.2
49.2,13.02,0,-2.9
49.3,6.94,2.98,-2.59
49.4,10.28,0.59,-0.47
49.5,7.61,3.41,-0.63
49.6,8.79,6.35,0.67
49.7,8.79,6.35,0.67
49.8,6.86,-0.51,-2.04
49.9,9.22,3.92,-0.75
50,9.22,3.92,-0.75
50.1,9.22,3.92,-0.75
50.2,9.22,3.92,-0.75
50.3,9.22,3.92,-0.75
50.4,7.88,2.16,-2
50.5,7.88,2.16,-2
50.6,7.88,2.16,-2
50.7,7.88,2.16,-2
50.8,7.88,2.16,-2
50.9,9.14,0.75,2.51
51,9.14,0.75,2.51
51.1,8.16,6.67,-0.2
51.2,8.43,2.24,-1.06
51.3,8.43,2.24,-1.06
51.4,8.08,1.26,-0.2
51.5,9.57,0.59,-0.9
51.6,10.32,2.94,-1.1
51.7,14.16,2.31,-4.79
51.8,7.34,2.59,-0.2
51.9,7.34,2.59,-0.2
52,5.49,2.39,-0.2
52.1,10.67,6.28,1.1
52.2,7.1,-2.39,3.02
52.3,14.24,3.69,-1.77
52.4,11.81,-1.73,1.29
52.5,8.47,0.78,-0.98
52.6,7.96,0.63,-0.51
52.7,9.02,1.06,-1.69
52.8,10.28,1.1,-0.67
52.9,11.85,5.06,-4.63
53,12.43,0,0
53.1,6.9,3.65,0
53.2,5.02,2.28,0.43
53.3,12.47,2.79,-0.47
53.4,10.28,4.51,0.75
53.5,4.75,-0.12,-1.53
53.6,9.53,5.3,-1.41
53.7,8.32,0.24,-0.31
53.8,8.51,0.63,0.39
53.9,11.26,2.35,-2.75
54,6.83,4.82,-3.88
54.1,11.22,1.45,0.47
54.2,5.53,2.98,0
54.3,6.04,1.73,1.69
54.4,11.61,4.04,3.73
54.5,15.34,7.3,-2.2
54.6,9.18,1.84,-2.35
54.7,9.26,2.2,-0.71
54.8,7.92,0.24,0.12
54.9,7.57,0.55,-0.31
55,9.3,2.28,-0.51
55.1,13.38,4.59,-6.08
55.2,9.92,0.31,0.78
55.3,6.51,3.37,-0.39
55.4,5.26,2.31,0.31
55.5,9.73,2.63,0
55.6,11.92,5.65,-0.47
55.7,6.28,-0.82,-1.69
55.8,8.51,5.14,-1.57
55.9,8.51,5.14,-1.57
56,8.51,5.14,-1.57
56.1,8.51,5.14,-1.57
56.2,8.51,5.14,-1.57
56.3,8.28,-0.31,-0.86
56.4,8.28,-0.31,-0.86
56.5,8.28,-0.31,-0.86
56.6,8.28,-0.31,-0.86
56.7,8.28,-0.31,-0.86
56.8,14.16,7.49,-2.59
56.9,9.73,0.59,-1.77
57,8.24,3.26,-1.57
57.1,9.41,0.63,-0.67
57.2,8.79,0.71,-0.24
57.3,9.53,1.22,-1.92
57.4,12.63,3.49,-6.2
57.5,12.75,0.31,-0.08
57.6,5.84,2.94,0.04
57.7,8.51,3.61,1.02
57.8,10.36,2.28,2.59
57.9,12.55,5.73,-1.61
58,9.38,2.16,-1.61
58.1,7.41,1.77,-1.84
58.2,8.08,0.08,-0.16
58.3,8.04,0.94,-0.55
58.4,11.06,4.24,-1.45
58.5,12.83,3.96,-6.04
58.6,10.87,0.04,-0.2
58.7,6.12,2.86,0.51
58.8,4.98,2.98,0.31
58.9,11.65,3.65,1.45
59,11.65,4.35,2.08
59.1,4.71,-0.08,-1.77
59.2,10.87,2.63,0.12
59.3,8.2,0.43,-1.1
59.4,7.92,1.49,-0.08
59.5,9.96,0.31,-2.16
59.6,12.16,-0.31,-2.2
59.7,6.98,3.73,-3.61
59.8,12.28,2.75,-0.04
59.9,6.75,2.35,0.2
60,5.53,2.04,1.1
60.1,11.26,4.86,1.77
60.2,13.34,7.18,-1.57
60.3,10.08,0.04,-2.67
60.4,8.94,3.41,-2.28
60.5,8.75,0.71,-0.31
60.6,8.43,1.65,0.27
60.7,10.67,0.86,-1.37
60.8,10.67,0.86,-1.37
60.9,13.45,-0.16,-4.2
61,6.86,2.39,-0.27
61.1,6.43,3.3,0.24
61.2,7.14,2.55,1.92
61.3,12.79,4.31,3.96
61.4,8.2,4.08,0.71
61.5,10.71,1.96,-0.9
61.6,9.34,1.96,-0.9
61.7,9.34,1.96,-0.9
61.8,9.34,1.96,-0.9
61.9,9.34,1.96,-0.9
62,8.39,1.22,-0.43
62.1,8.39,1.22,-0.43
62.2,8.39,1.22,-0.43
62.3,8.39,1.22,-0.43
62.4,8.39,1.22,-0.43
62.5,7.26,2.24,-0.43
62.6,10.36,0.82,-1.88
62.7,8.79,2,-1.1
62.8,8.63,1.49,-0.47
62.9,8.47,0.98,0.35
63,10.24,1.14,-2.51
63.1,12.63,1.06,-2.28
63.2,7.69,5.02,-2.08
63.3,8.28,1.49,0.9
63.4,6.32,1.22,0.94
63.5,8,1.45,1.06
63.6,8,1.45,1.06
63.7,12.12,5.37,-0.86
63.8,10.04,3.92,-1.92
63.9,7.85,1.53,-1.92
64,8.9,1.1,-0.67
64.1,8.28,0.75,0.39
64.2,9.22,2.55,-0.9
64.3,13.77,2.28,-4.67
64.4,11.3,2.39,-1.57
64.5,11.3,2.39,-1.57
64.6,6.51,2,0.24
64.7,8.04,2.59,2.86
64.8,8.04,2.59,2.86
64.9,13.38,5.14,2.39
65,6.79,4.75,0.75
65.1,9.45,3.69,-1.02
65.2,7.65,0.67,-1.8
65.3,9.41,0.9,-0.35
65.4,8.67,1.57,-0.55
65.5,9.45,1.49,-0.94
65.6,13.02,2.04,-5.37
65.7,8.16,2.39,-0.2
65.8,8.16,2.39,-0.2
65.9,8.71,0.75,-0.59
66,8.71,0.75,-0.59
66.1,10.2,2.51,-1.65
66.2,10.2,2.51,-1.65
66.3,8.04,2.31,-2
66.4,9.65,-0.04,-0.78
66.5,8.63,1.18,0.35
66.6,10.75,0.98,-1.53
66.7,9.18,0.08,-2.71
66.8,9.18,0.08,-2.71
66.9,8.43,3.49,0.04
67,8.04,2.43,1.26
