NAME:,run_3_2.csv,,
21.2,0.47,3.57,-16.12
21.3,-1.96,2.24,-8.71
21.4,-2.2,2.2,-7.45
21.5,2.12,-1.61,-11.61
21.6,0.35,-1.41,-15.3
21.7,2.51,-0.55,-11.69
21.8,0.04,2.12,-9.89
21.9,-0.63,2.55,-11.45
22,-1.61,0.78,-9.26
22.1,-4.08,2.82,-8.71
22.2,1.57,0.35,-11.45
22.3,2.86,-3.41,-15.69
22.4,0.63,0.08,-10.43
22.5,-0.63,1.49,-9.61
22.6,-3.57,4.82,-18.2
22.7,-2.79,2.35,-9.06
22.8,-4.12,0.98,-8.12
22.9,-3.02,2.71,-11.3
23,-0.04,-2.08,-15.02
23.1,0.16,-2.16,-6.43
23.2,-0.98,1.22,-11.45
23.3,-4.39,4.43,-19.93
23.4,-2.35,0.78,-10.47
23.5,-2.67,1.41,-9.73
23.6,-2.59,0.08,-14.51
23.7,-0.86,-1.49,-12.43
23.8,-1.1,-0.59,-9.26
23.9,-0.04,-0.78,-10.59
24,-5.3,4.39,-17.89
24.1,-2.08,0.39,-7.69
24.2,-3.41,1.37,-9.81
24.3,-4.55,1.02,-12.87
24.4,0.86,-1.73,-14.91
24.5,-0.08,2.98,-10.28
24.6,1.18,-3.06,-13.1
24.7,-3.14,1.65,-10
24.8,-5.14,5.65,-15.1
24.9,1.49,-4.2,-7.26
25,-2.67,0.78,-13.57
25.1,0.9,-0.12,-13.61
25.2,0.2,0.43,-10.12
25.3,-2.75,2.75,-14.91
25.4,-2.9,0.78,-9.61
25.5,-2.86,1.88,-7.49
25.6,-1.88,1.18,-13.65
25.7,0,-2.71,-14.55
25.8,-2.79,1.37,-9.77
25.9,5.57,-1.02,-12
26,0.43,-0.94,-10
26.1,-3.06,1.8,-13.96
26.2,-3.53,4.16,-12.98
26.3,-2.39,3.14,-6.98
26.4,1.53,-1.18,-12.67
26.5,2.28,-2.71,-11.65
26.6,-3.73,0.16,-14.28
26.7,-2.51,0.82,-8.63
26.8,-1.8,-0.04,-6.43
26.9,-2.94,2.67,-15.14
27,0.9,-0.31,-15.42
27.1,-0.43,1.73,-8.36
27.2,-3.18,3.14,-18.44
27.3,-2.67,2.04,-12.87
27.4,-3.45,1.61,-10.71
27.5,-0.27,-1.14,-10.67
27.6,-8.63,6.24,-11.65
27.7,0.04,-5.1,-12.79
27.8,-1.77,0.27,-7.61
27.9,-1.84,-1.06,-15.85
28,-3.53,2.82,-12.04
28.1,-4.94,4.47,-8.08
28.2,-1.29,-2.51,-11.69
28.3,-3.1,1.14,-12.43
28.4,-0.08,-0.94,-14.2
28.5,0.98,-2.59,-10.9
28.6,1.53,-0.71,-10.47
28.7,-0.51,-0.9,-15.93
28.8,0.24,-0.31,-10.59
28.9,-0.63,0.12,-8.2
29,-3.18,0.35,-13.3
29.1,-0.16,-2.12,-13.69
29.2,-0.08,2.67,-9.49
29.3,2.55,-3.18,-12.43
29.4,-2.04,0.55,-13.45
29.5,-3.18,3.49,-12.4
29.6,0.16,-1.22,-10.79
29.7,-1.88,2.47,-19.18
29.8,0.39,-0.12,-7.81
29.9,-0.98,2.04,-10.28
30,-2.08,3.77,-16.59
30.1,-2,-0.35,-8.55
30.2,-2.9,2.55,-8.71
30.3,-2.43,0.9,-11.92
30.4,0.04,-2.08,-13.45
30.5,2.47,-1.45,-10.67
30.6,1.41,0.12,-10.24
30.7,-4.43,3.14,-15.18
30.8,-2.28,-0.27,-6.79
30.9,-4.24,1.41,-12.83
31,-3.22,1.57,-10.87
31.1,2.39,-1.65,-14.75
31.2,0.86,0.94,-10.75
31.3,0.27,0.98,-15.18
31.4,-2.51,-0.86,-12.63
31.5,-1.53,1.33,-9.18
31.6,0.31,-3.37,-11.1
31.7,-2.86,2.39,-15.81
31.8,1.8,-0.86,-12.98
31.9,-1.1,2.47,-9.34
32,-3.53,2.82,-14.32
32.1,-2.47,0.98,-11.92
32.2,-2.59,-0.2,-7.37
32.3,-1.33,0.35,-15.53
32.4,-0.55,-0.27,-9.41
32.5,-1.29,0.86,-13.57
32.6,-0.47,0.51,-7.02
32.7,-1.84,2.43,-18.08
32.8,-2.43,0.2,-8.79
32.9,-2.2,-0.86,-8.87
33,-3.73,1.53,-16.75
33.1,-0.82,-0.67,-14.08
33.2,0,-2.24,-7.65
33.3,-0.39,-0.16,-11.26
33.4,-3.18,2.71,-14.36
33.5,-0.35,-2.51,-9.73
33.6,-1.77,-0.35,-8.16
33.7,-3.96,1.41,-15.18
33.8,-0.16,-0.82,-13.38
33.9,0.86,-0.08,-6.75
34,-0.43,0.55,-15.69
34.1,-2.43,1.45,-9.1
34.2,-1.37,1.61,-14.2
34.3,-0.04,-1.45,-12.08
34.4,-0.2,-1.92,-13.3
34.5,1.96,-1.57,-11.45
34.6,-0.59,0.39,-10.63
34.7,-4.47,3.37,-13.26
34.8,-1.77,0.71,-8.2
34.9,-1.8,0.67,-7.92
35,-3.33,2.2,-15.26
35.1,-0.67,-1.65,-12.24
35.2,-0.67,0.55,-11.41
35.3,-0.27,2.86,-14.55
35.4,-2.31,2.59,-10.47
35.5,-2.98,2.39,-9.02
35.6,-0.12,-0.9,-12.2
35.7,0,-2.35,-14.12
35.8,-0.04,0.51,-6.98
35.9,0.82,-2.12,-9.65
36,-4.39,-0.71,-15.53
36.1,-2.94,1.06,-10.08
36.2,-1.73,-0.94,-3.8
36.3,-3.88,2.55,-20.01
36.4,-0.04,0.24,-11.92
36.5,1.88,-1.53,-11.14
36.6,0.59,0.94,-11.57
36.7,-1.84,1.61,-12.32
36.8,-1.18,0.75,-10.36
36.9,-1.41,-0.67,-5.26
37,-5.02,4.24,-18.44
37.1,1.02,-2.12,-9.1
37.2,0.27,-0.9,-11.3
37.3,-0.75,-0.63,-10.08
37.4,-2.94,5.53,-14.75
37.5,-2.59,1.49,-11.89
37.6,-3.02,1.02,-8.94
37.7,-3.22,2.51,-18.12
37.8,-3.02,2.94,-13.65
37.9,-0.31,-0.43,-9.18
38,0.04,1.33,-14.51
38.1,-1.06,0.51,-13.18
38.2,-2.04,0.39,-10.32
38.3,-3.49,1.41,-9.26
38.4,-3.73,2.82,-14.79
38.5,2.08,-3.49,-8.59
38.6,0.55,-0.12,-11.06
38.7,-1.77,0,-13.49
38.8,-2.12,-1.26,-10.47
38.9,-3.18,1.88,-12.12
39,-1.69,-1.53,-7.61
39.1,-1.57,0.31,-18.83
39.2,-0.63,0.31,-12.36
39.3,-0.63,-0.24,-7.37
39.4,-0.43,2.55,-16.04
39.5,-4.28,2.08,-13.93
39.6,-1.8,0.12,-7.61
39.7,1.88,-5.3,-11.77
39.8,-2.2,2.2,-16.63
39.9,1.33,-1.45,-11.45
40,-1.37,2.43,-11.89
40.1,-2.12,2.82,-13.81
40.2,-1.29,0.82,-9.49
40.3,-2.39,0.82,-8.51
40.4,-1.41,2.04,-13.42
40.5,1.73,-1.06,-14.44
40.6,0.67,1.37,-11.14
40.7,3.69,-0.55,-12.63
40.8,-1.61,0.2,-16.36
40.9,-2.12,0.63,-4.86
41,1.06,-2.08,-12.94
41.1,-1.22,-3.18,-19.14
41.2,1.49,-0.43,-9.41
41.3,-0.63,2.51,-12.47
41.4,-2.51,2.67,-14.83
41.5,-0.9,1.33,-8.39
41.6,-3.06,2.71,-12.04
41.7,1.84,-4.79,-11.14
41.8,-1.1,-3.06,-12.63
41.9,-0.31,1.1,-12.71
42,-0.98,1.26,-7.06
42.1,-2.39,4.47,-20.01
42.2,-0.59,-2.63,-7.61
42.3,-1.14,-0.39,-8.47
42.4,-1.69,0.31,-13.65
42.5,-1.84,1.92,-11.34
42.6,-1.84,-0.24,-12.47
42.7,-0.55,-0.35,-6.04
42.8,-1.57,2.2,-19.89
42.9,0.47,-2.08,-5.26
43,0.12,0.16,-11.26
43.1,1.14,-1.49,-11.45
43.2,5.33,-2.31,-14.2
43.3,0,-0.75,-11.26
43.4,1.26,-2.08,-8.36
43.5,-3.57,1.84,-18.55
43.6,-1.14,-0.16,-6.9
43.7,0,0.12,-9.38
43.8,-4.51,2.47,-13.77
43.9,0.98,-4.16,-13.85
44,1.77,-0.75,-9.14
44.1,1.73,-2.59,-10.94
44.2,-2.59,-0.04,-11.92
44.3,-1.69,0.43,-8.98
44.4,-1.18,0.16,-10.98
44.5,-5.92,3.92,-14.95
44.6,0.9,-0.39,-14.87
44.7,-1.92,1.69,-12.28
44.8,-2.55,1.88,-14.16
44.9,-3.65,2.04,-11.14
45,-3.06,2.12,-8.43
45.1,-2.51,0.86,-14.04
45.2,1.65,-4.35,-7.85
45.3,1.61,-0.31,-12.94
45.4,0.27,-1.45,-13.22
45.5,-3.02,1.37,-11.41
45.6,-2.12,0.51,-8.51
45.7,-5.18,2.28,-11.92
45.8,-3.73,4.04,-17.85
45.9,2.04,-4.94,-9.57
46,1.49,-0.98,-10.4
46.1,0.08,-3.53,-11.77
46.2,-2.86,0.12,-10.59
46.3,-1.84,-0.08,-11.45
46.4,-3.45,1.18,-7.96
46.5,-3.65,4.35,-18.87
46.6,0.59,-2.59,-9.92
46.7,0.24,-1.57,-10.59
46.8,-1.92,0.04,-10.67
46.9,-4.82,2.12,-12.51
47,-2.71,2.59,-14.2
47.1,-2.24,1.26,-5.61
47.2,-1.8,2.47,-16.79
47.3,0.78,-3.53,-11.81
47.4,-0.24,-1.41,-9.89
47.5,-0.27,0.59,-12.2
47.6,-0.51,1.06,-16.63
47.7,-0.55,0.59,-12.16
47.8,-0.39,0.08,-8.51
47.9,0.27,-1.53,-12.67
48,-3.73,3.92,-15.42
48.1,0.08,-0.47,-14.59
48.2,0.51,-0.43,-11.18
48.3,-1.73,2.94,-14.12
48.4,-2.59,0.47,-10.43
48.5,-2.16,1.84,-10.79
48.6,1.49,-3.37,-9.73
48.7,-2,-1.26,-17.42
48.8,-0.86,-1.65,-7.1
48.9,-0.2,-0.43,-8.75
49,0.86,0.04,-18.16
49.1,-2.9,0.08,-9.3
49.2,-1.92,-0.04,-11.61
49.3,-1.1,0.27,-12.2
49.4,-1.88,-1.53,-10.71
49.5,0.31,-2.43,-11.89
49.6,0.16,1.33,-10.71
49.7,-1.26,0.59,-20.01
49.8,-3.53,0.98,-10.59
49.9,-3.69,1.57,-9.1
50,-2.71,1.06,-12.04
50.1,-0.63,-0.98,-13.65
50.2,0.78,0.78,-7.65
50.3,-0.47,0.16,-15.38
50.4,-4.35,2.94,-12.71
50.5,-2.51,0.67,-9.3
50.6,-3.06,0.59,-8.04
50.7,-6.51,2.98,-16.24
50.8,1.57,-4.2,-8.9
50.9,0.98,1.49,-11.53
51,-0.82,1.69,-12.08
51.1,-3.65,1.92,-14.87
51.2,-2.24,0.24,-8.98
51.3,-3.69,0.9,-7.34
51.4,-0.78,1.18,-16.36
51.5,-0.16,-2.71,-10.16
51.6,1.49,-2.67,-10.94
51.7,-1.77,1.29,-7.1
51.8,-2.94,1.8,-19.97
51.9,-2.51,0.75,-9.89
52,-3.26,0.98,-7.92
52.1,-2.12,-0.47,-14.12
52.2,-4,2.63,-14.44
52.3,-0.67,-0.55,-8.43
52.4,-0.35,-0.78,-8.63
52.5,-1.33,0.27,-16.91
52.6,0,-0.78,-10.08
52.7,-0.9,0.55,-8.94
52.8,-3.33,0.71,-14
52.9,-1.33,-1.73,-13.42
53,0.94,0.59,-9.34
53.1,0.67,0.63,-9.41
53.2,-1.8,-1.06,-17.26
53.3,-4.59,2.75,-11.45
53.4,-3.26,1.37,-6.12
53.5,0.39,-4.43,-10
53.6,-3.18,-0.47,-20.01
53.7,-0.08,0.67,-8.32
53.8,-0.04,-0.12,-11.49
53.9,-2.35,-0.2,-15.49
54,-3.22,-0.59,-8.71
54.1,-2.71,2.39,-12.91
54.2,-2,0.71,-12.2
54.3,0.63,-3.1,-12.51
54.4,2.16,-0.35,-9.57
54.5,0,0.47,-11.3
54.6,-2.67,1.96,-16.16
54.7,-2.24,0.9,-8.67
54.8,-2.43,0.04,-6.08
54.9,-1.22,0.12,-14.2
55,0.35,-1.92,-11.92
55.1,2.28,-0.94,-13.26
55.2,1.37,-0.82,-8.32
55.3,-4,0.86,-14.71
55.4,-1.53,-1.49,-7.37
55.5,-3.69,2.24,-10.2
55.6,-5.14,4.28,-15.46
55.7,1.92,-6.12,-11.77
55.8,2.28,-0.27,-9.65
55.9,-0.9,1.49,-10.59
56,-4.47,3.26,-19.97
56.1,-2.43,-0.39,-8
56.2,-1.88,-0.39,-9.45
56.3,1.49,-2.71,-7.61
56.4,-4.94,4.28,-17.26
56.5,0.08,-1.06,-13.06
56.6,0.63,0.71,-5.1
56.7,-1.49,-0.63,-11.96
56.8,2.12,7.37,-11.81
56.9,-2.98,1.96,-10.47
57,-2.71,0.75,-6.51
57.1,-2.55,0.47,-15.53
57.2,-3.22,1.53,-11.77
57.3,-0.86,-2.35,-11.14
57.4,-1.8,-0.04,-8.75
57.5,-1.84,0.78,-15.65
57.6,-1.37,-0.31,-10.79
57.7,-1.1,-0.59,-9.61
57.8,-0.67,-1.53,-9.57
57.9,-3.77,2.86,-12.94
58,0.63,-0.35,-15.1
58.1,1.18,0.59,-7.96
58.2,1.06,0.55,-11.61
58.3,-3.84,2.31,-14.83
58.4,-1.61,-0.08,-9.41
58.5,-2.86,1.18,-8.28
58.6,1.1,-3.18,-13.61
58.7,-2.31,-1.8,-18.91
58.8,0.12,-2.2,-10.79
58.9,-0.94,0.31,-8.36
59,0.59,-1.29,-11.85
59.1,-3.88,0.78,-16.51
59.2,-2.71,1.45,-8.24
59.3,-1.88,-0.71,-11.02
59.4,-4.63,3.73,-15.22
59.5,-0.08,-3.22,-8.47
59.6,-0.04,-0.16,-11.57
59.7,-0.47,-0.08,-9.89
59.8,-0.39,-0.16,-14
59.9,-1.22,1.57,-12.36
60,-1.18,0.24,-10.43
60.1,-0.24,-0.35,-9.26
60.2,-0.9,-0.71,-12.59
60.3,-0.94,1.26,-12.91
60.4,-1.45,0.71,-9.96
60.5,-1.26,-0.59,-12.59
60.6,-0.71,0.39,-9.92
60.7,-0.67,-0.43,-10.59
60.8,-0.55,-0.71,-12.36
60.9,-0.82,0.35,-13.89
61,-0.55,1.14,-11.77
61.1,-0.31,0.55,-9.53
61.2,-1.73,2.55,-13.42
61.3,-0.78,-0.82,-10.79
61.4,-1.26,-0.59,-11.26
61.5,-1.88,0.2,-12.71
61.6,-1.41,0.67,-13.18
61.7,-1.61,0.98,-10.87
61.8,-1.06,0.55,-11.53
