NAME:,walk_3_2.csv,,
46.8,10.28,-2.39,1.22
46.9,10.83,-0.2,-1.41
47,12.79,-1.45,0
47.1,6.51,-1.65,1.02
47.2,5.18,0.86,0.78
47.3,7.02,-1.14,5.53
47.4,8.87,-2.51,5.49
47.5,15.73,-1.37,-0.67
47.6,7.49,-1.69,-0.75
47.7,8.83,-2.79,0.08
47.8,9.3,-2.39,0.08
47.9,11.1,-1.14,0.67
48,12.16,-1.18,-2.43
48.1,11.85,-1.29,-1.1
48.2,7.06,-1.29,0.55
48.3,6,0.12,1.1
48.4,6.08,-1.8,4.16
48.5,11.69,-1.53,7.26
48.6,12.16,-0.35,-0.16
48.7,9.85,-3.69,-3.3
48.8,8.24,0.39,0.08
48.9,9.22,-2.51,0
49,8.94,-2.51,-0.35
49.1,9.22,-3.06,0.51
49.2,12.67,-3.41,-2.28
49.3,14.44,-0.16,0.16
49.4,6.08,-0.2,1.14
49.5,6.08,-0.2,1.14
49.6,5.65,-0.55,3.1
49.7,12.36,-3.45,5.3
49.8,12.36,-0.2,-0.43
49.9,6.98,-1.88,-2.51
50,8.59,-0.55,-0.04
50.1,9.41,-2.39,-0.39
50.2,9.02,-1.53,-0.16
50.3,9.26,-3.3,0.04
50.4,12.55,-4,-2.28
50.5,11.38,0.94,-0.9
50.6,9.41,-1.77,0.82
50.7,6.67,-0.39,1.53
50.8,6.28,-0.12,2
50.9,6.28,-0.12,2
51,6.28,-0.12,2
51.1,6.28,-0.12,2
51.2,12,-4.51,2.04
51.3,12,-4.51,2.04
51.4,12,-4.51,2.04
51.5,12,-4.51,2.04
51.6,12,-4.51,2.04
51.7,8.36,-2.04,2.04
51.8,11.85,-0.78,-0.16
51.9,8.87,-0.86,0.98
52,6.75,-0.2,1.06
52.1,11.61,-4.08,4.75
52.2,7.14,-2.31,2.82
52.3,5.18,3.8,-2.12
52.4,9.89,-1.45,0.27
52.5,8.9,-1.18,-0.71
52.6,8.75,-1.84,-0.35
52.7,10.71,-0.59,-0.04
52.8,12.08,-1.69,-1.18
52.9,12.24,2.82,-0.71
53,10.51,-0.9,1.73
53.1,4.98,0.63,1.49
53.2,5.53,0.59,1.49
53.3,11.57,-2.75,3.53
53.4,5.18,-1.88,6.51
53.5,11.41,-1.65,-1.33
53.6,11.38,-2.55,1.37
53.7,8.04,-2.39,-0.82
53.8,8.47,-2.47,0.24
53.9,9.49,-1.33,0.31
54,10.63,-1.65,-0.78
54.1,12.43,1.29,-1.84
54.2,11.38,-0.67,1.41
54.3,5.96,-0.43,1.41
54.4,5.53,0.75,1.41
54.5,8.67,-2.51,7.18
54.6,7.69,-2.12,4.39
54.7,7.81,0.98,-1.88
54.8,9.92,0.51,-0.04
54.9,9.92,0.51,-0.04
55,8.63,-3.06,0.43
55.1,9.14,-1.02,0.35
55.2,11.53,-1.88,-0.16
55.3,12.2,-3.65,-1.69
55.4,12.2,1.69,0.2
55.5,6.35,-1.06,-0.71
55.6,5.84,0.31,0.78
55.7,7.49,-0.55,3.65
55.8,10.59,-1.49,2.35
55.9,10.59,-1.49,2.35
56,9.22,-0.12,-0.2
56.1,9.34,-1.84,-0.08
56.2,9.22,-2.71,-0.08
56.3,8.94,-1.18,-0.47
56.4,11.77,-2.94,-1.26
56.5,10.47,0.55,-1.57
56.6,10.47,0.55,-1.57
56.7,10.47,0.55,-1.57
56.8,10.47,0.55,-1.57
56.9,10.47,0.55,-1.57
57,10.87,0.12,1.02
57.1,10.87,0.12,1.02
57.2,10.87,0.12,1.02
57.3,10.87,0.12,1.02
57.4,10.87,0.12,1.02
57.5,9.02,-3.26,1.02
57.6,9.89,-2.39,0
57.7,10.43,-2.16,-1.65
57.8,12.2,-1.18,0.35
57.9,7.34,-0.98,0.51
58,7.18,-0.24,1.29
58.1,7.53,-0.71,3.49
58.2,10.43,-3.26,6.59
58.3,20.01,-2.82,1.8
58.4,12.4,-0.39,-2.43
58.5,12.4,-0.39,-2.43
58.6,7.18,0.59,-0.39
58.7,9.57,-2.28,0.63
58.8,9.61,0,0.27
58.9,8.87,-0.16,-0.35
59,12.32,2.39,-1.88
59.1,10.2,0.31,-0.59
59.2,9.81,-0.51,0.2
59.3,8.47,1.02,0.47
59.4,8.47,1.02,0.47
59.5,7.65,-0.67,2.24
59.6,7.65,-0.67,2.24
59.7,9.34,-2.16,3.41
59.8,7.37,2.55,-1.33
59.9,7.37,2.55,-1.33
60,9.02,-0.82,-0.16
60.1,9.73,-1.57,0.24
60.2,9.57,-0.86,0.12
60.3,11.38,-1.77,-1.1
60.4,11.38,-1.77,-1.1
60.5,10.4,0.35,1.26
60.6,10.4,0.35,1.26
60.7,8.12,1.33,0.78
60.8,10.4,-0.39,0.27
60.9,9.1,1.1,0.71
61,9.34,0.59,0.98
