NAME: ,run_3_1.csv,,
9.9,0.51,-6.16,-0.94
10,1.1,-5.84,-0.86
10.1,-4.43,-10.24,18.2
10.2,-0.71,-3.49,13.57
10.3,-1.22,0.86,2.98
10.4,-1.1,-3.14,0.9
10.5,-3.41,-7.3,14.08
10.6,1.06,-5.77,10.51
10.7,2.63,-2.28,0
10.8,0.78,-5.26,4.39
10.9,0.04,-7.57,18.4
11,-2.16,-4.24,9.92
11.1,-2.24,1.02,2.35
11.2,-1.1,-2.94,7.34
11.3,-1.96,-10.59,12.28
11.4,1.26,-4.28,11.14
11.5,1.53,-4.28,0.9
11.6,0.31,-7.34,4.24
11.7,-0.55,-9.1,16.83
11.8,-0.94,-3.88,8.63
11.9,-3.06,0.24,0.47
12,-3.14,-1.29,3.73
12.1,-5.37,-8.39,16.04
12.2,1.88,-7.88,10.67
12.3,2.71,-2.35,2.71
12.4,1.41,-3.49,2.04
12.5,0.12,-5.3,8.67
12.6,0.98,-4.04,14.47
12.7,-2.39,-1.37,4.35
12.8,-0.51,1.49,2.86
12.9,-0.47,-4.16,8.55
13,2.24,-8.28,11.02
13.1,-0.35,-6.67,2.43
13.2,1.02,-5.22,-2
13.3,-0.86,-4.12,10.16
13.4,-1.88,-7.53,12.79
13.5,-0.31,-2.59,5.26
13.6,-2.08,-0.08,1.61
13.7,-0.67,-4.75,7.53
13.8,1.61,-6.32,12.59
13.9,1.22,-4.24,1.26
14,2.59,-5.14,1.1
14.1,1.26,-10.47,6.9
14.2,-1.77,-7.49,8.9
14.3,-0.16,-2.51,6.75
14.4,-2.75,-2.04,4.39
14.5,-3.22,-2.31,6.79
14.6,-2.43,-7.69,6.39
14.7,0.75,-6.35,5.57
14.8,1.73,-6.16,4.98
14.9,-1.02,-4.59,8.75
15,-0.9,-4.59,9.53
15.1,-0.24,-1.33,8.32
15.2,-1.14,0.59,4.55
15.3,1.84,-4.94,11.14
15.4,1.06,-1.65,6.94
15.5,-0.08,1.14,5.22
15.6,-0.47,-2.71,3.88
15.7,-0.12,-3.92,8.32
15.8,-0.94,-3.3,12.55
15.9,-2.55,-0.67,9.1
16,0.16,0.82,7.18
16.1,-1.37,4.94,8.59
16.2,-3.26,-2.12,6.83
16.3,-3.22,-7.14,10.83
16.4,2.82,-6.98,0.67
16.5,0.16,-6.43,5.49
16.6,-1.65,-5.61,12.63
16.7,-2.24,0.35,10
16.8,-1.41,1.73,3.37
16.9,-2.86,-0.08,4.98
17,-2.12,-1.49,13.81
17.1,0.35,-3.69,12.32
17.2,2.82,-4.08,1.88
17.3,2.2,-5.73,3.22
17.4,-0.39,-5.45,15.26
17.5,-0.86,-0.94,10.43
17.6,-1.26,-0.2,5.22
17.7,1.69,1.29,5.88
17.8,-1.29,-6.67,11.73
17.9,1.96,-5.65,11.1
18,0.71,-5.53,3.18
18.1,3.77,-7.34,3.26
18.2,2.43,-6.08,13.93
18.3,0.39,-2.67,10.24
18.4,-1.84,-1.96,3.61
18.5,-2.04,-3.37,5.3
18.6,-4.71,-10.43,11.41
18.7,1.88,-7.45,9.57
18.8,3.49,-6,1.45
18.9,2.04,-6.71,6
19,2.31,-9.38,10.32
19.1,0.43,-4.24,6.9
19.2,-0.86,-3.14,3.1
19.3,-1.33,-5.22,7.14
19.4,0.51,-5.81,9.1
19.5,0.71,-5.84,7.3
19.6,3.53,-4.2,0.2
19.7,0.98,-9.81,8.63
19.8,-2,-5.61,11.89
19.9,-1.33,-2.67,6.32
20,-2.59,-1.45,3.69
20.1,-0.71,-3.65,10.51
20.2,1.45,-4.94,7.3
20.3,0.2,-5.65,5.77
20.4,2.35,-6.12,0.59
20.5,2.39,-8.51,12.08
20.6,-1.8,-3.73,9.85
20.7,-0.43,-3.18,5.77
20.8,-1.57,-0.63,2.63
20.9,2.47,-4.94,10.59
21,1.45,-5.96,8.04
21.1,0.78,-3.92,4.71
21.2,0.55,-5.65,4
21.3,-1.02,-6.12,14.12
21.4,-1.8,-2.16,9.34
21.5,-2.98,-3.88,1.96
21.6,0.39,-2.9,6.08
21.7,-3.02,-6.67,12.71
21.8,1.1,-5.84,8.79
21.9,2.47,-3.77,3.84
22,0.04,-5.57,4.24
22.1,1.22,-4.79,11.92
22.2,-2.71,-5.33,8.75
22.3,-0.43,-1.69,3.18
22.4,-2.24,-2.55,8.24
22.5,0.39,-5.06,8
22.6,0.94,-4.98,8.08
22.7,3.57,-4.08,2.75
22.8,0.27,-6.35,7.96
22.9,-1.18,-5.18,9.96
23,-1.77,-3.33,7.69
23.1,-0.67,-0.31,4.39
23.2,-0.24,-4.59,7.88
23.3,2.43,-3.02,13.42
23.4,-0.78,-2.63,5.61
23.5,0.24,-4.08,1.26
23.6,0.59,-10.08,8.9
23.7,-1.88,-4.55,14.51
23.8,-0.86,0.27,6.67
23.9,0.04,1.77,3.92
24,-0.35,-1.22,7.45
24.1,2.47,-5.57,9.14
24.2,2.51,-3.33,5.3
24.3,0.9,-6.35,2.59
24.4,0.59,-7.18,11.92
24.5,-1.18,-4.08,11.96
24.6,-1.06,0.47,2.67
24.7,-1.8,-0.75,4.24
24.8,0.55,-3.45,12.4
24.9,0.47,-4.86,9.53
25,2.79,-3.69,3.3
25.1,0.67,-8.12,2.59
25.2,-1.14,-10.75,15.26
25.3,-1.02,-3.06,7.61
25.4,-1.45,-1.57,0.55
25.5,0.71,-1.88,3.37
25.6,-3.37,-8.12,15.06
25.7,1.57,-3.14,7.41
25.8,1.65,-5.1,2.12
25.9,2.51,-7.7,5.3
25.9,-0.82,0.39,7.88
26,-2.12,-0.47,2.12
26.1,-2.55,-2.59,9.3
26.2,-4.35,-5.26,12.32
26.3,-0.55,-3.22,7.73
26.4,2.79,-3.84,3.49
26.5,0.16,-3.65,11.92
26.6,-2.9,-3.14,10.47
26.7,-0.78,1.14,6
26.8,-1.29,-0.2,4.43
26.9,-0.75,-4.16,10.24
27,-1.1,-6.08,9.89
27.1,2.59,-4.24,3.73
27.2,2.59,-2.67,0.63
27.3,-4.28,-6,20.01
27.4,-2.55,-5.84,7.02
27.5,0,-2,0.86
27.6,-0.04,-3.57,0.08
27.7,-0.04,-10.08,15.14
27.8,1.92,-6.55,6.79
27.9,3.02,-6.83,3.57
28,2.16,-5.84,-0.82
28.1,-0.31,-7.49,12.55
28.2,-3.45,-6.08,7.57
28.3,-0.47,-0.86,3.26
28.4,0.31,-4.08,10.87
28.5,-2,-6.63,12.63
28.6,0.9,-3.33,4.82
28.7,3.06,-4.79,-0.47
28.8,3.77,-6.9,11.1
28.9,-0.04,-3.69,10.51
29,-1.69,-3.45,5.88
29.1,-1.8,-3.37,6.12
29.2,-0.59,-1.96,10.12
29.3,1.1,-4.75,8.87
29.4,1.37,-4.75,5.3
29.5,5.02,-6.39,5.02
29.6,3.92,-9.69,11.3
29.7,-2.12,-2.9,12.4
29.8,0.12,-0.12,3.22
29.9,-0.55,0.43,2.75
30,1.18,-10.71,12.08
30.1,3.02,-1.69,5.96
30.2,0.55,-2.71,5.65
30.3,2.47,-3.88,3.33
30.4,2.51,-7.81,11.38
30.5,-1.8,-5.37,10.94
30.6,1.33,-1.53,5.3
30.7,-0.39,-2.75,4.71
30.8,-0.78,-6.12,16.08
30.9,0.98,-3.88,8.75
31,1.88,-5.14,2.9
31.1,1.14,-9.45,6.63
31.2,0.71,-6.08,9.85
31.3,-0.78,-4.86,8.51
31.4,0.59,-1.18,4.98
31.5,-0.12,-1.92,9.02
31.6,1.84,-4.2,11.45
31.7,2,-8.9,8.16
31.8,2.94,-8.63,1.06
31.9,1.65,-7.26,8.94
32,-2.67,-4.24,13.14
32.1,-1.26,0.82,7.41
32.2,2.31,1.14,3.33
32.3,0.82,-5.22,9.69
32.4,0.31,-4.47,5.88
32.5,0.04,-4.67,4.43
32.6,3.41,-8,3.06
32.7,1.37,-7.06,10.63
32.8,-1.61,-3.37,9.85
32.9,-0.16,0.12,4.67
33,-1.33,-2.39,3.22
33.1,3.57,-2.08,11.3
33.2,1.92,-4.9,8.16
33.3,0.78,-4.63,2.16
33.4,3.73,-6.86,2.16
33.5,5.65,-7.41,10.55
33.6,-1.88,-2.59,8.16
33.7,-2.28,-3.96,6.08
33.8,0.27,-1.84,7.49
33.9,-3.96,-8.71,12.2
34,1.41,-6.86,7.73
34.1,4.55,-1.45,2.12
34.2,4.35,-5.06,-0.35
34.3,1.96,-4.71,13.38
34.4,0.2,-2.55,9.26
34.5,-2.24,-1.33,2.86
34.6,-0.9,-0.82,6.86
34.7,-1.1,-6.94,11.34
34.8,-0.75,-8.43,5.77
34.9,2.63,-5.81,1.57
35,3.06,-5.96,6.83
35.1,-1.77,-4.9,10.67-1.88
35.1,-0.82,1.8,4.2
35.2,-0.55,-3.77,10.36
35.3,3.26,-8.59,9.45
35.4,2.47,-4.12,3.8
35.5,2.51,-5.61,0.39
35.6,4,-12.59,12.43
35.7,2.04,-5.92,7.37
35.8,-1.92,-1.8,4.67
35.9,-1.29,-3.3,4.35
36,-2.16,-10.75,9.41
36.1,3.49,-7.88,4
36.2,1.33,-4.16,3.14
36.3,2.12,-8.83,3.3
36.4,0.78,-4.9,10.83
36.5,0.71,-2.75,7.96
36.6,-0.12,-1.49,4.98
36.7,-0.78,-1.26,8
36.8,-1.73,-5.41,9.73
36.9,2.35,-4.59,7.57
37,2.94,-6,0.98
37.1,1.96,-10.43,8.79
37.2,-0.31,-5.88,10
37.3,-0.67,-2.55,6.71
37.4,0.2,0.47,5.49
37.5,1.26,-6.35,11.77
37.6,2.94,-3.06,6.67
37.7,0.31,-3.73,3.53
37.8,1.02,-5.49,5.41
37.9,0.27,-6.08,10.55
38,-0.55,-3.57,10.4
38.1,-1.92,-2.47,3.84
38.2,-2.67,-1.65,11.45
38.3,-1.37,-7.53,12.24
38.4,-1.1,-8.36,3.73
38.5,4.24,-6,1.18
38.6,5.02,-7.92,7.61
38.7,0.16,-8.79,7.1
38.8,0.16,-3.92,5.53
38.9,-1.06,-2.39,1.96
39,4.08,-5.84,5.88
39.1,3.96,-8.08,9.18
39.2,-0.16,-7.14,2.28
39.3,2.43,-6.32,-1.77
39.4,5.84,-9.34,6.32
39.5,1.53,-8.28,10.9
39.6,-1.61,-6.39,5.37
39.7,0.35,-2.67,4.24
39.8,4,-9.92,7.65
39.9,6.47,-9.53,5.14
40,4.9,-4.35,-0.47
40.1,7.3,-6.9,-0.78
40.2,2.86,-14.87,3.65
40.3,5.22,-6.24,8
40.4,-1.92,-3.26,-0.55
40.5,-0.47,-4.67,4.86
40.6,1.41,-6.35,8.9
40.7,2.9,-4.47,4
40.8,3.84,-7.37,1.49
40.9,6.47,-12.55,5.22
41,2.59,-8.08,8.83
41.1,-1.06,-3.1,4.86
41.2,0,-2.04,3.26
41.3,4.82,-8.24,6.98
41.4,4.24,-8.94,4.63
41.5,4.67,-8.79,2.47
41.6,6.16,-9.85,-0.04
41.7,3.02,-11.1,8.32
41.8,4.35,-6.08,6.32
41.9,-0.2,-3.61,3.26
42,-1.37,-2.12,5.14
42.1,-2.47,-14.16,10
42.2,7.06,-8.04,5.14
42.3,6.24,-4.51,-2.55
42.4,4.2,-8.55,-0.08
42.5,3.1,-9.45,7.85
42.6,-0.12,-3.37,7.06
42.7,-3.02,-1.14,5.88
42.8,1.37,-7.61,5.57
42.9,2.28,-10,7.57
43,2.51,-6.83,3.8
43.1,4.04,-6.35,0.71
43.2,6.79,-13.3,6.9
43.3,2.24,-8.51,8.9
43.4,-0.39,-3.37,3.77
43.5,-1.84,-3.73,4.16
43.6,2.75,-12.67,8.39
43.7,5.45,-8.04,1.73
43.8,7.06,-4.9,0
43.9,6.9,-8.67,3.8
44,1.22,-11.45,8.43
44.1,1.53,-1.73,7.34
44.2,-3.14,-2.24,4.28
44.3,-2.79,-8.04,7.34
44.4,-2.39,-10.79,10.12
44.5,0.59,-9.61,3.14
44.6,4.82,-3.8,-2.16
44.7,4.51,-10.87,8.2
44.8,4.79,-6.71,8.47
44.9,2.51,-6.9,2.9
45,3.88,-2.82,4.2
45.1,0.24,-11.61,13.06
45.2,5.22,-6.9,0.16
45.3,6.08,-3.49,0.55
45.4,6.59,-5.02,3.26
45.5,2.08,-7.77,5.57
45.6,1.53,-4.08,4.43
45.7,-1.29,-4.82,2.79
45.8,5.81,-10.24,7.37
45.9,4.31,-7.69,0.43
46,2.98,-5.1,2.51
46.1,6.83,-5.92,3.77
46.2,5.26,-11.02,11.41
46.3,2.9,-5.22,4.9
46.4,-0.78,-1.65,2.04
46.5,0.98,-6.63,4.55
46.6,0.43,-10.9,10.47
46.7,4.86,-4.24,6
46.8,5.3,-5.41,4
46.9,3.33,-9.53,6.16
47,0,-8.04,7.69
47.1,1.26,-1.73,3.49
47.2,0.67,-3.45,3.22
47.3,6.9,-3.45,5.26
47.4,4.24,-5.88,6.04
47.5,2.75,-1.69,5.84
47.6,2.82,-1.8,1.57
47.7,3.06,-6.24,4.82
47.8,4.86,-8.71,13.34
47.9,2.31,-1.77,5.18
48,0.82,-2.12,3.88
48.1,2.35,-3.77,9.02
48.2,2.39,-4.94,10.75
48.3,0,-5.02,6.59
48.4,2.9,-2.31,3.26
48.5,0.98,-8.39,8.12
48.6,1.77,-8,9.53
48.7,-0.86,-4.43,9.3
48.8,-2.43,-1.49,4.86
48.9,-2.12,-3.26,7.22
49,-1.29,-8.87,5.26
49.1,1.18,-4.51,4.75
49.2,2.63,-9.89,3.57
49.3,1.92,-8.47,7.34
49.4,-1.73,-12.87,8.55
49.5,-0.2,-7.73,5.45
49.6,-0.12,-1.92,4.08
49.7,1.77,-3.33,5.22
49.8,2.55,-6.63,6.55
49.9,2.59,-8.63,3.45
50,5.22,-6.9,3.06
50.1,4.82,-11.41,9.73
50.2,1.61,-7.65,7.77
50.3,-2.55,-4.08,1.49
50.4,2.98,-0.39,3.73
50.5,-2.43,-11.41,7.77
50.6,1.65,-7.96,2.51
50.7,4.43,-6.9,0.39
50.8,3.88,-13.02,5.81
50.9,-1.37,-9.1,9.92
51,-0.55,-3.33,3.92
51.1,-4.43,-4.94,4.75
51.2,2.2,-7.81,3.57
51.3,4.47,-7.53,4.31
51.4,2.98,-4.55,3.49
51.5,2,-10.36,2.2
51.6,4.59,-14.51,6.16
51.7,1.14,-5.77,7.1
51.8,-0.31,-1.41,2.55
51.9,-0.39,-7.1,3.45
52,2.98,-11.3,12.71
52.1,3.53,-8.63,5.53
52.2,4.43,-2.24,2.98
52.3,4.47,-8.9,3.45
52.4,3.22,-12.83,7.37
52.5,1.53,-4.43,6.43
52.6,-1.77,-0.55,2.63
52.7,-2.28,-4.59,3.53
52.8,2.94,-16.79,12.63
52.9,4.55,-11.81,8.59
53,3.45,-3.37,-1.29
53.1,3.8,-4.71,1.77
53.2,5.77,-9.65,15.49
53.3,3.61,-4.82,7.65
53.4,0.9,-0.16,3.53
53.5,-2.98,-5.1,4.59
53.6,1.29,-14.47,10
53.7,6.67,-9.61,8.67
53.8,3.57,-3.33,-1.14
53.9,4.71,-3.8,0.67
54,7.92,-9.3,9.57
54.1,2.43,-4.47,8.2
54.2,-0.78,-0.43,4
54.3,-1.77,-5.92,5.33
54.4,-1.37,-13.42,8.32
54.5,3.53,-7.85,4.98
54.6,5.69,-3.84,-0.51
54.7,7.02,-8.75,6.12
54.8,2.43,-6.79,6.63
54.9,-2.08,-1.77,6.67
55,-1.14,-1.06,5.57
55.1,-0.12,-4.28,7.57
55.2,3.57,-9.41,6.04
55.3,3.02,-4.51,5.45
55.4,4.94,-1.45,1.22
55.5,4.98,-7.02,9.18
55.6,2.35,-7.65,10.51
55.7,0.39,-2.59,6.94
55.8,-1.92,-0.59,2.9
55.9,-0.98,-2.16,5.73
56,4.16,-5.14,10.51
56.1,2.31,-3.61,8.55
56.2,6.39,-3.33,-0.63
56.3,4.94,-7.02,6.47
56.4,0.24,-9.89,13.3
56.5,-1.73,-2.63,4.39
56.6,-4.35,0.67,2.86
56.7,2.55,-2.47,9.85
56.8,2.75,-7.65,9.06
56.9,3.3,-4.55,2.94
57,6.39,-3.26,-0.94
57.1,6.75,-12.47,12.75
57.2,0.55,-5.73,13.1
57.3,-1.06,0.24,3.18
57.4,-1.18,2.43,2.79
57.5,3.53,-9.53,10.47
57.6,4.63,-9.69,8.9
57.7,3.22,-1.69,6.59
57.8,1.88,-0.78,-0.59
57.9,3.14,-9.3,10.04
58,0.63,-8.32,10.87
58.1,0.82,-2.08,6.04
58.2,0.04,2.59,4.16
58.3,-0.75,-3.96,9.81
58.4,1.33,-6.86,9.1
58.5,2.2,-2.86,7.06
58.6,2.04,0.71,2.16
