NAME:,walk_5_2,,
42.2,-1.18,-8.79,-0.67
42.3,0,-6.51,0.35
42.4,0.12,-8.43,3.02
42.5,-2.04,-19.18,2.31
42.6,-1.26,-9.81,-0.78
42.7,-0.78,-7.02,-0.47
42.8,-0.71,-7.85,-0.43
42.9,-0.82,-8.63,-0.59
43,-2.43,-12.91,-1.65
43.1,-5.06,-9.85,-1.57
43.2,-0.16,-12.36,2.51
43.3,0.04,-6.2,-0.31
43.4,0.39,-6,0.98
43.5,5.06,-8.51,3.02
43.6,-2.39,-5.65,-0.67
43.7,-3.96,-11.26,-1.14
43.8,-1.65,-8.87,-0.75
43.9,0.82,-8.39,-1.14
44,-0.51,-10.55,-0.9
44.1,-2.67,-9.73,0.31
44.2,-0.35,-13.81,1.84
44.3,-1.29,-6.24,-0.2
44.4,-0.47,-6.59,0.39
44.5,-1.53,-18.08,0.31
44.6,-6.86,-11.26,1.57
44.7,-3.02,-11.89,-0.75
44.8,-2.08,-9.77,-0.98
44.9,0.16,-9.65,-1.22
45,-0.63,-11.02,-2.12
45.1,-3.49,-11.26,0.51
45.2,-5.26,-14.32,2.71
45.3,-1.1,-9.26,-0.9
45.4,0.59,-6.83,0.51
45.5,-0.51,-8.16,2.12
45.6,4.71,-12.43,4
45.7,0.39,-6.24,0.51
45.8,-2.55,-8.83,-0.16
45.9,-0.24,-8.67,-0.39
46,0.51,-8.94,-1.06
46.1,-0.2,-10.67,-2.12
46.2,-1.29,-9.57,1.29
46.3,-1.77,-13.18,2.35
46.4,-1.1,-7.73,-0.59
46.5,-0.16,-6.24,0.35
46.6,-0.27,-10.79,2.47
46.7,-1.57,-15.93,1.65
46.8,0.27,-7.06,-0.35
46.9,-1.49,-7.53,-0.43
47,-0.71,-8.39,-0.51
47.1,-0.16,-8.9,-1.02
47.2,-1.77,-11.69,-2
47.3,-3.8,-11.02,-0.86
47.4,-0.2,-13.34,2.71
47.5,-1.41,-7.34,0.35
47.6,0.12,-7.34,0.98
47.7,2.08,-11.61,1.84
47.8,-6.47,-14.63,2.08
47.9,-0.35,-8.9,-1.33
48,-0.78,-7.02,-0.78
48.1,-0.59,-8.9,-0.16
48.2,-0.47,-8.87,-0.43
48.3,-1.06,-12.83,-1.02
48.4,-4.55,-9.69,-1.22
48.5,-0.63,-12.32,1.88
48.6,0.2,-7.34,0.27
48.7,0,-5.57,0.51
48.8,-0.55,-14.04,-0.63
48.9,-3.1,-11.22,0.59
49,-3.96,-10.79,-1.53
49.1,-0.98,-9.45,-0.82
49.2,0.9,-8.24,-0.24
49.3,-1.1,-8.71,-1.22
49.4,-1.96,-11.61,0.16
49.5,-4.35,-13.85,2.55
49.6,-2.12,-8.32,-0.63
49.7,0.2,-6.9,0.2
49.8,-0.2,-8.71,3.02
49.9,5.88,-10.36,2.86
50,1.73,-3.96,1.53
50.1,-2.9,-8.75,-0.35
50.2,-0.63,-9.1,-0.35
50.3,-0.9,-8.63,-0.47
50.4,-0.82,-11.26,-1.14
50.5,-4.43,-11.22,-0.86
50.6,0.51,-13.3,2.39
50.7,-0.78,-6.32,-0.12
50.8,-0.24,-5.49,-0.2
50.9,0.82,-16.4,0.59
51,-8.28,-10.28,2
51.1,-2.9,-10,-1.45
51.2,-1.33,-7.49,-0.82
51.3,-0.31,-9.18,-0.98
51.4,-2.12,-9.85,-0.75
51.5,-1.88,-14.59,-0.31
51.6,-6.32,-10.2,-2.04
51.7,-0.43,-12.24,1.1
51.8,-0.12,-7.92,-0.16
51.9,-0.43,-5.06,0.08
52,1.53,-16.28,-0.2
52.1,-10.24,-16.16,-0.24
52.2,-2.98,-14.24,-1.57
52.3,-2.31,-7.77,-0.78
52.4,-0.16,-9.18,-1.1
52.5,-2.59,-9.73,-1.37
52.6,-1.61,-13.73,0.04
52.7,-6.08,-10.47,-2.31
52.8,0.43,-11.92,1.92
52.9,-1.41,-6.28,-0.39
53,0.04,-6.24,0.31
53.1,1.57,-14.32,-0.35
53.2,-10.2,-15.46,0.86
53.3,-2.63,-12.94,-1.33
53.4,-1.57,-8.59,-0.86
53.5,-0.78,-9.06,-0.71
53.6,-2.59,-9.85,-1.22
53.7,-2.47,-12.94,-1.41
53.8,-5.57,-10.71,-2.2
53.9,-0.31,-12.67,1.88
54,-0.82,-6.28,-0.08
54.1,-0.16,-5.84,0.08
54.2,-0.27,-16.24,-0.63
54.3,-9.61,-17.65,1.61
54.4,-3.37,-11.81,-1.37
54.5,-1.61,-8.83,-0.98
54.6,-0.04,-9.06,-0.9
54.7,-2.2,-10.2,-1.45
54.8,-1.73,-12.91,-0.43
54.9,-5.92,-10.32,-2.9
55,-0.55,-12.51,0.94
55.1,-0.24,-6.83,0.16
55.2,-0.43,-5.77,0.98
55.3,3.06,-10.83,0
55.4,-8.28,-14.98,0.39
55.5,-5.57,-14.75,-2.08
55.6,-1.65,-9.57,-0.9
55.7,-0.12,-9.49,-1.53
55.8,-1.02,-10.16,-1.57
55.9,-3.18,-12.75,0.24
