NAME:,run_3_1,,
7.1,-5.14,0.9,-4.47
7.2,-0.35,20.01,4.35
7.3,-8.71,20.01,4.47
7.4,-7.14,5.73,0.86
7.5,0.63,-3.1,-0.86
7.6,-11.85,20.01,5.22
7.7,-8.75,10.79,0
7.8,-2.39,3.33,-2.75
7.9,1.41,5.37,-0.24
8,-3.69,17.18,2.08
8.1,0.55,9.61,-2.31
8.2,1.57,-0.82,-5.57
8.3,-6.86,20.01,-14.91
8.4,-2.24,15.18,-1.37
8.5,-0.35,0.35,0.2
8.6,-0.82,2.82,1.29
8.7,-7.57,17.34,7.49
8.8,0.12,3.96,-3.73
8.9,1.02,-0.12,-5.41
9,-9.49,10.43,-20.01
9.1,0.63,20.01,1.8
9.2,1.73,2.98,-2.35
9.3,-2.79,-5.22,-2.16
9.4,-3.41,20.01,8.87
9.5,1.33,6.35,-2.59
9.6,-0.82,0.47,-6.32
9.7,-15.22,20.01,13.49
9.8,-4.35,20.01,1.45
9.9,0.12,-0.51,-0.9
10,-8.39,2.67,-7.14
10.1,-7.49,20.01,8.67
10.2,1.02,5.41,-4.98
10.3,2.71,-0.82,-4.82
10.4,-17.46,20.01,14.87
10.5,-1.92,16.63,-0.08
10.6,-1.57,2.43,-2.9
10.7,-1.22,0.59,-0.35
10.8,-5.02,16,6.86
10.9,-1.41,5.92,-3.73
11,4.28,-1.53,-5.88
11.1,-17.53,20.01,17.81
11.2,-5.26,17.38,0.47
11.3,-2.31,0.24,-3.61
11.4,-6.04,3.69,-10.59
11.5,-8.94,14.71,2.59
11.6,-0.94,2,-4.31
11.7,0.98,0.59,-8.79
11.8,-10.36,20.01,17.26
11.9,-7.45,18.08,0.82
12,0.39,-0.9,-2.08
12.1,-0.67,2.08,0.94
12.2,-5.37,15.93,7.65
12.3,1.14,6.86,-2.86
12.4,-0.94,2.35,-5.81
12.5,-4.86,7.85,-17.38
12.6,0.9,20.01,-0.71
12.7,2,2.86,-2.35
12.8,-2.98,-3.53,-1.14
12.9,-0.94,13.06,-6.28
13,3.8,9.06,-2.04
13.1,-0.9,4.63,-7.65
13.2,-5.65,7.65,-12.51
13.3,-1.06,20.01,-0.27
13.4,3.02,1.02,-5.18
13.5,-5.37,-2,-2.75
13.6,8.36,2.75,-19.77
13.7,2.24,8.55,-3.65
13.8,-0.51,6.2,-3.84
13.9,-7.18,7.49,-15.3
14,1.65,20.01,2.75
14.1,3.33,0.67,-4.94
14.2,-4.79,-1.92,-2.55
14.3,5.92,8.83,-20.01
14.4,2.31,13.26,-0.55
14.5,-2.82,8.47,-0.98
14.6,-0.04,-1.65,2.82
14.7,1.18,19.73,-4.55
14.8,-0.35,0.75,-2.12
14.9,-7.61,-2,-4.35
15,-10.47,20.01,4.75
15.1,-2.35,16.71,1.84
15.2,-3.84,10.43,-1.1
15.3,-0.67,1.49,2.55
15.4,3.33,17.06,-2.28
15.5,0.2,1.49,-1.88
15.6,-5.65,2.63,-5.73
15.7,5.81,20.01,8.24
15.8,-2.67,20.01,3.65
15.9,-6.47,4.12,1.92
16,-1.88,-1.37,1.69
16.1,-8.12,12.24,-12.91
16.2,-0.31,14.55,-0.12
16.3,-4.63,0.67,-0.98
16.4,3.41,5.77,0.9
16.5,-8.39,19.3,9.02
16.6,3.02,6.08,-3.02
16.7,0.2,1.73,-8.75
16.8,-6.16,10.71,-16.95
16.9,1.22,20.01,0.94
17,4.35,0.27,-4.35
17.1,-5.73,-3.57,-1.53
17.2,7.85,2.39,-18.71
17.3,3.88,10.36,-3.18
17.4,0.04,4.79,-3.1
17.5,2.59,3.37,-3.26
17.6,3.96,17.22,-3.69
17.7,-1.29,4.9,-1.65
17.8,-3.92,1.65,-4.67
17.9,-5.45,20.01,0.35
18,-9.38,20.01,1.77
18.1,-8.12,2.2,0.24
18.2,-0.67,-2.43,2.12
18.3,-3.18,20.01,-5.96
18.4,-5.77,10.43,0.31
18.5,-6.71,1.96,-3.8
18.6,1.45,20.01,-1.49
18.7,-6.08,20.01,2.59
18.8,-5.69,4.08,-0.43
18.9,0.75,-2.98,0.04
19,-0.75,20.01,-10.16
19.1,-4.55,9.49,0.27
19.2,-4.79,0.51,-3.49
19.3,-10.04,8.12,-14.71
19.4,-8.08,20.01,1.53
19.5,-7.1,5.1,-0.63
19.6,1.57,-2.43,-0.78
19.7,-3.45,20.01,-6.9
19.8,-4.82,9.41,0.47
19.9,-5.77,2.2,-0.94
20,-2.12,20.01,4.47
20.1,-7.34,20.01,2.86
20.2,-8.24,8.71,0.2
20.3,0.94,-1.45,0.51
20.4,1.26,17.06,-3.33
20.5,-3.02,4.75,-0.9
20.6,-7.37,-0.63,-6.47
20.7,9.22,5.06,-13.26
20.8,1.65,10.71,-0.86
20.9,-1.57,8.2,-3.06
21,-2,4.39,-12.43
21.1,3.45,20.01,-3.02
21.2,-1.37,4.08,-0.51
21.3,-6.12,0.43,-3.3
21.4,0.9,18.95,-5.77
21.5,0.08,13.85,-0.24
21.6,-2.28,7.18,-3.26
21.7,2.63,1.29,1.88
21.8,5.1,18.87,-3.77
21.9,1.29,3.61,-2.35
22,-5.14,0.12,-2.51
22.1,0.27,15.73,-2.39
22.2,-6.75,20.01,1.84
22.3,-6.47,1.8,1.33
22.4,-4.55,20.01,-5.06
22.5,-6.83,10.55,1.53
22.6,-2.55,0.86,-1.26
22.7,-1.22,3.22,-2.12
22.8,2.28,-0.51,-6.79
22.9,-13.89,20.01,5.57
23,-6.98,12.87,0
23.1,-3.37,2.28,-1.26
23.2,-10.94,2.86,-17.61
23.3,-6.04,19.34,3.18
23.4,-1.65,4.31,-3.26
23.5,1.06,0.12,-6.63
23.6,-16.24,20.01,15.49
23.7,-8.12,16.91,-0.08
23.8,0.43,-1.53,-3.69
23.9,-5.02,3.69,-5.22
24,-7.02,14.4,2.9
24.1,-0.63,3.73,-3.41
24.2,1.96,-0.31,-4.43
24.3,-7.02,20.01,-15.26
24.4,-3.33,16.4,0.43
24.5,2.16,0.47,-4.43
24.6,-2.39,-4.16,-2.82
24.7,-5.37,20.01,12.47
24.8,1.69,9.1,-1.96
24.9,-0.78,1.69,-7.65
25,-9.3,12.2,-10.12
25.1,-2.82,20.01,1.61
25.2,3.41,0.98,-3.88
25.3,-3.06,-3.1,-2.59
25.4,-4.47,20.01,9.38
25.5,3.33,9.53,-1.02
25.6,-0.35,5.81,-4.28
25.7,-4.67,5.81,-15.42
25.8,3.02,19.97,-1.14
25.9,2.59,2.67,-2.51
26,-1.8,-2.59,-2.12
26.1,0.2,20.01,4.79
26.2,1.22,7.02,-2.94
26.3,-0.63,1.29,-5.14
26.4,-6.39,13.81,-16.67
26.5,-1.14,19.34,0.43
26.6,4.55,1.92,-4.24
26.7,-2.31,-1.84,-1.77
26.8,-2.71,20.01,6.08
26.9,3.1,7.22,-2.39
27,-0.47,2.31,-4.79
27.1,-8.16,14.79,-8.71
27.2,-3.02,20.01,1.41
27.3,4.08,-1.22,-3.18
27.4,-3.14,-0.94,-2.08
27.5,-1.06,20.01,0.86
27.6,1.53,4.86,-2.35
27.7,0.16,4.94,-5.06
27.8,-4.71,6.43,-15.69
27.9,1.88,20.01,-0.51
28,4.51,0.08,-4.12
28.1,-3.69,-3.02,-2.82
28.2,-2.08,20.01,2.94
28.3,2.47,8.08,-1.96
28.4,0.24,2.94,-5.57
28.5,-6.16,8.98,-16.91
28.6,-0.86,20.01,0.31
28.7,3.02,-0.82,-5.1
28.8,-4.63,-0.82,-4.39
28.9,4.47,15.06,-6.86
29,3.49,15.49,-0.16
29.1,-2.16,7.49,-3.26
29.2,-0.12,2.63,-8.87
29.3,2.63,20.01,-2.86
29.4,2.12,1.02,-3.22
29.5,-5.53,-0.43,-4.31
29.6,4.98,13.53,-9.14
29.7,3.18,9.18,-0.59
29.8,-4.16,6.51,-4.2
29.9,2.12,-0.51,0.67
30,1.37,20.01,-2.75
30.1,0.08,2.9,-0.78
30.2,-5.22,1.61,-4.08
30.3,5.88,5.22,-13.65
30.4,-0.2,14.75,0.24
30.5,-4.39,4.94,-2.75
30.6,0.71,0.12,-3.8
30.7,1.65,20.01,-2.2
30.8,0.2,3.53,-1.33
30.9,-5.45,2.43,-4.47
31,-3.45,20.01,12.75
31.1,-4.16,19.5,1.18
31.2,-5.45,4.71,-0.39
31.3,-0.08,-0.94,5.02
31.4,1.61,18.24,-4.94
31.5,-2.82,5.77,-0.47
31.6,-4.86,3.02,-6.59
31.7,4.08,8.75,-3.3
31.8,-2.35,20.01,2.08
31.9,-6.12,4.98,-0.16
32,1.41,-2,-0.39
32.1,-2.94,20.01,-7.92
32.2,-5.69,9.96,0.98
32.3,-2.98,1.1,-1.26
32.4,-15.49,15.57,-13.1
32.5,-11.02,20.01,3.22
32.6,-3.61,5.41,-2.31
32.7,2.67,1.26,-4.55
32.8,-13.93,20.01,9.18
32.9,-8.39,17.06,0.78
33,2.35,0.08,-2.82
33.1,-10.28,2.08,-8.16
33.2,-7.3,10.59,0.82
33.3,1.73,4,-4.79
33.4,0.94,0.2,-7.02
33.5,-11.53,20.01,13.93
33.6,-5.14,20.01,1.22
33.7,1.69,-1.06,-1.26
33.8,-6.04,-0.35,-4.31
33.9,-6.51,15.49,4.04
34,1.49,7.22,-3.57
34.1,0.27,3.77,-7.14
34.2,-2.35,5.77,-9.61
34.3,4.75,20.01,-0.47
34.4,0.82,3.61,-1.45
34.5,-6.79,1.06,-4.16
34.6,0.59,11.3,1.37
34.7,5.02,18.91,0.08
34.8,-0.43,3.53,-2.86
34.9,-2.59,3.02,-2.16
35,5.18,20.01,-1.8
35.1,-6.98,6.35,-0.04
35.2,-3.3,5.41,2
35.3,1.73,16.16,2.16
35.4,-6.04,20.01,5.92
35.5,-4.67,3.3,-4.39
35.6,-0.98,-2.04,0.94
35.7,-12.55,20.01,4.71
35.8,-7.96,14.95,-0.24
35.9,-2.98,2,0.24
36,0.71,2.86,0.59
36.1,-6.12,18.4,6.63
36.2,-0.71,8.39,-5.33
36.3,1.8,0.63,-4.82
36.4,-9.73,18.55,-13.38
36.5,-1.57,20.01,1.06
36.6,2.71,-0.16,-4.55
36.7,-4.24,-1.61,-3.22
36.8,-3.14,14.16,8.36
36.9,3.57,9.1,-2.79
37,1.22,2,-4.98
37.1,-11.81,12.08,-15.26
37.2,-1.49,20.01,1.14
37.3,2.31,3.18,-2.63
37.4,-4.35,0.04,-3.06
37.5,5.06,9.18,-11.57
37.6,0.2,10.63,0.16
37.7,-1.8,3.26,-2.16
37.8,0.16,4.55,-10.98
37.9,0.75,18.28,-2.35
38,2.67,3.96,-2.12
38.1,-5.69,1.1,-5.06
38.2,-5.41,20.01,-2.04
38.3,1.41,16.99,0.08
38.4,-5.06,4.31,0.16
38.5,-1.65,0.43,1.37
38.6,-4.12,20.01,-9.22
38.7,-7.85,9.3,0.39
38.8,-5.02,2.47,-1.22
38.9,-7.37,2.43,-6.94
39,-3.65,15.02,5.3
39.1,-1.26,5.26,-3.8
39.2,1.53,-0.71,-6.86
39.3,-5.73,17.93,-20.01
39.4,-0.12,19.53,0.51
39.5,3.53,1.88,-2.86
39.6,-5.18,-0.71,-3.33
39.7,2.63,14.08,-3.06
39.8,4.2,16.32,2.16
39.9,-3.69,4.55,-2.9
40,0.71,0.31,0.78
40.1,0.31,20.01,-2.28
40.2,-2.9,6.2,-1.14
40.3,-4.86,4.31,-3.3
40.4,-2.35,20.01,20.01
40.5,-10.55,20.01,2.9
40.6,-6.04,6.32,-0.27
40.7,0.98,-0.47,-4.35
40.8,-6.55,20.01,-3.92
40.9,-7.14,13.3,1.02
41,-2.63,2.82,-2.55
41.1,-8.32,3.37,-13.85
41.2,-8.2,17.46,4.47
41.3,-1.53,4.98,-3.49
41.4,0,0.16,-4
41.5,-11.41,20.01,-4.35
41.6,-7.02,15.61,0.59
41.7,0.71,0,-0.78
41.8,-6.67,-1.06,-7.26
41.9,-6.43,13.69,-0.63
42,2.16,6.2,-5.22
42.1,2,2.16,-4
42.2,-5.73,8.08,-17.5
42.3,0.04,20.01,1.57
42.4,3.61,2.08,-2.94
42.5,-6.24,1.37,-2.16
42.6,5.49,11.49,-6.71
42.7,0.12,19.61,0.35
42.8,-4.55,6.59,0.16
42.9,2.04,-1.45,-1.49
43,1.14,19.97,-4.08
43.1,-1.96,5.14,-1.45
43.2,-5.45,3.65,-4.94
43.3,0.47,17.53,5.41
43.4,-2,20.01,2.82
43.5,-6.94,4.71,1.33
43.6,0.71,-2.55,2.16
43.7,-0.71,20.01,-3.06
43.8,-5.81,8.71,-0.04
43.9,-5.26,4.35,-2.86
44,5.69,16.91,6.28
44.1,-5.02,20.01,3.65
44.2,-8.94,6.2,1.88
44.3,0.12,-2.08,4.79
44.4,-2.98,20.01,-4.08
44.5,-3.88,7.49,-0.2
44.6,-4.67,4.94,-3.02
44.7,2.82,16.12,5.22
44.8,-4.16,20.01,2.28
44.9,-7.22,7.22,-0.12
45,2.12,-0.39,-1.49
45.1,-5.88,20.01,-8.28
45.2,-6.67,10.63,-0.08
45.3,-2.08,0.35,-4
45.4,-6.39,3.26,-10.16
45.5,-6.79,20.01,3.33
45.6,-4.28,5.77,-2.12
45.7,0.94,0.82,-8.08
45.8,-9.06,20.01,-2.47
45.9,-7.96,15.1,0.39
46,2.59,2.24,-2.04
46.1,-4.16,-2.59,-3.33
46.2,-5.88,16.79,5.65
46.3,-0.98,7.73,-3.49
46.4,1.26,-0.75,-4.82
46.5,-12.71,16.32,6.35
46.6,-5.73,20.01,2.24
46.7,1.37,0.35,-3.92
46.8,-3.1,-3.65,-2.16
46.9,-5.41,19.85,5.81
47,2.94,10.71,-1.53
47.1,0.9,3.8,-4.31
47.2,-3.02,3.69,-6.2
47.3,2.71,20.01,-1.61
47.4,2.67,1.37,-3.49
47.5,-5.26,0.08,-2.24
47.6,1.88,11.02,-6.51
47.7,-2.31,19.81,-0.86
47.8,-4.35,5.49,-1.41
47.9,-0.51,0.51,-3.02
48,2.35,19.93,-1.61
48.1,-4.63,7.77,-1.53
48.2,0.08,-0.59,-4.39
48.3,-8.55,4.04,-15.46
48.4,-7.77,18.28,8.9
48.5,-2.08,6.55,1.65
48.6,2.43,-0.2,-3.65
48.7,-9.96,20.01,9.49
48.8,-6.47,19.06,0.63
48.9,1.96,-2.43,-3.33
49,-4.39,0.51,-0.24
49.1,-1.45,20.01,7.77
49.2,3.65,15.1,-1.37
49.3,-0.16,4.08,-3.45
49.4,-0.71,0.08,-3.06
49.5,0.78,20.01,-1.88
49.6,0.59,3.92,-1.45
49.7,-0.24,18.48,-5.88
49.8,-6.04,6.94,-0.04
49.9,-8.55,20.01,1.53
50,-5.61,7.41,0.75
50.1,1.06,-0.67,1.88
50.2,-2.9,20.01,-9.14
50.3,-5.02,7.81,-1.29
50.4,-3.65,2.28,-1.37
50.5,-6.47,17.02,5.96
50.6,-8.67,20.01,4.35
50.7,-3.1,4.08,-3.84
50.8,2.2,-1.53,-4.79
50.9,-9.41,20.01,-1.18
51,-6.86,13.53,1.06
51.1,-2.39,1.26,-4.04
51.2,-2.75,4.67,-9.3
51.3,-6.86,20.01,5.3
51.4,-4.16,8.36,-0.51
51.5,2.31,0.08,-3.37
51.6,-8.28,20.01,-0.27
51.7,-6.32,20.01,0.9
51.8,2.2,1.33,-1.37
51.9,-2.79,-1.33,0.39
52,-4.94,20.01,1.41
52.1,0.16,7.96,-2.59
52.2,1.41,4,-3.61
52.3,-5.96,4.79,-13.26
52.4,-1.53,20.01,0.12
52.5,2.59,1.57,-3.53
52.6,-5.02,0.71,-2.55
52.7,1.02,17.22,-6.59
52.8,-1.49,17.53,0
52.9,-1.29,6.24,-3.06
53,0.16,-0.12,-1.41
53.1,-0.27,20.01,-2.51
53.2,-0.27,4.82,-1.92
53.3,-5.77,3.41,-3.8
53.4,-0.47,20.01,6.47
53.5,-2.82,20.01,1.49
53.6,-6.94,6.98,-0.75
53.7,2.08,-2.86,0.71
53.8,-3.37,19.02,-6.83
53.9,-5.92,12.43,-0.9
54,-3.06,1.92,-2.04
54.1,-7.45,2.86,-12.55
54.2,-7.26,12.55,5.37
54.3,-1.22,6.39,-3.88
54.4,1.73,1.37,-5.96
54.5,-12.32,12.24,5.26
54.6,-5.65,20.01,1.22
54.7,1.65,2,-3.49
54.8,-2.9,0.59,-1.1
54.9,0.94,15.18,-3.49
55,-1.92,16.28,0.63
55.1,-2.47,4.43,-1.69
55.2,2.04,-1.53,-0.55
55.3,-7.37,7.85,0.43
55.4,0.82,-0.63,-7.02
55.5,-5.06,20.01,-3.53
55.6,-7.73,15.81,1.92
55.7,-2.51,1.8,-3.02
55.8,-5.02,1.14,-11.89
55.9,-6.79,16.75,2.71
56,-2.12,5.1,-1.41
56.1,0.59,0.9,-4.98
56.2,-12.83,20.01,5.61
56.3,-2.04,14.08,-3.77
56.4,-1.1,6.94,-0.31
