NAME:,run_2_3.csv,,
9.6,-20.01,-6.39,12.51
9.7,-20.01,-6.39,12.51
9.8,-12.87,-1.53,-3.14
9.9,4.51,-6.9,-4.2
10,-5.45,-8,6.59
10.1,-20.01,3.18,-4.39
10.2,-20.01,3.18,-4.39
10.3,-0.78,5.3,5.84
10.4,-2.94,4.16,-0.82
10.5,-20.01,-13.22,0.63
10.6,-7.3,-5.14,-2.31
10.7,-0.04,-4.08,-3.61
10.8,1.8,-1.84,-12.36
10.9,-10.55,-4.35,-10.43
11,-2.12,7.61,8.9
11.1,-5.33,-2.12,0.71
11.2,-20.01,-4.47,-2.43
11.3,-1.26,-6.59,-0.35
11.4,-7.18,-0.51,-2.82
11.5,-6.51,-3.18,-19.61
11.6,-20.01,-7.77,-5.61
11.7,-19.93,6,-2.28
11.8,-2.86,7.49,4.16
11.9,-9.89,2,-4.24
12,-20.01,-2.28,-9.3
12.1,6.75,-6.39,-2.39
12.2,-6.35,-2.04,-2.2
12.3,-18.55,-12.94,-20.01
12.4,-20.01,-0.31,-10.08
12.5,-20.01,-0.31,-10.08
12.6,-20.01,-0.31,-10.08
12.7,-20.01,-0.31,-10.08
12.8,-20.01,-0.31,-10.08
12.9,-7.45,7.37,-3.61
13,-7.45,7.37,-3.61
13.1,-7.45,7.37,-3.61
13.2,-7.45,7.37,-3.61
13.3,-7.45,7.37,-3.61
13.4,1.02,-13.02,-3.61
13.5,-20.01,5.33,-2.16
13.6,-16.63,0.59,-4.08
13.7,3.14,-6.32,-4.98
13.8,-16.48,11.73,14.12
13.9,-11.18,-13.02,9.34
14,-19.97,-1.53,1.53
14.1,-3.02,5.45,12.04
14.2,-2.2,0.59,2.08
14.3,-17.65,-2.08,-2.71
14.4,4.2,-7.34,-4.86
14.5,-11.45,10.2,13.3
14.6,-10.63,-12.43,-8.39
14.7,-20.01,6.16,16.83
14.8,-4.43,1.1,9.49
14.9,-2.04,1.69,0.63
15,-20.01,12.2,-4.47
15.1,-19.46,-2.12,-1.57
15.2,2.35,-7.57,-4.86
15.3,-8.43,3.73,10.43
15.4,-12.79,-8.87,0.27
15.5,-18.12,-0.51,8.9
15.6,-8.71,2.08,9.96
15.7,-0.9,4.16,2.2
15.8,-19.97,6.83,-9.41
15.9,-20.01,4.55,-18.71
16,-0.35,-6.67,-1.41
16.1,-6,-1.29,2.63
16.2,-17.34,-4.79,-1.49
16.3,-20.01,0.9,-7.3
16.4,-13.45,-0.04,8.98
16.5,-2.31,10.71,10.12
16.6,-9.92,1.77,-2.9
16.7,-20.01,-1.37,-10
16.8,-6.39,-4.82,-2.12
16.9,-1.22,-5.1,-1.49
17,-7.41,3.77,-4.55
17.1,-7.81,-1.1,-11.53
17.2,-20.01,3.41,3.33
17.3,-3.92,8.32,7.3
17.4,-7.92,0.82,-1.33
17.5,-20.01,-7.85,-1.88
17.6,-5.22,-3.77,-1.73
17.7,0.59,-3.8,-3.37
17.8,0.9,-3.26,-6.9
17.9,-20.01,7.22,7.69
18,-0.71,6.47,9.77
18.1,-7.49,2.43,-2.9
18.2,-20.01,-8.79,-1.18
18.3,-20.01,-8.79,-1.18
18.4,-20.01,-8.79,-1.18
18.5,-20.01,-8.79,-1.18
18.6,-20.01,-8.79,-1.18
18.7,-5.81,-5.02,-0.51
18.8,-5.81,-5.02,-0.51
18.9,-5.81,-5.02,-0.51
19,-5.81,-5.02,-0.51
19.1,1.02,-4.04,-5.3
19.2,-4.51,-2.43,-5.3
19.3,-15.61,1.49,-6.39
19.4,-20.01,-3.22,-9.73
19.5,-17.42,4.75,3.45
19.6,-1.8,5.45,-0.82
19.7,-11.85,4.86,-6.79
19.8,-20.01,-5.57,-8.16
19.9,2.94,-5.61,-2.86
20,-5.69,-0.16,1.57
20.1,-15.57,-9.02,0.2
20.2,-20.01,5.41,-17.02
20.3,-13.81,6.08,3.14
20.4,-1.22,5.69,4.2
20.5,-20.01,6.9,-5.69
20.6,6.94,-6.43,-2.94
20.7,-12.67,8.28,17.81
20.8,-9.69,-11.53,1.61
20.9,-20.01,-0.04,-7.77
21,-11.85,11.45,-0.16
21.1,-1.69,6.67,4.82
21.2,-20.01,12.71,-7.45
21.3,-18.59,2.04,-5.81
21.4,9.18,-6.12,-4.94
21.5,-11.06,4.86,17.93
21.6,-20.01,-8.9,-6.28
21.7,-20.01,0.63,-7.88
21.8,-20.01,0.63,-7.88
21.9,-1.49,7.77,4.47
22,-20.01,9.14,-4.2
22.1,-19.73,4.39,-7.61
22.2,7.3,-8.67,-4.24
22.3,-12.47,4.63,14.08
22.4,-20.01,-4.75,5.26
22.5,-20.01,0.04,-1.49
22.6,-12.4,2.71,11.73
22.7,-1.22,12.51,5.1
22.8,-1.22,12.51,5.1
22.9,-16.44,4.43,-4.75
23,7.45,-4.94,-2.79
23.1,-9.69,-1.65,8.75
23.2,-20.01,3.26,-9.06
23.3,-20.01,4.9,-6
23.4,-14.16,1.84,6.08
23.5,-2.39,6.16,2.04
23.6,-15.97,3.8,-7.85
23.7,-15.97,3.8,-7.85
23.8,-1.61,-5.37,-2.71
23.9,-17.85,-3.77,-8.94
24,-17.85,-3.77,-8.94
24.1,-17.85,-3.77,-8.94
24.2,-17.85,-3.77,-8.94
24.3,-17.85,-3.77,-8.94
24.4,-20.01,3.06,-6.04
24.5,-20.01,3.06,-6.04
24.6,-20.01,3.06,-6.04
24.7,-20.01,3.06,-6.04
24.8,-20.01,3.06,-6.04
24.9,-20.01,5.3,-6.04
25,-2.35,6.79,4.82
25.1,-20.01,2.47,-3.96
25.2,-20.01,7.77,-4.94
25.3,5.57,-9.1,-3.8
25.4,-5.77,0.27,3.92
25.5,-5.77,0.27,3.92
25.6,-20.01,-12.04,-4.51
25.7,-20.01,0.43,-8.94
25.8,-9.18,8,8.12
25.9,-2.2,5.18,5.33
26,-20.01,-2.16,17.34
26.1,-15.97,1.49,-4.24
26.2,-11.85,6.9,5.26
26.3,-11.85,6.9,5.26
26.4,-18.55,1.53,-1.1
26.5,-0.08,4.51,5.96
26.6,-0.08,4.51,5.96
26.7,-20.01,-9.26,0.47
26.8,-5.37,-5.57,-0.2
26.9,1.1,-3.06,-4.79
27,-7.1,3.37,-14
27.1,-13.89,-9.96,-8.39
27.2,3.26,5.3,6.71
27.3,3.26,5.3,6.71
27.4,-20.01,-8.04,-2.35
27.5,-20.01,-8.04,-2.35
27.6,-1.88,-4.55,-3.88
27.7,-14.91,-2.24,-7.37
27.8,-20.01,-6.79,-11.1
27.9,-18.08,5.06,3.84
28,-3.92,8.55,1.53
28.1,-11.02,0.78,-3.92
28.2,-11.02,0.78,-3.92
28.3,-20.01,-3.73,-5.88
28.4,-1.02,-4.75,-2.04
28.5,-15.53,-6.75,8.04
28.6,-20.01,-4.51,-9.96
28.7,-20.01,-4.51,-9.96
28.8,-2.08,7.57,-1.88
28.9,-20.01,9.45,-12.43
29,-20.01,9.45,-12.43
29.1,-2.08,-5.14,-2.51
29.2,-2.08,-5.14,-2.51
29.3,-4.08,-0.39,3.49
29.4,-10.71,-15.85,3.77
29.5,-10.12,3.02,10.04
29.6,-10.12,3.02,10.04
29.7,1.02,4.67,4.94
29.8,-20.01,8.43,-5.69
29.9,-20.01,8.43,-5.69
30,-20.01,8.43,-5.69
30.1,-20.01,8.43,-5.69
30.2,-20.01,8.43,-5.69
30.3,-20.01,6.86,3.69
30.4,-20.01,6.86,3.69
30.5,-20.01,6.86,3.69
30.6,-20.01,6.86,3.69
30.7,-20.01,6.86,3.69
30.8,-4.2,-1.22,1.02
30.9,-9.45,-4.71,-4.39
31,-20.01,6.24,-8.9
31.1,-12.32,-2.12,9.34
31.2,-1.73,4.9,4.2
31.3,-17.42,2.71,-4.04
31.4,-19.65,5.41,-6.39
31.5,3.37,-7.57,-2.12
31.6,-4.16,-0.9,4.12
31.7,-12.75,-1.22,-11.06
31.8,-20.01,0,-10.2
31.9,-10.9,1.57,7.69
32,-2.9,4.39,2.63
32.1,-20.01,4.31,-7.77
32.2,-19.89,5.06,-2.55
32.3,2,-8.79,-3.73
32.4,-4.94,-0.59,2.75
32.5,-20.01,-12.24,-8.12
32.6,-20.01,1.57,-7.61
32.7,-5.02,4.94,8
32.8,-1.1,4.94,5.45
32.9,-20.01,-6.55,11.22
33,-13.02,-1.73,-2.43
33.1,3.65,-6.71,-4
33.2,-18.79,9.96,7.61
33.3,-8.94,-7.14,-7.92
33.4,-20.01,14.32,20.01
33.5,-1.18,6.67,1.26
33.6,-9.92,1.26,-1.14
33.7,-20.01,-1.88,-3.88
33.8,-0.75,-5.45,-1.45
33.9,-3.02,-0.78,-2.35
34,-20.01,-3.8,-10.87
34.1,-14.55,5.77,0.2
34.2,-2.47,4.2,1.73
34.3,-19.3,8.83,-8.47
34.4,-18.4,2.2,-4.82
34.5,1.65,-6.75,-2.43
34.6,-9.34,4.67,9.53
34.7,-14.91,-13.89,-0.43
34.8,-20.01,4.35,-13.34
34.9,-10.75,7.73,4.43
35,-0.9,2.47,4.59
35.1,-20.01,8.47,-5.06
35.2,-20.01,1.77,-5.81
35.3,3.73,-4.94,-1.29
35.4,-3.41,-2.24,0.16
35.5,-20.01,-8.32,-1.45
35.6,-20.01,-1.92,1.8
35.7,-20.01,-1.92,1.8
35.8,-20.01,-1.92,1.8
35.9,-20.01,-1.92,1.8
36,-20.01,-1.92,1.8
36.1,-13.53,1.88,6.04
36.2,-13.53,1.88,6.04
36.3,-13.53,1.88,6.04
36.4,-13.53,1.88,6.04
36.5,-13.53,1.88,6.04
36.6,-2.39,6.83,2.39
36.7,-15.65,3.57,-4.55
36.8,-15.65,3.57,-4.55
36.9,2.47,-7.88,-3.06
37,-3.37,-2.79,-0.82
37.1,-16.04,-10.94,-9.61
37.2,-20.01,4.75,-2
37.3,-8.36,3.22,8.39
37.4,-1.69,4,3.92
37.5,-15.69,0.39,-5.84
37.6,6.9,-9.26,-6
37.7,-15.42,5.37,16.04
37.8,-9.18,-5.14,-7.69
37.9,-20.01,5.33,14.44
38,-1.92,3.88,5.81
38.1,-6.75,1.37,-0.94
38.2,-20.01,-5.73,0.63
38.3,-8.47,-5.14,-1.8
38.4,1.8,-4.16,-4.12
38.5,-4.94,-2.24,-9.89
38.6,-12.51,-6.08,-7.73
38.7,-20.01,12.91,10.2
38.8,3.1,-0.51,4.86
38.9,-4.9,-2.59,0.59
39,-20.01,-11.69,-2.51
39.1,-8.98,-4.39,-2.43
39.2,1.8,-4.08,-4
39.3,-3.53,-2.98,-8.32
39.4,-10.98,-6.35,-8.55
39.5,-20.01,10.2,11.34
39.6,-0.82,4.04,3.96
39.7,-2.24,0.63,0.78
39.8,-20.01,-8.08,-1.8
39.9,-3.8,-5.77,-1.84
40,-2.94,-1.73,-2.08
40.1,-2.94,-1.73,-2.08
40.2,-7.96,-2.08,-13.34
40.3,-20.01,7.26,6.43
40.4,0.08,2.39,3.3
40.5,-7.53,2.82,0.27
40.6,-20.01,-5.65,0.63
40.7,-10.59,2.59,-1.69
40.8,-1.02,-6.04,-3.69
40.9,-10.59,1.84,20.01
41,-11.06,-2.9,-11.14
41.1,-20.01,2,-5.65
41.2,-6.59,4.86,8.2
41.3,-6.59,4.86,8.2
41.4,-20.01,-4.47,4.67
41.5,-20.01,-4.47,4.67
41.6,-20.01,-4.47,4.67
41.7,-20.01,-4.47,4.67
41.8,-13.81,-2.12,-4
41.9,-13.81,-2.12,-4
42,-13.81,-2.12,-4
42.1,-13.81,-2.12,-4
42.2,-13.81,-2.12,-4
42.3,4,-11.1,-3.06
42.4,-9.85,4.71,12.12
42.5,-6.28,-3.88,-5.41
42.6,-17.46,1.92,8.67
42.7,-8.94,0.9,6.79
42.8,-2.59,1.49,1.61
42.9,-20.01,6.35,-7.26
43,-20.01,2.98,-8.24
43.1,-20.01,2.98,-8.24
43.2,-3.73,-2.28,-0.43
43.3,-20.01,-7.14,-8.63
43.4,-20.01,-3.53,-6.75
43.5,-17.93,4.51,5.96
43.6,-2.67,4.79,10.75
43.7,-6.71,1.92,-2.63
43.8,-20.01,-9.61,1.96
43.9,-8.36,-2.51,-3.41
44,-0.94,-3.53,0.27
44.1,-0.94,-3.53,0.27
44.2,-8.63,6.47,5.37
44.3,-7.1,-6.24,-13.42
44.4,-19.5,9.22,19.22
44.5,-1.53,5.92,5.92
44.6,-6.75,-0.12,-0.24
44.7,-20.01,-7.3,0.16
44.8,-7.61,-2.39,-2.39
44.9,3.18,-4.08,-5.26
45,-7.18,0.43,-13.77
45.1,-12.4,-6.83,-10.2
45.2,-18.55,6.24,-3.45
45.3,-10.71,-0.47,-2.04
45.4,-20.01,-8,-0.94
45.5,-1.22,-4.39,-2.9
45.6,-16.99,-4.67,-1.96
45.7,-16.99,-4.67,-1.96
45.8,-20.01,16.99,-3.69
45.9,-20.01,16.99,-3.69
46,-2.31,5.18,0.39
46.1,-20.01,1.84,-10.16
46.2,-20.01,1.84,-10.16
46.3,-2.63,-2.2,-1.53
46.4,-2.63,-2.2,-1.53
46.5,-16.79,-4.82,8.63
46.6,-20.01,-2.86,-12.51
46.7,-12.79,7.53,0.04
46.8,-2.08,6.12,-0.31
46.9,-20.01,10.28,-7.53
47,-19.14,3.65,-12.43
47.1,-8.63,3.1,7.96
47.2,-8.63,3.1,7.96
47.3,-8.63,3.1,7.96
47.4,-8.63,3.1,7.96
47.5,-8.63,3.1,7.96
47.6,-8.63,3.1,7.96
47.7,-8.51,-13.81,13.14
47.8,-8.51,-13.81,13.14
47.9,-8.51,-13.81,13.14
48,-8.51,-13.81,13.14
48.1,-8.51,-13.81,13.14
48.2,-20.01,10.16,13.14
48.3,-11.41,2.08,5.1
48.4,-3.69,5.61,3.61
48.5,-20.01,5.1,-7.69
48.6,-20.01,6,-3.41
48.7,-11.61,5.84,12.24
48.8,-9.73,-10.98,-2.28
48.9,-20.01,-8.83,20.01
49,-12.83,5.49,5.77
49.1,-5.18,1.61,12.2
49.2,-20.01,0.75,2.08
49.3,-16.51,1.29,-1.49
49.4,4.51,-8.43,-4.24
49.5,-15.02,12.98,3.45
49.6,-20.01,-17.57,-2.35
49.7,-20.01,-0.39,-5.45
49.8,-12.59,3.37,6.32
49.9,-2.55,7.85,3.92
50,-20.01,6.71,-7.69
50.1,-20.01,4.28,-3.45
50.2,3.22,-13.77,1.53
50.3,-11.53,4.55,12.79
50.4,-9.38,-13.49,1.73
50.5,-20.01,1.53,-1.65
50.6,-11.96,3.14,5.88
50.7,-2.16,3.84,0.12
50.8,-20.01,5.41,-8.39
50.9,-20.01,3.1,-13.3
51,0.43,-7.22,-2.82
51.1,-9.53,1.73,10.63
51.2,-20.01,-6.51,-8.12
51.3,-20.01,0.04,2.31
51.4,-8.79,2.39,7.53
51.5,-0.75,5.06,7.61
51.6,-20.01,5.81,-3.37
51.7,6.59,-9.38,-4.28
51.8,-9.18,5.06,7.96
51.9,-8.24,-6.39,0.94
52,-17.53,1.61,0.24
52.1,-8.16,7.18,4.08
52.2,-0.78,6.86,8.24
52.3,-20.01,-4.51,18.12
52.4,-15.26,2.24,-3.37
52.5,2.28,-9.96,-3.57
52.6,-14.28,9.22,8.98
52.7,-8.9,-6.51,-5.26
52.8,-20.01,3.37,0.51
52.9,-4.82,3.1,2.51
53,-4.82,3.1,2.51
53.1,-4.82,3.1,2.51
53.2,-4.82,3.1,2.51
53.3,-4.82,3.1,2.51
53.4,-2.9,5.57,5.84
53.5,-2.9,5.57,5.84
53.6,-2.9,5.57,5.84
53.7,-2.9,5.57,5.84
53.8,-2.9,5.57,5.84
53.9,-20.01,-11.69,4.67
54,-7.92,-5.61,-0.63
54.1,0.24,-3.96,-4.39
54.2,-7.26,-6.71,-6.51
54.3,-20.01,-3.88,-8.71
54.4,-20.01,-3.88,-8.71
54.5,-3.3,4.28,2.82
54.6,-15.14,4.43,-6.75
54.7,-20.01,-1.37,-4.67
54.8,-2.55,-3.37,-3.06
54.9,-0.39,-2.71,-4.35
55,-13.26,-4.79,-10.63
55.1,-20.01,-8,-7.1
55.2,-18.08,2.12,-0.31
55.3,0.12,3.96,3.33
55.4,-20.01,-8.43,8.43
55.5,-6.24,-5.88,-4.35
55.6,-2.75,-2.94,1.8
55.7,-7.37,4.59,-2.86
55.8,-8.55,-5.02,-11.81
55.9,-20.01,7.49,3.61
56,-3.8,3.96,5.92
56.1,-6.08,5.81,-0.08
56.2,-20.01,-4.63,-0.31
56.3,-10.36,-3.96,-2.2
56.4,0.39,-7.06,-1.92
56.5,-6.98,-0.55,-5.02
56.6,-3.73,-2.43,-8.67
56.7,-19.26,2.2,-4.35
56.8,-8.24,3.33,8.87
56.9,-2.16,5.69,-0.2
57,-20.01,-2.82,-1.77
57.1,-13.3,-2.71,-2.12
57.2,3.73,-9.22,-1.8
57.3,-19.65,6.28,4.43
57.4,-10.55,-2.67,-10.28
57.5,-19.73,4.47,-0.67
57.6,-3.96,2.51,5.88
57.7,-3.96,2.51,5.88
57.8,-20.01,-3.18,14.91
57.9,-20.01,-3.18,14.91
58,-3.14,-5.06,-2.71
58.1,-5.92,0,-12.43
58.2,-5.92,0,-12.43
58.3,-20.01,7.45,9.18
58.4,-20.01,7.45,9.18
58.5,-4.67,4.39,0.04
58.6,-20.01,-8.55,0.51
58.7,-10.87,-2.2,-1.53
58.8,-0.04,-5.96,-1.73
58.9,-0.04,-5.96,-1.73
59,-0.04,-5.96,-1.73
59.1,-0.04,-5.96,-1.73
59.2,-0.04,-5.96,-1.73
59.3,-0.04,-5.96,-1.73
59.4,-0.04,-5.96,-1.73
59.5,-0.04,-5.96,-1.73
59.6,-0.04,-5.96,-1.73
59.7,-14.12,3.22,-10.79
59.8,-11.18,-2.12,-0.94
59.9,-11.18,-2.12,-0.94
60,-11.34,2.04,-1.02
