NAME:,run_5_1,,
15.1,-4.39,2.98,-1.73
15.2,-8.79,4.82,-8.98
15.3,-4.79,17.34,3.37
15.4,-1.22,1.69,-5.81
15.5,1.33,-0.43,-10.55
15.6,-11.34,20.01,11.18
15.7,-11.45,20.01,6.35
15.8,-9.1,13.96,2.28
15.9,-1.37,3.02,-0.27
16,0.55,5.1,-2.55
16.1,1.73,-0.82,-8.67
16.2,-9.61,17.3,-3.57
16.3,-5.73,18.48,1.33
16.4,-0.12,2.12,-0.2
16.5,-3.65,-1.84,-4.82
16.6,-4.16,18.04,6.55
16.7,0.24,8.55,-2
16.8,3.37,-2.63,-6.59
16.9,-12.47,18.83,4.71
17,-6.67,13.02,2
17.1,-1.14,3.1,-1.18
17.2,-19.77,5.14,-19.85
17.3,-8.47,20.01,-0.59
17.4,-2.51,4.08,-2.82
17.5,2.47,0.08,-8.28
17.6,-16.2,20.01,16.95
17.7,-4.86,17.22,0.51
17.8,2.08,-1.96,-2.47
17.9,-3.06,3.88,0.9
18,-8.75,20.01,4.67
18.1,-2.79,10.12,-1.26
18.2,-0.08,1.1,-7.57
18.3,-7.06,11.3,-18.08
18.4,2.28,20.01,0.94
18.5,6.71,-1.57,-7.18
18.6,-6.71,2.04,-3.22
18.7,10.36,-0.47,-19.97
18.8,1.77,16.87,0.51
18.9,-1.84,4.55,0.27
19,-0.86,5.65,-8
19.1,4.12,20.01,-2.71
19.2,0.43,3.18,-1.33
19.3,-4.79,3.33,-3.88
19.4,-9.3,20.01,20.01
19.5,-7.65,20.01,1.1
19.6,-6.43,2.98,-0.43
19.7,-3.57,-0.86,4.59
19.8,0.98,20.01,-6.2
19.9,-1.96,8.67,1.45
20,-7.22,2.82,-3.53
20.1,-3.02,20.01,17.3
20.2,-6.28,19.5,3.22
20.3,-6.83,2.98,-1.37
20.4,0.08,-2.2,4.28
20.5,-1.88,20.01,-9.49
20.6,-6.75,9.49,-0.47
20.7,-6.32,1.26,-2.55
20.8,-8.55,10.83,-13.81
20.9,-11.89,20.01,2.67
21,-2.75,3.88,-2.04
21.1,2.2,0.24,-4
21.2,-11.69,20.01,1.06
21.3,-8.79,15.26,1.18
21.4,-0.75,1.61,0.98
21.5,-11.85,6.47,-15.89
21.6,-7.34,12.87,6.86
21.7,1.96,5.49,-2.63
21.8,2.47,-2.08,-4.94
21.9,-14.75,20.01,20.01
22,-5.88,17.46,0.67
22.1,1.14,0.24,-2.16
22.2,-4.24,1.1,-1.61
22.3,-3.45,16,5.37
22.4,-0.55,6.79,-2.79
22.5,2.79,-0.47,-5.96
22.6,-13.3,20.01,10.16
22.7,-0.98,15.93,-0.2
22.8,-1.41,0.31,-3.22
22.9,0.04,-0.98,-1.49
23,-7.81,20.01,13.22
23.1,0.9,6.94,-2.98
23.2,0.39,-0.31,-6.71
23.3,-12.75,19.97,-0.98
23.4,-5.57,16.95,0.55
23.5,2.63,-1.06,-3.3
23.6,-1.49,-3.22,-0.16
23.7,-3.45,20.01,9.34
23.8,2.12,10.51,-1.29
23.9,-1.1,3.37,-7.49
24,-8,14.44,-13.89
24.1,-1.8,19.85,1.65
24.2,4.59,0.04,-4.67
24.3,-3.41,-1.06,-0.47
24.4,-5.53,20.01,8.79
24.5,3.02,9.41,-0.78
24.6,1.57,4.94,-5.65
24.7,-5.96,9.73,-12.87
24.8,2.31,20.01,0.27
24.9,2.24,1.53,-2.39
25,-6.2,-0.75,-4.16
25.1,6.83,9.53,-12.12
25.2,3.06,10.94,-0.39
25.3,-0.24,7.22,-4.31
25.4,0.43,3.22,-10
25.5,5.26,20.01,-1.77
25.6,1.84,2.59,-2
25.7,-5.69,-2.2,-4.16
25.8,9.57,6.94,-20.01
25.9,-1.45,15.73,0.9
26,-5.69,4.43,-1.02
26.1,2.2,0.39,-0.67
26.2,3.37,19.97,-2.2
26.3,-1.1,5.45,-1.06
26.4,-4.67,2.28,-3.77
26.5,3.41,9.92,-10.28
26.6,-1.02,14.32,-0.63
26.7,-1.96,3.84,-1.92
26.8,-2.59,2.86,-8.71
26.9,1.61,20.01,-0.16
27,0.78,2.51,-1.26
27.1,-6.04,2.82,-2
27.2,7.45,4.9,-7.02
27.3,-0.78,15.22,0.78
27.4,-3.02,6.43,-3.3
27.5,0.86,1.77,-7.49
27.6,2.47,20.01,-2.24
27.7,1.77,1.33,-1.69
27.8,-6.32,0.98,-4.79
27.9,3.49,14.47,-8.04
28,-1.14,16.75,0.39
28.1,-7.81,5.26,0.39
28.2,1.84,2.12,-2.9
28.3,1.18,18.48,-3.26
28.4,-7.18,7.81,1.41
28.5,-4.47,1.57,-1.92
28.6,-5.18,9.61,-2.82
28.7,-5.69,20.01,2.67
28.8,-6.39,4.24,-0.55
28.9,0.86,-3.88,2.71
29,-3.18,20.01,-6.16
29.1,-6.08,9.69,0.12
29.2,-6.2,-1.1,-2.86
29.3,-11.89,7.61,-12.28
29.4,-7.22,19.38,3.73
29.5,-3.22,5.1,-2.75
29.6,1.45,-0.51,-3.45
29.7,-7.3,20.01,-3.33
29.8,-7.92,10.67,-0.04
29.9,-4.28,2.28,-2.55
30,-8.47,2.94,-15.3
30.1,-6.28,20.01,3.57
30.2,-3.88,3.69,-3.18
30.3,0.2,-1.8,0.27
30.4,-6.9,20.01,-6.67
30.5,-6.55,10.59,0.08
30.6,-5.61,3.41,-2.12
30.7,-5.73,1.45,-13.26
30.8,-6.39,20.01,2.12
30.9,-6.9,6.47,0.04
31,2.31,-2.28,0.78
31.1,-2.24,18.32,-7.3
31.2,-3.84,8.39,-0.35
31.3,-5.45,3.18,-2.67
31.4,-3.77,10.71,0.98
31.5,-8.59,19.34,0.51
31.6,-3.77,4.47,-3.14
31.7,0.71,1.53,-1.26
31.8,-3.26,20.01,-12.59
31.9,-8.2,10.67,-0.2
32,-2.9,0.63,-0.16
32.1,-5.96,5.81,-11.06
32.2,-8.36,19.93,4.79
32.3,-2.79,3.65,-4.43
32.4,2.28,-0.31,-5.49
32.5,-12.79,20.01,16
32.6,-3.45,17.77,0.82
32.7,-0.2,0.47,0.9
32.8,-9.02,-0.71,-9.34
32.9,-8.67,9.92,2.35
33,1.06,5.88,-4.16
33.1,2,0.9,-4.43
33.2,-6.79,15.97,-19.65
33.3,-2.79,17.1,-0.94
33.4,1.92,1.37,-4
33.5,-3.96,-1.92,-3.18
33.6,-5.61,15.46,5.3
33.7,1.84,8.79,-1.77
33.8,1.49,1.33,-5.88
33.9,-6.43,17.93,-10.87
34,-4.75,16.51,0.9
34.1,-0.94,1.02,-3.06
34.2,-10.75,6.2,-12
34.3,-10.36,17.38,2.2
34.4,-1.49,2.67,-4.75
34.5,0.78,-0.75,-4.47
34.6,-10.51,20.01,-1.14
34.7,-6.55,12,-0.24
34.8,0.43,1.06,-3.61
34.9,-11.53,5.49,-12.51
35,-8.39,13.81,3.61
35.1,1.53,5.33,-2.04
35.2,0.82,0.67,-3.61
35.3,-12.63,20.01,12.91
35.4,-6.32,18.51,-0.78
35.5,5.18,0.51,-3.37
35.6,-3.22,3.96,1.1
35.7,6.08,20.01,4.98
35.8,4.86,13.22,-0.04
35.9,-3.57,1.33,-2.79
36,1.84,-0.47,0.86
36.1,1.57,12.79,-5.45
36.2,-6.24,9.96,3.57
36.3,-0.59,3.41,-2.71
36.4,-4.94,6.51,-6.9
36.5,-0.35,16.75,4.71
36.6,-4.9,12.63,-2.75
36.7,4.24,-0.67,-3.22
36.8,-17.61,20.01,4.39
36.9,-9.45,12.71,1.18
37,-2.79,5.06,-4.55
37.1,-18.28,8.28,-16.24
37.2,-6.75,20.01,4.75
37.3,-13.06,20.01,11.3
37.4,-10.9,14.04,1.49
37.5,-1.29,1.29,-1.53
37.6,-13.93,8.59,-17.26
37.7,-11.06,16.71,3.92
37.8,-1.06,2.9,-3.1
37.9,1.29,0.35,-7.14
38,-11.22,20.01,12.16
38.1,-6.63,16.99,1.69
38.2,-0.63,1.69,-2.39
38.3,-5.73,4.98,-4.79
38.4,-7.81,15.38,4.9
38.5,-0.51,8.47,-4.16
38.6,4.31,-0.55,-4.9
38.7,-14.95,20.01,17.38
38.8,-7.92,16.55,2.31
38.9,-1.49,2.55,-1.92
39,-6.9,0.2,-2.67
39.1,-7.73,15.34,6.75
39.2,1.65,2.28,-2.31
39.3,1.61,0,-7.92
39.4,-6.2,18.75,-10.51
39.5,-3.18,19.22,1.41
39.6,-1.18,2,-2.39
39.7,-7.49,2.43,-6.39
39.8,-7.65,11.26,2.43
39.9,0.35,5.02,-2.9
40,2.28,0.27,-5.33
40.1,-6.08,17.93,-13.02
40.2,-1.73,17.42,1.33
40.3,1.8,0.39,-3.06
40.4,0.86,-0.51,-1.26
40.5,-4.12,13.65,6
40.6,0,7.49,-1.65
40.7,3.8,0.78,-5.14
40.8,-15.22,20.01,19.77
40.9,-4.28,17.46,1.77
41,-0.31,2.24,-2.43
41.1,-9.06,2.2,-9.45
41.2,-4.98,13.77,7.34
41.3,1.65,7.26,-4.2
41.4,1.33,2.04,-4.55
41.5,-12.67,20.01,19.93
41.6,-4,16.32,1.18
41.7,-1.02,2.28,-2.67
41.8,-10.51,2.86,-9.53
41.9,-6.04,12.67,2.55
42,0.2,5.06,-2.71
42.1,1.92,0.78,-5.57
42.2,-5.57,19.97,13.18
42.3,-1.96,18.63,0.51
42.4,2.67,0.43,-4.12
42.5,-1.53,-0.43,-1.06
42.6,-7.18,18.12,7.57
42.7,1.41,5.69,-2.86
42.8,1.96,0.27,-5.61
42.9,-12.12,20.01,17.73
43,-6.67,15.34,1.45
43.1,-0.27,2.35,-2.71
43.2,-3.37,1.73,-3.8
43.3,-7.18,19.97,8.71
43.4,0.98,6.24,-2.2
43.5,1.02,2,-5.57
43.6,-7.73,19.06,-18.36
43.7,-1.41,20.01,1.26
43.8,4,2.2,-3.26
43.9,-2.35,-3.57,-3.22
44,-3.53,19.53,9.22
44.1,1.45,6,-2.24
44.2,-0.75,2.94,-5.65
44.3,-9.14,8.04,-17.3
44.4,1.45,19.89,0.63
44.5,2.24,0.67,-3.02
44.6,-5.92,-2.63,-2.04
44.7,-0.04,19.34,-3.69
44.8,5.49,9.22,-0.9
44.9,-1.41,4.98,-4.28
45,-6.24,9.73,-16.99
45.1,2.24,20.01,-0.63
45.2,2.67,1.96,-3.41
45.3,-3.53,-2.82,-2.28
45.4,-0.47,20.01,1.45
45.5,3.92,10,1.02
45.6,0.43,5.77,-4.12
45.7,-0.55,2.04,0.12
45.8,4.9,20.01,-0.75
45.9,2.67,-0.86,-2.28
46,-5.88,-2.12,-6.47
46.1,7.45,6.12,-17.81
46.2,3.33,9.85,-0.24
46.3,-0.24,6.59,-3.49
46.4,-8.24,7.02,-16.71
46.5,1.22,20.01,3.14
46.6,3.14,-0.12,-4.47
46.7,-5.65,-2.55,-2.9
46.8,3.49,7.49,-9.38
46.9,2.79,9.3,-0.75
47,-0.08,4.71,-5.73
47.1,-9.77,7.81,-15.89
47.2,2.12,20.01,1.45
47.3,3.41,-0.51,-2.67
47.4,-2.12,-2.59,-1.8
47.5,-3.1,20.01,10.98
47.6,3.45,7.14,-3.18
47.7,0,3.1,-5.81
47.8,-11.22,11.18,-16
47.9,-1.61,18.87,2.35
48,4.2,-0.63,-3.37
48.1,-8.98,-1.41,-5.73
48.2,-7.85,11.38,6.98
48.3,1.77,3.84,-3.92
48.4,2.55,-0.43,-3.96
48.5,-14.98,20.01,17.57
48.6,-4.31,17.3,1.26
48.7,2.9,-0.75,-2.79
48.8,-2.08,-1.29,-1.77
48.9,-5.02,17.73,11.06
49,2.16,6.12,-3.02
49.1,2.79,0.75,-5.1
49.2,-10.71,9.85,-18.55
49.3,-1.49,18.04,1.88
49.4,1.45,-0.51,-3.65
49.5,-1.1,-4,-1.77
49.6,-6.71,16.95,11.53
49.7,1.49,5.77,-2.98
49.8,1.8,0,-7.34
49.9,-11.65,10.9,-19.97
50,0.94,20.01,1.49
50.1,0.55,3.57,-2.63
50.2,-6.55,-0.47,-5.77
50.3,-6,12.47,2
50.4,0.75,3.57,-4.47
50.5,2.28,0.98,-6.43
50.6,-9.89,20.01,15.73
50.7,-5.69,17.53,2.04
50.8,-2.67,2.08,-2.28
50.9,-0.59,-1.06,-4.82
51,-6.28,14.63,8.43
51.1,1.77,1.8,-3.77
51.2,1.22,-0.78,-8.36
51.3,-6.79,20.01,1.73
51.4,-5.3,16.59,1.61
51.5,-3.53,4.35,-2.24
51.6,-5.84,6.32,-6.24
51.7,-6.86,12.36,5.53
51.8,-0.08,5.65,-2.67
51.9,1.88,-0.31,-6
52,-10.51,15.42,-16.36
52.1,-2.31,19.46,1.53
52.2,2.71,0.31,-3.1
52.3,-3.65,-3.06,-2.51
52.4,-6.67,18.75,11.65
52.5,2.79,4.35,-2.82
52.6,1.84,0.24,-5.14
52.7,-7.49,18.63,-12.71
52.8,-1.96,19.02,1.8
52.9,-0.16,4.28,-0.75
53,-11.1,2.47,-8
53.1,-7.06,15.57,11.38
53.2,2.55,6.2,-4.94
53.3,-0.31,1.06,-6.08
53.4,-7.26,10.79,-19.42
53.5,1.18,20.01,1.53
53.6,2.51,1.53,-4.47
53.7,-3.14,-2.31,-3.45
53.8,-5.02,15.53,9.69
53.9,2.9,9.34,-3.49
54,2,2.63,-5.18
54.1,-7.3,16.95,-15.77
54.2,1.61,20.01,1.49
54.3,3.33,1.73,-4.31
54.4,-4.98,-2.47,-2.2
54.5,0.98,17.89,-0.51
54.6,2.98,8.39,0.12
54.7,0.67,6.24,-4.47
54.8,-6.67,7.26,-16.48
54.9,1.18,20.01,1.65
55,4.63,1.14,-4.75
55.1,-5.45,-1.41,-2.82
55.2,-3.1,20.01,4.12
55.3,4.75,9.06,-0.51
55.4,-0.04,7.18,-4.2
55.5,-1.45,3.18,-9.06
55.6,3.84,20.01,-1.49
55.7,0.55,1.84,-2.51
55.8,-3.26,-2,-2.79
55.9,1.57,18.87,-4
56,2.04,7.77,-0.55
56.1,1.45,4.86,-4.79
56.2,0.75,2.28,-2.2
56.3,2.16,20.01,-2.55
56.4,0.63,3.22,-0.63
56.5,-5.77,-0.71,-4.79
56.6,9.53,4.82,-13.69
56.7,0.39,9.81,-0.94
56.8,-1.26,5.57,-2.67
56.9,-6.59,6.2,-19.22
57,3.33,20.01,3.06
57.1,4.79,1.02,-3.65
57.2,-6.98,1.06,-3.57
57.3,1.65,19.93,-3.73
57.4,2.04,10.83,-1.92
57.5,-1.65,9.65,-3.3
57.6,-1.37,4.35,-10
57.7,4.08,20.01,0.12
57.8,3.41,-0.51,-4.2
57.9,-5.22,-4.63,-4.55
58,0.55,17.34,-5.57
58.1,2.47,9.57,-0.43
58.2,0.55,5.02,-5.06
58.3,-10.32,9.06,-19.85
58.4,4.35,11.41,0.47
58.5,2.31,-1.26,-3.88
58.6,-5.06,-1.77,-4.86
