NAME:,run_4_2.csv,,
46.7,1.92,2,-11.02
46.8,0.63,1.61,-10.32
46.9,0.24,4.35,-13.06
47,0.67,3.84,-10.75
47.1,-1.26,2.75,-10.16
47.2,1.61,3.49,-14.2
47.3,2.39,1.57,-11.41
47.4,2.2,0.75,-11.92
47.5,0.82,2.24,-8.51
47.6,1.65,2.63,-12.32
47.7,1.26,2.08,-11.06
47.8,0,2.82,-9.34
47.9,2.39,2,-14.16
48,2.51,2.24,-14.36
48.1,0.86,1.88,-10.47
48.2,-0.9,4.12,-10.28
48.3,-1.26,5.77,-9.77
48.4,0.08,2.9,-10.28
48.5,-0.86,2.04,-8.71
48.6,2.55,0.16,-13.49
48.7,2.04,3.69,-12.28
48.8,2.24,-0.43,-9.49
48.9,1.33,1.18,-10.43
49,-0.86,4.31,-8.12
49.1,1.06,3.02,-11.77
49.2,-0.47,3.06,-11.41
49.3,-0.43,2.39,-14.16
49.4,0.98,1.33,-12.98
49.5,3.3,0.94,-9.22
49.6,1.41,4.63,-12.59
49.7,-2.47,7.61,-12.24
49.8,-0.94,3.8,-10.2
49.9,-1.88,4.94,-14.59
50,2.24,3.18,-13.73
50.1,1.92,-1.26,-11.3
50.2,-0.55,3.37,-10.28
50.3,0.94,4.63,-11.65
50.4,-0.51,1.69,-10.28
50.5,-0.39,2.59,-12.16
50.6,0.39,3.06,-12.51
50.7,3.1,0.39,-11.81
50.8,1.33,-0.2,-5.84
50.9,2.63,2.16,-15.49
51,-1.18,3.49,-9.06
51.1,-0.59,3.26,-11.65
51.2,-1.14,2.08,-13.14
51.3,0.82,2.12,-12.12
51.4,3.8,0.08,-12
51.5,0.55,2.24,-13.65
51.6,2.08,3.26,-13.18
51.7,-0.16,3.14,-8.98
51.8,-2.55,0.98,-10.28
51.9,-1.29,1.88,-10.2
52,0.2,2.51,-13.69
52.1,2.35,1.49,-10.36
52.2,0.82,1.77,-16.4
52.3,-1.1,2.04,-8.87
52.4,-2,0.31,-8.79
52.5,-0.67,1.57,-12.32
52.6,0.71,1.92,-13.73
52.7,1.8,1.45,-10.28
52.8,0.94,4.31,-10.9
52.9,0.04,2.51,-13.85
53,-0.67,2.67,-10.16
53.1,-0.55,2.12,-12.16
53.2,1.96,1.41,-12.2
53.3,2.39,1.77,-11.89
53.4,2.2,0.55,-9.77
53.5,2.43,0.94,-11.61
53.6,-1.14,5.96,-10.12
53.7,2.63,1.88,-14.32
53.8,0.86,1.73,-7.18
53.9,1.96,-0.47,-20.01
54,1.1,3.37,-13.57
54.1,2.98,-0.16,-9.3
54.2,1.02,2.04,-10.43
54.3,-0.31,3.61,-13.02
54.4,0.04,2.43,-12.2
54.5,-0.63,2.24,-7.96
54.6,-1.02,5.06,-15.26
54.7,1.84,2.71,-13.57
54.8,2.63,-0.71,-8.83
54.9,-0.78,1.69,-7.88
55,0.27,3.77,-14.67
55.1,-0.82,3.53,-12.32
55.2,-2.51,2.35,-7.65
55.3,-0.2,3.26,-18.48
55.4,1.45,2.86,-10.75
55.5,1.77,0.86,-9.34
55.6,2.39,1.57,-12.08
55.7,0.2,3.41,-14.71
55.8,-1.26,5.33,-10.87
55.9,-3.1,3.06,-8.98
56,-1.37,1.73,-16
56.1,2.67,1.69,-11.45
56.2,1.45,-0.24,-9.06
56.3,0.94,2.82,-9.89
56.4,2,4.24,-16.48
56.5,0.82,3.1,-12.08
56.6,-0.55,2.16,-7.69
56.7,-0.78,2.98,-14.47
56.8,0.78,2.39,-11.45
56.9,2.12,0.9,-10.67
57,2.82,1.02,-10
57.1,0.47,3.41,-14.36
57.2,-1.06,3.77,-11.22
57.3,-1.69,2.2,-10.67
57.4,-0.16,1.69,-12.94
57.5,2.75,2.63,-12.83
57.6,1.96,0.94,-11.1
57.7,2.2,2.31,-10.4
57.8,-0.08,2.75,-13.38
57.9,0.98,2.94,-12
58,-0.24,2.67,-8.55
58.1,0.43,2.28,-10.94
58.2,-0.16,3.06,-13.06
58.3,1.33,3.06,-11.96
58.4,1.33,2.67,-10.2
58.5,1.92,0.71,-8.71
