NAME:,walk_2_1,,
6.1,0.59,7.69,-2.31
6.2,0.08,8.36,-1.65
6.3,-1.8,14.08,-0.24
6.4,-5.26,13.34,-6.71
6.5,-1.65,16.63,-4.71
6.6,-1.8,6.43,-1.57
6.7,-0.94,4.86,-0.86
6.8,-2.9,11.3,-0.9
6.9,-8.63,17.46,-6.2
7,-1.37,10.47,-1.69
7.1,-0.67,5.77,-2.16
7.2,-0.71,7.26,-1.41
7.3,-3.41,10.87,-1.57
7.4,-3.53,16.28,-2.16
7.5,-5.02,9.96,-3.96
7.6,-1.1,7.1,-3.26
7.7,-0.47,4.39,-1.96
7.8,-5.06,10.67,-3.33
7.9,-1.69,10.59,-2.2
8,-0.27,6,-4.28
8.1,-4.59,10.67,-0.94
8.2,-0.04,7.57,-2.55
8.3,-0.63,9.41,-2.39
8.4,-2.47,12.63,-2.67
8.5,-6.28,10.43,-2.28
8.6,-1.29,9.81,-4.24
8.7,-1.84,4.16,-1.77
8.8,-2.9,7.26,-0.82
8.9,-6.04,17.14,1.61
9,-5.45,9.3,-4.2
9.1,-6.24,11.38,-4.12
9.2,-0.98,4.51,-2.98
9.3,-1.33,9.26,-1.33
9.4,-1.1,11.57,-1.61
9.5,-0.12,15.69,-6.16
9.6,-3.69,14.32,-4.51
9.7,-2.12,7.06,-2.08
9.8,-0.9,3.88,-0.67
9.9,-3.65,11.69,-3.65
10,-7.06,18.51,-2.59
10.1,-0.31,8.04,-2.94
10.2,-3.1,5.45,-1.92
10.3,0.35,6.12,-1.73
10.4,-0.78,9.49,-3.02
10.5,-1.96,12.87,-3.73
10.6,-4.39,6.79,-5.22
10.7,-1.14,9.18,-4.04
10.8,-1.18,2.71,-1.26
10.9,-4.75,10.59,-1.18
11,-4.43,14.79,0.2
11.1,-2.86,6.12,-3.33
11.2,-6.32,11.14,-4.43
11.3,0.39,6.16,-3.06
11.4,0.04,8.94,-1.29
11.5,-1.88,11.73,-1.14
11.6,-2.35,18.01,-15.97
11.7,-2.04,12.2,-4.75
11.8,-2.31,6.94,-2.28
11.9,-0.98,2.67,-1.49
12,-4.28,12.47,-1.53
12.1,-4.59,12,-2.31
12.2,0.63,9.02,-5.77
12.3,-3.92,7.18,-1.57
12.4,-0.39,7.53,-2.28
12.5,-0.2,9.57,-2.16
12.6,-1.37,12.75,-2.51
12.7,-5.1,7.06,-4.82
12.8,-1.45,10.9,-4.79
12.9,-2.28,4.39,-2
13,-3.57,8.24,-0.71
13.1,-3.49,15.1,0.51
13.2,-12.4,16.75,-7.77
13.3,-1.73,10.67,-3.49
13.4,-1.37,5.92,-2.82
13.5,-0.9,7.92,-2.24
13.6,-3.1,9.53,-1.88
13.7,-2.24,14.83,-2.94
13.8,-6.67,11.57,-3.77
13.9,0.27,7.77,-3.77
14,-1.53,5.06,-0.67
14.1,-4.86,9.92,-2.71
14.2,-4.67,14.28,-2.16
14.3,-1.77,5.41,-4.86
14.4,-5.92,10.98,-1.33
14.5,0.27,5.69,-2.12
14.6,0.82,10.51,-1.14
14.7,0.08,14,-2.12
14.8,-5.22,15.69,-8.39
14.9,-1.53,15.57,-3.18
15,-1.33,4.63,-2.71
15.1,-1.96,6.28,-1.37
15.2,-5.49,14.71,0.63
15.3,-7.57,12.28,-0.94
15.4,-4.63,12.63,-5.45
15.5,-1.96,8,-2.47
15.6,-0.75,8.2,-1.22
15.7,-2.9,10.08,-2
15.8,-1.06,16.63,-6.39
15.9,-4.75,7.49,-4.24
16,-2.31,9.1,-3.02
16.1,-0.98,2.79,-1.22
16.2,-3.73,9.45,-2.51
16.3,-5.14,16.67,-3.84
16.4,-1.8,4.39,-4.24
16.5,-4.28,11.81,-1.53
16.6,-1.18,7.06,-2.39
16.7,-0.59,8.83,-0.75
16.8,-2.2,13.69,-1.33
16.9,-1.77,14.55,-6.71
17,-3.8,16,-4.39
17.1,-1.49,5.22,-2.43
17.2,-1.57,4.43,-2.04
17.3,-3.3,13.06,-1.92
17.4,-9.61,17.18,-4.35
17.5,-1.18,9.3,-4.9
17.6,-4,7.61,-2.04
17.7,0.31,6.63,-1.8
17.8,-0.2,9.06,-1.65
17.9,-0.08,13.73,-2.35
18,-5.26,8.59,-4.63
18.1,-1.88,12.67,-4.94
18.2,-2.24,5.69,-1.65
18.3,-3.69,8.75,-0.55
18.4,-3.3,16.67,-0.31
18.5,-3.49,6.24,-5.14
18.6,-6.35,11.77,-2.35
18.7,-1.61,5.84,-2.16
18.8,0.04,8.39,-1.61
18.9,-2,11.18,-2
19,-3.57,18.01,-3.61
19.1,-2.16,10.28,-5.37
19.2,-1.69,6.98,-3.33
19.3,-0.82,3.73,-1.77
19.4,-4.94,10.55,-2.98
19.5,-6.24,18.08,-5.41
19.6,-1.45,7.65,-5.57
19.7,-4.9,10.43,-1.57
19.8,0.55,6.51,-2.31
19.9,0.43,9.96,-2.08
20,-1.8,14.16,-1.69
20.1,-4.9,8.55,-8.55
20.2,-1.92,11.38,-4.35
20.3,-1.69,3.69,-2.35
20.4,-3.73,7.3,-0.59
20.5,-4.63,15.46,0.51
20.6,-4.08,5.02,-2.43
20.7,-5.65,11.81,-3.84
20.8,-0.82,6.51,-2.43
20.9,-1.26,8.55,-1.92
21,-2.2,10.24,-1.14
21.1,-2.63,18.55,-4.82
21.2,-4.67,11.49,-5.06
21.3,-1.26,7.34,-3.33
21.4,-0.47,4.08,-1.33
21.5,-4.39,10.43,-4
21.6,-6.94,13.45,-2.63
21.7,-1.53,6.94,-4.51
21.8,-2.82,6.28,-2.39
21.9,0.2,6.51,-2.12
22,0.27,11.22,-1.57
22.1,-3.45,14.4,-0.08
22.2,-2.63,11.26,-11.38
22.3,-3.26,15.22,-2.67
22.4,-1.49,4.75,-1.96
22.5,-3.02,5.65,-0.94
22.6,-3.02,14.16,-0.08
22.7,-12,13.14,-7.34
22.8,-3.14,10,-4.2
22.9,-1.18,6.59,-2.12
23,0.08,8.24,-2.39
23.1,-2.28,9.65,-2.63
23.2,-2.51,15.42,-3.26
23.3,-3.65,7.92,-4.31
23.4,-1.06,7.88,-3.65
23.5,-1.53,4.55,-1.45
23.6,-3.96,9.89,-2.79
23.7,-2.12,13.69,-1.14
23.8,-1.49,9.34,-2.51
23.9,-6.08,12.16,-1.57
24,0.51,7.53,-2.71
24.1,0,8.94,-1.22
24.2,-2.04,13.3,-2
24.3,-0.24,14.55,-7.96
24.4,-3.96,14.95,-5.88
24.5,-1.06,6.04,-2.55
24.6,-1.49,4.86,-1.53
24.7,-4.43,11.73,-3.61
24.8,-5.57,14.59,-1.06
24.9,-0.78,7.02,-5.84
25,-4.16,8.75,-1.22
25.1,0.35,6.51,-2.47
25.2,-0.27,10.83,-1.84
25.3,-2.43,14.2,-0.24
25.4,-2.82,10.2,-11.02
25.5,-2.82,15.22,-3.61
25.6,-1.49,5.37,-2.71
25.7,-2.12,5.57,-0.86
25.8,-2.9,13.3,-0.51
25.9,-11.41,14.47,-6
26,-0.75,10.75,-3.37
26.1,-2.43,5.73,-2.12
26.2,0.12,7.06,-2.35
26.3,-0.31,9.02,-2.39
26.4,-1.18,12.94,-3.73
26.5,-5.61,9.85,-2.28
26.6,-1.69,11.06,-3.73
26.7,-1.14,4.12,-2.04
26.8,-4.2,9.06,-1.29
26.9,-4.55,16.08,0.31
27,-3.37,7.53,-3.88
27.1,-6.32,11.34,-4.28
27.2,-0.55,4.98,-3.49
27.3,0.16,8.94,-1.49
27.4,-1.49,12.16,-1.14
27.5,-0.98,15.93,-5.84
27.6,-3.8,12.91,-5.26
27.7,-1.33,6.67,-3.33
27.8,-0.24,3.57,-1.8
27.9,-3.8,12.47,-4.59
28,-5.41,15.1,-1.96
28.1,0.27,9.77,-4.75
28.2,-3.53,6.08,-1.88
28.3,0.63,6.04,-1.92
28.4,-0.75,10.71,-1.88
28.5,-2.24,14.16,-4.12
28.6,-4.63,6.83,-6
28.7,-0.24,10.9,-3.8
28.8,-2.51,4.9,-1.33
28.9,-2.94,7.57,-0.9
29,-5.22,17.65,2.04
29.1,-8.2,11.38,-4.28
29.2,-5.81,12.4,-4.04
29.3,-0.47,4.43,-2.43
29.4,-0.08,8.75,-1.29
29.5,-0.59,12.83,-2.35
29.6,-1.29,13.73,-6.75
29.7,-3.33,14.71,-4.63
29.8,-1.49,5.57,-2.47
29.9,-1.37,4,-0.82
30,-3.45,12.94,-3.06
30.1,-10.75,14.47,-4.16
30.2,-1.22,9.53,-1.88
30.3,-1.37,5.33,-2.55
30.4,-0.59,6.04,-2.28
30.5,-1.61,9.57,-3.14
30.6,-2.51,12.4,-4.31
30.7,-5.06,9.96,-3.57
30.8,-1.26,9.26,-4.35
30.9,-2.08,3.61,-0.55
31,-4.31,8.87,-1.92
31.1,-3.3,15.22,0.9
31.2,-2.47,6,-5.14
31.3,-6.28,12.75,-3.41
31.4,-0.12,5.73,-3.1
31.5,0.24,8.47,-0.82
31.6,-2.43,14,-1.29
31.7,0.2,15.57,-11.3
31.8,-3.18,13.65,-5.84
31.9,-1.06,6.43,-2.28
32,-1.29,3.8,-1.29
32.1,-4.39,12.47,-3.41
32.2,-3.73,16.36,-0.82
32.3,-0.86,8.24,-4.98
32.4,-2.79,6.98,-1.84
32.5,-0.47,7.53,-1.65
32.6,-0.59,9.81,-2.28
32.7,-1.53,13.02,-2.16
32.8,-4.39,9.18,-8.32
32.9,-1.37,12.12,-4.39
33,-1.88,4.43,-1.49
33.1,-2.9,7.14,-0.63
33.2,-3.1,16.67,1.06
33.3,-9.3,11.41,-6.28
33.4,-5.22,10.28,-5.06
33.5,-0.12,5.65,-2.86
33.6,-1.06,8.08,-1.84
33.7,-1.73,12.28,-2.39
33.8,-0.27,15.53,-3.3
33.9,-3.73,13.18,-6.08
34,-1.29,6.51,-2.82
34.1,-1.1,3.8,-2.24
34.2,-3.96,10.79,-2.75
34.3,-2.2,14.59,-0.86
34.4,-0.59,5.77,-5.84
34.5,-4.12,8.24,-0.98
34.6,0.47,6.98,-2.63
34.7,0,9.57,-2
34.8,-2.67,14.2,-1.14
34.9,-5.1,10.43,-12
35,-0.2,14.36,-3.57
35.1,-2,4.75,-2.51
35.2,-2.08,4.79,-1.26
35.3,-4.75,14.08,0.2
35.4,-11.22,20.01,-7.77
35.5,-5.61,14.36,-2.43
35.6,-2.39,7.96,-1.77
35.7,-0.67,5.96,-1.77
35.8,-2.35,9.89,-1.92
35.9,-3.22,14.63,-2.86
36,-5.53,8.79,-3.92
36.1,-0.35,8.63,-3.49
36.2,-2.12,3.73,-1.49
36.3,-3.77,8.67,-1.37
36.4,-3.06,14.79,-2.04
36.5,-1.22,6,-3.53
36.6,-5.69,12.55,-0.51
36.7,0.27,6.35,-2.12
36.8,-0.51,8.43,-1.22
36.9,-1.1,14.04,-1.84
37,-2.35,14.55,-9.89
37.1,-2.24,12.79,-4.08
37.2,-1.88,7.14,-2.51
37.3,-2.08,4.24,-1.26
37.4,-3.69,12.08,-3.53
37.5,-5.53,15.22,-0.98
37.6,0.27,7.77,-4.24
37.7,-3.69,7.02,-1.69
37.8,0.39,6.79,-2.2
37.9,-0.31,9.49,-2.39
38,-1.92,13.65,-0.9
38.1,-4.86,9.41,-9.69
38.2,-1.88,12.28,-3.88
38.3,-2.55,5.41,-2.12
38.4,-1.8,5.84,-0.98
38.5,-3.92,14.51,0.71
38.6,-14.71,14.44,-8.12
38.7,-1.29,10.59,-3.33
38.8,-2.04,5.88,-2.35
38.9,-0.47,6.98,-2.12
39,-1.61,10.36,-2.12
39.1,-1.49,15.49,-4.98
39.2,-3.77,9.06,-5.1
39.3,-1.18,6.86,-4.24
39.4,-0.71,3.41,-1.77
39.5,-4.67,9.14,-3.69
39.6,-2,14.36,0.67
39.7,-2,8.59,-3.45
39.8,-5.84,12.91,-2.31
39.9,-0.86,7.02,-2.79
40,-0.39,9.81,-1.02
40.1,-1.92,14.55,-1.18
40.2,-0.08,13.26,-11.14
40.3,-3.02,15.46,-4.2
40.4,-2.04,6.32,-2.51
40.5,-1.22,4.16,-0.98
40.6,-4.04,12.55,-0.98
40.7,-5.49,19.14,-3.02
40.8,-1.77,11.1,-4.08
40.9,-2.9,6.86,-2.86
41,0.35,5.77,-1.92
41.1,-1.22,10.51,-2
41.2,-2.51,13.81,-0.63
41.3,-3.61,9.77,-9.92
41.4,-2.55,13.1,-3.53
41.5,-1.37,5.37,-2.51
41.6,-2.31,5.65,-1.14
41.7,-3.22,13.14,-1.06
41.8,-10.4,16.24,-6.04
41.9,-2.71,11.45,-2.79
42,-2.08,7.77,-1.69
42.1,0.2,6.86,-1.8
42.2,-1.53,8.94,-2.86
42.3,-2.16,13.02,-5.1
42.4,-4.71,7.34,-2.04
42.5,-1.65,10.24,-4.28
42.6,-2,4.71,-1.65
42.7,-3.02,8.2,-1.29
42.8,-3.41,16.59,1.14
42.9,-5.81,9.38,-3.18
43,-6.39,11.61,-5.61
43.1,-0.98,6.9,-2.79
43.2,-0.39,8,-1.8
43.3,-2.2,10.4,-1.88
43.4,-1.45,15.22,-1.37
43.5,-5.37,9.77,-4.31
43.6,-1.37,8.2,-3.61
43.7,-1.92,4.16,-0.98
43.8,-5.18,10.71,-1.57
43.9,-0.59,15.38,0.75
44,-2.51,7.96,-3.69
44.1,-5.18,12.94,-1.96
44.2,-0.75,5.53,-2.31
44.3,-0.2,8.59,-1.57
44.4,-1.26,11.38,-2.04
44.5,-0.43,16.32,-5.37
44.6,-3.88,11.85,-5.3
44.7,-1.61,6.79,-2.9
44.8,-0.55,4.9,-2
44.9,-4.63,10.36,-3.77
45,-3.02,11.02,-2.71
45.1,-0.16,7.49,-5.18
45.2,-4.94,9.22,-2.2
45.3,0.39,5.45,-1.69
45.4,0.2,11.38,-1.57
45.5,-2.47,14.12,-0.51
45.6,-0.39,12.4,-14.44
45.7,-3.57,15.06,-3.33
45.8,-1.37,5.3,-2.75
45.9,-1.84,5.22,-0.86
46,-2.75,12.83,-1.45
46.1,-9.14,17.65,-4.24
46.2,-1.49,11.22,-2.51
46.3,-3.02,6.08,-2.71
46.4,0.2,5.88,-1.92
46.5,-0.9,10.12,-2.43
46.6,-2.47,13.02,-2.31
46.7,-5.96,8.63,-3.61
46.8,-1.65,11.89,-4.16
46.9,-1.65,4.94,-1.69
47,-2.86,8,-1.57
47.1,-5.1,16.87,1.53
47.2,-10.94,8.16,-5.77
47.3,-4.2,10.71,-5.88
47.4,-0.59,6.35,-2.51
47.5,-0.86,8.16,-1.22
47.6,-2.04,11.1,-1.57
47.7,-1.77,16.59,-5.18
47.8,-5.57,11.14,-5.96
47.9,-0.67,7.73,-2.94
48,-0.39,4.86,-1.88
48.1,-3.3,9.45,-4.67
48.2,-5.88,10.04,-1.73
48.3,-1.88,8.16,-4.67
48.4,-4.31,10.98,-1.88
48.5,-0.24,7.49,-1.49
48.6,0.27,9.73,-1.14
48.7,-2.98,13.85,-1.22
48.8,-0.98,13.14,-10.71
48.9,-2.55,16.55,-3.96
49,-1.61,4.94,-2.43
49.1,-2.55,6.79,-0.51
49.2,-2.86,12.71,-0.31
49.3,-11.18,16.36,-7.18
49.4,-0.94,10.2,-2.28
49.5,-1.88,5.14,-2.55
49.6,-0.31,6.43,-3.02
49.7,-2.35,9.53,-2
49.8,-3.3,14.32,-2.59
49.9,-7.26,11.53,-3.69
50,0.27,8.43,-3.14
50.1,-0.67,5.33,-2
50.2,-4.86,10.04,-2.94
50.3,-2.04,12.04,-1.37
50.4,-0.9,8.63,-4.16
50.5,-5.81,12.36,-1.26
50.6,-0.75,6.12,-2.35
50.7,1.02,9.92,-0.98
50.8,-1.1,12.16,-1.22
50.9,-1.53,16.08,-7.92
51,-3.57,15.42,-2.63
51.1,-1.69,6.86,-2.2
51.2,-1.1,4.63,-0.75
51.3,-4.04,12.16,-2.28
51.4,-9.26,13.81,-4.16
51.5,0.55,8.63,-5.65
51.6,-4.39,7.22,-1.8
51.7,0.12,6.35,-1.33
51.8,-0.16,9.38,-1.41
51.9,-2.94,13.73,-2.12
52,-4.71,4.82,-5.65
52.1,-0.59,10.4,-3.96
52.2,-1.8,4.59,-2.43
52.3,0.71,6.71,-5.96
52.4,-5.84,15.18,-2.31
52.5,-0.94,6.28,-2.28
52.6,-0.86,7.02,-1.96
52.7,0.35,12.55,-1.69
52.8,-0.51,14.04,-15.26
52.9,-0.82,13.22,-4.47
53,-1.96,6.39,-2.24
53.1,-0.75,3.37,-0.9
53.2,-3.73,12.12,-3.06
53.3,-8.59,17.22,-3.8
53.4,-1.57,10.9,-3.06
53.5,-2.47,6.2,-2.39
53.6,0.51,6.43,-2.24
53.7,-0.35,10.67,-2.16
53.8,-2.08,12.36,-1.57
53.9,-4.98,11.85,-6.55
54,-2.71,12.79,-4.43
54.1,-2.98,6.55,-2.47
54.2,-1.53,5.81,-0.86
54.3,-2.63,11.18,-1.88
54.4,-7.69,11.65,-5.33
54.5,-5.18,12.47,-3.53
54.6,-3.37,8.71,-2.28
54.7,-1.1,5.81,-2.08
54.8,-2.08,8.79,-1.8
54.9,0.12,16.4,-5.92
55,-2.98,7.57,-4.79
55.1,-3.18,11.65,-3.84
55.2,-2.39,3.88,-1.61
55.3,-2.2,8.43,-0.55
55.4,-3.45,14.75,-0.86
55.5,-4.51,3.45,-1.65
55.6,-3.57,12.12,-1.02
55.7,-1.88,5.57,-2.86
55.8,-1.29,7.53,-1.29
55.9,-2.16,10.87,-2.2
56,-3.49,19.02,-2.63
56.1,-3.57,11.34,-4.16
56.2,-1.8,8.79,-3.65
56.3,-0.51,4.04,-2.08
56.4,-4.9,9.57,-2.47
56.5,-4.67,13.45,-3.77
56.6,-2.24,7.81,-3.49
56.7,-5.57,10.59,-1.65
56.8,0.2,6.43,-1.92
56.9,0.55,9.77,-2.04
57,-1.69,12.79,-1.41
57.1,1.37,14.75,-14.63
57.2,-2.98,13.06,-3.61
57.3,-1.14,5.14,-2.59
57.4,-1.73,4.31,-1.41
57.5,-2.35,13.18,-1.53
57.6,-11.77,20.01,-6.98
57.7,-2.55,13.26,-2.35
57.8,-2.71,6.04,-1.69
57.9,-0.39,6.59,-1.96
58,-0.94,9.81,-2.59
58.1,-2.71,12.2,-2.82
58.2,-7.3,10.94,-0.47
58.3,-0.43,11.06,-3.26
58.4,-3.3,4.28,-0.75
58.5,-3.77,8.51,-1.41
58.6,-3.92,15.49,0.63
58.7,-3.84,5.18,-2.79
58.8,-5.61,11.96,-3.18
58.9,-0.55,7.18,-2.9
59,-0.2,9.06,-0.75
59.1,-2.82,10.87,-1.45
59.2,-1.1,16.24,-0.94
59.3,-6.28,11.3,-4.28
59.4,-0.2,7.88,-3.18
59.5,-0.82,5.1,-1.92
59.6,-4.63,10.43,-2.79
59.7,-4.24,13.45,-0.86
59.8,-0.98,5.81,-5.65
59.9,-3.88,8.79,-1.53
60,0.86,6.35,-1.61
60.1,-0.12,10.04,-0.94
60.2,-1.18,12.43,-2.51
60.3,-2.28,16.12,-8.75
60.4,-2.47,12.47,-4.39
60.5,-1.26,6.28,-2.67
60.6,-1.45,5.14,-1.41
60.7,-1.29,9.3,-3.26
60.8,-11.65,17.06,-11.34
60.9,-6.94,10.43,-5.53
61,-1.77,8.28,-3.41
61.1,-1.1,8.79,-2.35
61.2,-3.45,9.18,-2.67
61.3,-1.45,11.89,-3.65
61.4,-1.65,7.45,-3.61
61.5,-3.45,12.87,-3.61
61.6,-1.88,7.65,-2.67
61.7,-3.88,9.92,-3.69
61.8,-2.43,11.92,-3.84
61.9,-2.24,10.12,-2.82
62,-2.75,9.61,-3.3
62.1,-2.04,10.4,-3.18
62.2,-2.51,9.89,-3.02
62.3,-2.35,10,-3.3
62.4,-2.24,10,-3.22
62.5,-2.04,10,-3.02
62.6,-2.08,10,-3.14
62.7,-2.35,10.04,-3.06
62.8,-2.16,10,-3.1
62.9,-2.31,10,-3.02
63,-2.28,9.89,-3.06
63.1,-2.31,9.92,-3.02
63.2,-2.31,10.04,-3.14
63.3,-2.24,9.89,-3.14
63.4,-2.28,9.89,-3.33
63.5,-2.24,9.92,-3.37
63.6,-2.28,9.81,-3.3
63.7,-2.47,9.92,-3.33
63.8,-2.31,9.89,-3.33
63.9,-2.47,9.92,-3.26
64,-2.24,9.89,-3.26
64.1,-2.31,9.89,-3.26
64.2,-2.35,9.96,-3.26
64.3,-2.24,9.92,-3.37
64.4,-2.31,9.89,-3.3
0.1,-2.39,9.85,-3.41
0.2,-2.35,9.92,-3.3
