NAME:,walk_4_1.csv,,
8.4,-7.61,3.33,-5.1
8.5,-6.9,1.33,-3.1
8.6,-9.81,1.88,-5.02
8.7,-11.3,2.31,-6.28
8.8,-10.63,2.47,-7.73
8.9,-7.69,1.26,-4.98
9,-6.32,1.53,-4
9.1,-9.34,1.53,-3.26
9.2,-11.34,3.37,-5.84
9.3,-11.57,2.98,-5.96
9.4,-8.71,3.41,-4.82
9.5,-5.92,2.2,-3.77
9.6,-9.22,1.77,-3.96
9.7,-11.34,2.47,-5.53
9.8,-11.22,2.43,-6.98
9.9,-8.43,1.45,-5.69
10,-6.55,0.78,-4.12
10.1,-8.79,1.57,-2.86
10.2,-10.87,3.49,-5.96
10.3,-11.02,2.9,-5.22
10.4,-8.79,3.65,-5.57
10.5,-6.39,2.82,-5.14
10.6,-8.28,1.69,-3.33
10.7,-10.59,2.31,-4.79
10.8,-11.06,2.47,-6.08
10.9,-7.96,2.51,-6.28
11,-7.06,2.04,-4.55
11.1,-7.65,1.8,-2.59
11.2,-10.47,2.63,-4.75
11.3,-10.4,4.24,-5.84
11.4,-8.79,4.08,-6.83
11.5,-6.94,2.47,-5.1
11.6,-7.57,1.29,-3.65
11.7,-10,2.08,-4.31
11.8,-11.89,2.24,-6.08
11.9,-9.53,2.51,-8.28
12,-7.37,0.71,-5.06
12.1,-6.75,1.06,-4.28
12.2,-8.63,1.14,-4.12
12.3,-10.55,3.06,-5.06
12.4,-10.24,2.79,-5.26
12.5,-8.04,3.57,-4.79
12.6,-6.98,2,-4.55
12.7,-9.34,1.84,-3.69
12.8,-11.57,3.02,-5.69
12.9,-11.18,2.9,-5.96
13,-8,1.06,-5.41
13.1,-5.77,1.14,-4.2
13.2,-7.65,1.73,-3.14
13.3,-11.26,3.49,-5.33
13.4,-12.08,3.37,-4.86
13.5,-9.02,3.65,-5.3
13.6,-5.18,2.51,-4.08
13.7,-7.49,1.96,-3.22
13.8,-10.2,2.98,-5.1
13.9,-11.65,4.43,-6
14,-8.75,2.12,-6.67
14.1,-6.12,1.88,-5.22
14.2,-6.98,1.77,-2.67
14.3,-10.32,3.26,-5.22
14.4,-11.3,4.98,-7.1
14.5,-8.51,3.65,-6.59
14.6,-6.35,2.35,-5.3
14.7,-7.22,0.98,-3.41
14.8,-10.28,2.35,-4.79
14.9,-11.45,3.18,-7.26
15,-8.32,1.92,-6.43
15.1,-8.16,1.84,-5.37
15.2,-6.9,2.2,-3.69
15.3,-8.79,2,-4.24
15.4,-12.12,4.12,-5.92
15.5,-9.14,4.59,-8.04
15.6,-7.1,2.67,-4.28
15.7,-6.79,1.69,-3.45
15.8,-9.77,2.47,-4.12
15.9,-11.38,3.92,-6.12
16,-10.12,3.96,-6.71
16.1,-7.22,1.65,-4.24
16.2,-6.71,1.57,-3.96
16.3,-9.26,2.47,-4.12
16.4,-10.94,3.53,-4.71
16.5,-10.63,3.37,-5.33
16.6,-8.28,3.57,-4.67
16.7,-6.9,2.55,-4.43
16.8,-8.36,2.51,-3.33
16.9,-10.28,3.14,-4.16
17,-11.53,4.04,-5.26
17.1,-8.55,2.75,-5.77
17.2,-6.67,1.92,-4.9
17.3,-7.92,1.88,-3.1
17.4,-10.16,2.12,-4.2
17.5,-12.04,4.94,-6.83
17.6,-9.45,4.39,-6.16
17.7,-6.51,2.12,-4.04
17.8,-7.02,1.88,-3.45
17.9,-9.89,2.67,-3.69
18,-12.2,4,-6.24
18.1,-9.49,3.45,-6.79
18.2,-7.37,1.49,-4.28
18.3,-6.63,1.92,-3.3
18.4,-9.69,2.2,-4.59
18.5,-12.24,3.92,-6
18.6,-9.53,4.98,-7.96
18.7,-6.67,2.51,-3.49
18.8,-6.9,0.98,-3.8
18.9,-9.49,2.16,-2.31
19,-11.73,3.57,-5.37
19.1,-10.63,2.98,-6.63
19.2,-8.59,1.96,-4.9
19.3,-6.71,2.08,-5.26
19.4,-7.77,0.55,-2.98
19.5,-10.51,2.16,-4.86
19.6,-11.89,3.65,-5.26
19.7,-9.3,3.96,-6.28
19.8,-6.71,2.28,-3.77
19.9,-7.37,1.45,-2.94
20,-10.12,2.12,-3.49
20.1,-11.69,3.1,-5.22
20.2,-9.69,3.18,-6.67
20.3,-7.45,1.41,-4
20.4,-6.86,1.37,-3.37
20.5,-9.65,1.8,-3.73
20.6,-11.22,3.61,-5.41
20.7,-9.92,3.77,-4.67
20.8,-8.24,3.65,-5.06
20.9,-7.26,2,-3.65
21,-9.3,2.2,-3.49
21.1,-10.98,3.61,-4.67
21.2,-10.71,3.92,-5.81
21.3,-8.24,2.51,-4.35
21.4,-6.98,2.55,-4
21.5,-7.88,2.51,-3.33
21.6,-10.71,3.45,-4.67
21.7,-11.92,4.16,-5.57
21.8,-8.94,4.16,-5.33
21.9,-6.04,2.28,-4.35
22,-7.57,1.37,-2.79
22.1,-11.02,2.28,-3.61
22.2,-11.45,3.18,-5.14
22.3,-8.9,2.75,-6.2
22.4,-7.26,2.24,-4.59
22.5,-7.49,1.77,-2.82
22.6,-10,2.43,-4.24
22.7,-11.69,4.35,-6.32
22.8,-9.89,4.12,-6.08
22.9,-7.41,2.67,-3.73
23,-7.3,2.08,-3.53
23.1,-9.3,2.04,-4.24
23.2,-11.22,3.53,-5.45
23.3,-10.36,4.39,-7.96
23.4,-7.92,2.12,-3.8
23.5,-6.9,1.14,-3.26
23.6,-8.51,1.73,-4.08
23.7,-11.18,3.49,-5.41
23.8,-10.55,3.84,-5.69
23.9,-8.59,3.8,-4.24
24,-6.98,2.12,-4.28
24.1,-8.59,2.04,-3.8
24.2,-10.98,3.53,-5.06
24.3,-11.69,3.14,-5.22
24.4,-8.79,2.43,-4.98
24.5,-6.55,2.24,-4.04
24.6,-8.04,2.24,-3.3
24.7,-10.67,2.59,-5.18
24.8,-11.38,3.84,-5.73
24.9,-8.87,3.69,-5.26
25,-6.39,1.84,-4.35
25.1,-7.61,1.37,-3.02
25.2,-9.65,2.31,-3.69
25.3,-11.53,3.77,-5.41
25.4,-9.92,3.57,-6.2
25.5,-6.39,1.45,-4.43
25.6,-7.45,1.8,-2.82
25.7,-9.89,2.55,-4.71
25.8,-11.34,4.75,-5.57
25.9,-9.14,3.84,-6.08
26,-6.98,2.9,-5.02
26.1,-7.41,1.49,-3.22
26.2,-9.34,2.39,-4.12
26.3,-11.34,3.65,-6.04
26.4,-9.57,4.16,-7.53
26.5,-7.26,1.65,-4.28
26.6,-7.14,1.92,-3.22
26.7,-9.89,2.43,-4.39
26.8,-10.08,3.53,-4.75
26.9,-9.73,4.67,-7.26
27,-8.47,4.12,-5.45
27.1,-6.75,1.37,-2.79
27.2,-9.41,2.31,-4.35
27.3,-11.38,3.06,-5.22
27.4,-9.85,3.1,-6.51
27.5,-8.04,1.49,-4.31
27.6,-6.94,1.57,-4.08
27.7,-8.67,1.77,-3.96
27.8,-10.67,3.33,-5.41
27.9,-10.55,4,-6.08
28,-8.75,3.8,-5.18
28.1,-6.12,1.61,-3.49
28.2,-8.51,2.16,-4.04
28.3,-11.53,3.65,-5.65
28.4,-11.85,3.22,-5.92
28.5,-8.47,2.28,-5.41
28.6,-6.08,1.73,-4.51
28.7,-8,2.04,-3.53
28.8,-10.67,3.22,-4.79
28.9,-11.34,3.65,-5.84
29,-8.67,4.12,-5.26
29.1,-6.83,2.55,-4.51
29.2,-7.41,1.57,-3.06
29.3,-9.85,3.14,-5.06
29.4,-11.38,3.45,-5.45
29.5,-8.59,2.79,-6.55
29.6,-7.37,2.2,-4.63
29.7,-7.26,2.24,-3.33
29.8,-9.96,2.9,-4.82
29.9,-11.1,4.12,-5.57
30,-8.24,4.16,-6.67
30.1,-6.98,2.79,-4.86
30.2,-7.3,1.88,-3.65
30.3,-9.49,2.86,-4.28
30.4,-11.02,3.57,-5.49
30.5,-9.73,4.51,-7.06
30.6,-7.85,2.43,-4.47
30.7,-7.1,2.04,-3.69
30.8,-8.28,2.35,-3.96
30.9,-10.36,3.1,-4.75
31,-11.02,3.96,-4.86
31.1,-9.3,3.88,-5.41
31.2,-6.86,2.39,-4
31.3,-8.12,1.73,-3.49
31.4,-10.2,2.63,-4.04
31.5,-11.14,2.31,-4.75
31.6,-8.63,2.79,-6.63
31.7,-6.35,2.04,-5.22
31.8,-7.37,1.73,-2.82
31.9,-10.2,2,-4.55
32,-11.61,3.69,-6.04
32.1,-9.26,3.65,-6.79
32.2,-7.22,2.39,-4.59
32.3,-6.94,1.61,-3.57
32.4,-9.38,2.35,-4.55
32.5,-11.92,3.41,-5.37
32.6,-10.75,4.24,-8.43
32.7,-7.81,1.8,-3.88
32.8,-6.9,1.73,-3.65
32.9,-8.16,1.49,-3.41
33,-10.71,2.75,-4.75
33.1,-12.16,3.65,-3.77
33.2,-7.88,3.49,-4.63
33.3,-6.83,1.92,-4.39
33.4,-8.63,1.26,-3.49
33.5,-10.43,2.08,-4.47
33.6,-11.02,2.51,-5.3
33.7,-9.02,2.79,-5.88
33.8,-6.86,2.12,-4.28
33.9,-7.61,1.96,-2.82
34,-10.12,2.43,-3.61
34.1,-10.71,3.96,-4.79
34.2,-9.85,3.88,-5.61
34.3,-7.77,3.45,-4.47
34.4,-7.1,1.57,-2.86
34.5,-9.85,1.8,-3.02
34.6,-12.08,3.84,-6.08
34.7,-10.12,3.84,-6.51
34.8,-7.73,1.57,-4.08
34.9,-6.51,1.37,-3.06
35,-9.26,2.43,-3.88
35.1,-11.49,3.37,-3.57
35.2,-10.2,3.06,-5.02
35.3,-8.71,4.51,-4.55
35.4,-6.28,2,-3.49
35.5,-9.06,1.18,-2.43
35.6,-11.14,3.22,-5.65
35.7,-11.1,3.02,-5.06
35.8,-8.9,2.16,-5.92
35.9,-6.51,1.73,-4.59
36,-7.57,1.69,-2.79
36.1,-10.79,2.75,-4.59
36.2,-11.3,3.88,-5.41
36.3,-9.3,4.59,-7.61
36.4,-6.86,2.67,-4.55
36.5,-6.55,1.73,-2.59
36.6,-9.81,2.71,-4.35
36.7,-11.53,4.2,-6
36.8,-9.73,3.57,-6.35
36.9,-7.41,2.08,-4.47
37,-6.94,2.04,-3.49
37.1,-10.04,3.06,-4.9
37.2,-10.55,3.26,-3.92
37.3,-9.92,4.51,-6.16
37.4,-7.26,3.57,-4.39
37.5,-6.86,1.29,-3.84
37.6,-8.83,2.12,-4.2
37.7,-11.02,3.84,-4.9
37.8,-11.1,3.37,-6.59
37.9,-8.51,2.12,-5.84
38,-6.75,1.37,-4.16
38.1,-7.73,1.77,-3.77
38.2,-10.63,3.3,-4.82
38.3,-11.92,3.45,-4.86
38.4,-9.06,4.28,-6.2
38.5,-5.45,2.51,-4.04
38.6,-7.34,1.73,-2.55
38.7,-10.12,2.67,-3.92
38.8,-12.24,4.24,-5.41
38.9,-9.02,3.92,-6.08
39,-7.88,2.47,-4.94
39.1,-7.1,1.69,-2.82
39.2,-8.75,2.24,-3.84
39.3,-11.22,4.55,-5.77
39.4,-10.2,5.92,-7.77
39.5,-7.18,3.65,-4
39.6,-5.96,1.65,-3.8
39.7,-9.3,2.04,-3.88
39.8,-11.02,4.2,-4.59
39.9,-11.02,3.69,-6.55
40,-8.36,2.75,-4.63
40.1,-6.75,1.45,-3.61
40.2,-8.32,2.08,-2.9
40.3,-11.26,3.33,-4.59
40.4,-11.65,4.2,-5.65
40.5,-8.63,4.47,-4.12
40.6,-6.71,2.51,-4.04
40.7,-8.2,1.88,-2.71
40.8,-10.67,3.61,-4.71
40.9,-11.85,3.69,-5.53
41,-9.14,2.47,-5.69
41.1,-7.53,2.28,-5.33
41.2,-6.98,1.41,-2.39
41.3,-9.3,1.92,-3.57
41.4,-11.34,3.37,-5.06
41.5,-10.08,3.69,-6.35
41.6,-7.77,2.67,-4.08
41.7,-7.61,1.29,-2.67
41.8,-9.92,1.53,-3.57
41.9,-11.65,2.86,-5.33
42,-10.43,2.24,-5.96
42.1,-8.51,1.37,-4.82
42.2,-7.26,1.65,-3.14
42.3,-8.79,1.65,-2.86
42.4,-11.38,3.02,-4.94
42.5,-11.34,4.04,-6.43
42.6,-8.43,3.45,-3.06
42.7,-6.86,1.77,-3.92
42.8,-9.14,2.16,-2.98
42.9,-11.57,3.3,-5.53
43,-10.9,3.1,-5.33
43.1,-8.94,1.88,-4.67
43.2,-6.55,1.45,-4.43
43.3,-8.39,1.37,-2.55
43.4,-11.69,3.41,-4.9
43.5,-11.73,3.1,-4
43.6,-8.87,3.22,-5.22
43.7,-5.88,1.8,-3.45
43.8,-7.65,1.69,-3.02
43.9,-10.87,2.82,-4.16
44,-12.28,4.16,-4.82
44.1,-9.1,2.94,-6.67
44.2,-7.57,1.26,-4.08
44.3,-7.26,1.22,-2.55
44.4,-9.38,2.35,-3.61
44.5,-10.83,4,-4.71
44.6,-10,3.45,-5.26
44.7,-7.96,3.45,-4.12
44.8,-6.98,1.8,-3.61
44.9,-9.06,2.31,-3.45
45,-10.94,3.92,-3.96
45.1,-11.26,3.57,-5.53
45.2,-8.98,1.92,-5.37
45.3,-6.24,1.41,-3.69
45.4,-7.57,2.12,-2.82
45.5,-11.18,3.37,-4.82
45.6,-12.12,4.31,-4.86
45.7,-9.14,4.31,-5.81
45.8,-6.43,3.57,-5.33
45.9,-7.06,1.33,-3.1
46,-10.24,2.47,-4.16
46.1,-11.96,3.61,-5.02
46.2,-9.22,3.45,-6.2
46.3,-7.14,2.51,-4.04
46.4,-7.02,1.33,-2.39
46.5,-9.14,2.47,-4.28
46.6,-11.89,4.47,-5.69
46.7,-10.47,4.51,-7.18
46.8,-8.63,3.22,-4
46.9,-6.63,1.69,-3.49
47,-8.63,1.57,-3.41
47.1,-11.53,3.45,-5.45
47.2,-10.83,3.8,-6.71
47.3,-8.12,2.16,-4.2
47.4,-7.02,1.92,-3.26
47.5,-8.98,2.47,-3.61
47.6,-10.71,3.88,-4.71
47.7,-10.75,3.8,-5.1
47.8,-8.43,3.33,-4.08
47.9,-6.98,1.69,-4.04
48,-9.06,1.33,-3.49
48.1,-11.22,2.59,-5.18
48.2,-11.14,2.43,-4.71
48.3,-9.26,2.39,-6
48.4,-6.47,1.73,-4.47
48.5,-7.77,1.73,-2.94
48.6,-10.67,2.51,-4.47
48.7,-11.77,3.49,-5.81
48.8,-8.94,3.18,-5.92
48.9,-6.71,3.22,-5.26
49,-7.53,1.37,-3.14
49.1,-10.51,2,-5.18
49.2,-11.65,2.82,-5.41
49.3,-9.3,2.94,-6.24
49.4,-7.65,1.57,-4.9
49.5,-7.26,1.65,-3.02
49.6,-9.1,2.24,-4.2
49.7,-11.49,3.65,-5.49
49.8,-10.67,3.65,-7.18
49.9,-7.73,3.14,-4.08
50,-6.55,1.77,-3.8
50.1,-9.06,1.96,-3.88
50.2,-11.77,2.51,-4.79
50.3,-11.18,3.14,-5.77
50.4,-8.36,1.77,-5.96
50.5,-7.06,1.45,-4.12
50.6,-8.36,1.33,-3.06
50.7,-10.71,2.55,-4.71
50.8,-11.61,3.1,-4.86
50.9,-8.55,3.61,-6.32
51,-6.55,1.8,-4.12
51.1,-7.81,0.98,-3.02
51.2,-10.24,1.96,-4.59
51.3,-11.85,3.49,-5.45
51.4,-8.98,3.33,-7.41
51.5,-7.96,1.37,-4.28
51.6,-6.83,0.86,-3.45
51.7,-9.89,2.08,-3.61
51.8,-11.45,4.04,-5.41
51.9,-10.4,3.88,-6.08
52,-8.39,3.14,-4.55
52.1,-6.32,1.22,-3.26
52.2,-9.45,1.22,-3.57
52.3,-11.41,2.43,-4.63
52.4,-11.69,2.24,-4.79
52.5,-8.55,1.8,-5.18
52.6,-6.79,1.49,-3.96
52.7,-8.67,1.77,-2.82
52.8,-10.2,2.43,-4.2
52.9,-12.55,3.06,-5.02
53,-8.55,2.51,-4.9
53.1,-6.86,1.57,-3.49
53.2,-7.73,2.31,-1.77
53.3,-10.75,2.51,-4.63
53.4,-12.24,1.1,-4.43
53.5,-9.34,1.45,-5.61
53.6,-8,0.2,-4.31
53.7,-7.06,0.55,-3.45
53.8,-9.1,0.39,-2.9
53.9,-11.3,2,-5.41
54,-10.63,3.02,-6.75
54.1,-8.83,2.35,-4.16
54.2,-6.32,1.45,-3.65
54.3,-8.67,1.02,-3.1
54.4,-12.12,2.2,-5.45
54.5,-11.38,2.16,-5.3
54.6,-10.12,0.98,-6.83
54.7,-6.43,1.22,-4.75
54.8,-7.34,1.77,-3.14
54.9,-10.28,2.47,-5.3
55,-11.57,4,-7.3
55.1,-9.18,4.55,-7.26
55.2,-6.04,1.92,-4.71
55.3,-6.63,2.35,-4.43
55.4,-8.08,3.53,-3.88
55.5,-10.12,4.67,-7.53
55.6,-9.81,3.92,-7.3
55.7,-8.04,2,-5.26
55.8,-6.39,2.67,-4.51
55.9,-9.02,2.82,-4.43
56,-10.59,4.94,-6.67
56.1,-10.83,3.3,-6.63
56.2,-7.53,4.98,-6.43
56.3,-6.71,3.57,-4.67
56.4,-7.65,2.24,-4.16
56.5,-9.89,2.51,-3.96
56.6,-9.92,3.14,-5.81
56.7,-10.83,3.73,-6.71
56.8,-7.96,0.86,-4.79
56.9,-6.9,2.35,-4.98
57,-8.16,1.22,-3.88
57.1,-10.75,3.26,-5.3
57.2,-10.71,2.79,-5.69
57.3,-8.43,4.47,-6.83
57.4,-7.18,2.55,-5.02
57.5,-6.08,0.71,-3.49
57.6,-8.12,2.75,-4.67
57.7,-10.9,4.08,-6.35
57.8,-9.61,4.39,-7.81
57.9,-9.18,1.02,-0.12
58,-7.26,2.86,-5.33
58.1,-8,1.26,-3.8
58.2,-10.83,3.53,-5.33
58.3,-11.3,2.55,-5.73
58.4,-9.3,4.39,-6
58.5,-6.43,2.43,-5.1
58.6,-7.37,1.26,-3.77
58.7,-9.77,2.31,-3.92
58.8,-10.55,2.94,-6.28
58.9,-10.98,3.77,-7.53
59,-7.77,0.71,-5.02
59.1,-6.98,2.71,-5.45
59.2,-7.88,0.71,-3.37
59.3,-10.16,3.61,-5.26
59.4,-12.04,3.06,-5.88
59.5,-9.65,4.28,-6.2
59.6,-6.55,2.16,-4.94
59.7,-7.45,0.71,-3.88
59.8,-10.08,2.31,-4.51
59.9,-10.63,3.41,-6.47
60,-10.83,3.65,-6.32
60.1,-8.08,1.65,-5.41
60.2,-7.3,1.53,-4.28
60.3,-7.88,1.29,-3.88
60.4,-10.16,2.12,-3.84
60.5,-11.89,3.33,-5.33
60.6,-9.85,3.49,-5.96
60.7,-7.34,3.65,-6.39
60.8,-7.49,0.9,-3.88
60.9,-8.47,2.12,-5.26
61,-9.49,1.65,-4.86
61.1,-10.08,2.55,-5.84
61.2,-8.79,2.35,-6
61.3,-8.79,2.35,-5.37
61.4,-8.43,2.47,-5.37
61.5,-8.43,2.71,-5.06
61.6,-8.98,1.65,-4.43
61.7,-9.34,1.92,-5.69
61.8,-9.34,2.31,-5.49
61.9,-8.98,2.63,-5.26
