NAME:,run_5_3.csv,,
8.6,-3.1,-2.28,-3.65
8.7,-20.01,-5.69,-5.49
8.8,-20.01,3.49,-16.59
8.9,-6.86,9.45,2.16
9,-0.12,4.16,4.86
9.1,-20.01,8.04,8.55
9.2,-20.01,8.04,8.55
9.3,2.12,-7.96,-2.12
9.4,-14.44,15.42,17.53
9.5,-10.36,-7.45,-9.02
9.6,-20.01,3.73,-13.14
9.7,0.08,9.26,10.16
9.8,-3.53,0.9,-0.08
9.9,-20.01,-7.02,-1.57
10,-3.92,-4.86,-3.77
10.1,-9.89,4.71,-13.81
10.2,-18.87,-3.8,-11.69
10.3,-15.89,11.14,-7.77
10.4,-15.89,11.14,-7.77
10.5,-15.89,11.14,-7.77
10.6,-15.89,11.14,-7.77
10.7,-15.89,11.14,-7.77
10.8,-2.71,8.87,-1.26
10.9,-2.71,8.87,-1.26
11,-2.71,8.87,-1.26
11.1,-2.71,8.87,-1.26
11.2,-2.71,8.87,-1.26
11.3,-2.71,8.87,-1.26
11.4,-18.87,5.88,-8.79
11.5,4.98,-9.1,-0.51
11.6,-13.34,7.22,11.89
11.7,-20.01,-3.3,-2.71
11.8,-20.01,13.34,18.08
11.9,-5.26,4.04,10.51
12,0.59,5.81,4.98
12.1,-20.01,14.47,-3.49
12.2,-20.01,7.1,-5.53
12.3,0.94,-6.94,-2.86
12.4,-10.12,6.04,13.61
12.5,-9.02,-1.26,-8.28
12.6,-18.12,3.61,-9.73
12.7,-8.63,5.45,7.77
12.8,-1.33,5.22,2.51
12.9,-1.33,5.22,2.51
13,-16.48,6.32,-4.67
13.1,1.77,-8.94,-2.08
13.2,-14.71,8.71,8.39
13.3,-14.71,8.71,8.39
13.4,-11.49,-2.08,-8.98
13.5,-20.01,7.22,-5.33
13.6,-3.61,4.79,5.3
13.7,-20.01,2.35,-0.43
13.8,-20.01,2.35,-0.43
13.9,-13.77,0.75,-4.39
14,-4.2,-0.98,-12.55
14.1,-4.2,-0.98,-12.55
14.2,-17.1,6.79,5.84
14.3,-4.31,6.39,6.9
14.4,-20.01,0.98,-4.82
14.5,-20.01,0.98,-4.82
14.6,-0.43,-6.75,-1.96
14.7,-0.43,-6.75,-1.96
14.8,-20.01,0.78,-8.08
14.9,-14.63,2.82,5.18
15,-4.94,10.12,8.55
15.1,-4.98,5.61,-4
15.2,-20.01,-1.02,-0.27
15.3,-9.38,-0.16,-2.59
15.4,-0.08,-4.55,-2.12
15.5,-0.08,-4.55,-2.12
15.6,-3.84,4.55,5.26
15.7,-17.89,6.59,-7.61
15.8,-17.89,6.59,-7.61
15.9,-3.69,7.88,5.06
16,-20.01,2.9,-3.92
16.1,-11.57,1.26,-5.41
16.2,2.16,-6.79,-1.8
16.3,2.16,-6.79,-1.8
16.4,2.16,-6.79,-1.8
16.5,2.16,-6.79,-1.8
16.6,2.16,-6.79,-1.8
16.7,-1.29,5.33,-1.61
16.8,-1.29,5.33,-1.61
16.9,-1.29,5.33,-1.61
17,-1.29,5.33,-1.61
17.1,-1.29,5.33,-1.61
17.2,-20.01,-0.51,-10.51
17.3,-20.01,-0.51,-10.51
17.4,-12.08,7.57,1.29
17.5,-1.37,6.55,1.06
17.6,-20.01,8.47,2.51
17.7,-14.2,1.06,-4.98
17.8,-0.63,-6.86,-2.71
17.9,-9.73,11.69,10.79
18,-20.01,-16.48,-15.57
18.1,-20.01,2.08,-8.08
18.2,-6.35,10.83,8.71
18.3,-0.86,8.32,3.88
18.4,-14.91,2.28,-5.1
18.5,3.33,-7.77,-2.35
18.6,-5.81,7.22,3.61
18.7,-4.2,-3.69,-14.16
18.8,-20.01,13.57,20.01
18.9,-3.53,4.86,-1.33
19,-3.53,4.86,-1.33
19.1,-20.01,-5.3,-0.71
19.2,-9.06,-1.65,-4.59
19.3,-9.06,-1.65,-4.59
19.4,-3.49,0.24,-13.53
19.5,-4.82,0.24,-19.65
19.6,-16.44,5.77,5.22
19.7,-3.18,3.88,1.53
19.8,-8.51,3.69,-2.12
19.9,-20.01,5.14,-6.67
20,-7.65,-5.61,-4.9
20.1,-3.88,-1.8,3.02
20.2,-5.3,-0.31,-9.14
20.3,-10.59,2.16,-15.3
20.4,-16.04,0.78,4.63
20.5,-2,5.84,5.37
20.6,-7.34,5.65,-4.9
20.7,-20.01,3.06,-6.2
20.8,-5.88,-3.92,-2.82
20.9,-2.67,-2.67,2.9
21,-9.1,-1.18,-6.86
21.1,-20.01,2.28,-9.14
21.2,-17.1,7.73,4.24
21.3,-3.41,8.28,7.06
21.4,-8.32,4.55,-7.22
21.5,-19.02,8.98,-10.51
21.6,-0.67,-9.1,-1.73
21.7,-6.12,2.63,3.88
21.8,-16.48,-1.14,-3.14
21.9,-20.01,4.47,-9.85
22,-11.53,5.22,3.65
22.1,-2.59,5.69,4.04
22.2,-2.59,5.69,4.04
22.3,-2.59,5.69,4.04
22.4,-2.59,5.69,4.04
22.5,-18.01,8.71,-10.59
22.6,-18.01,8.71,-10.59
22.7,-18.01,8.71,-10.59
22.8,-18.01,8.71,-10.59
22.9,-18.01,8.71,-10.59
23,-20.01,2.59,-10.59
23.1,4.67,-8.24,-2.39
23.2,-12.08,9.85,5.45
23.3,-9.89,-4.86,-10.16
23.4,-16,3.84,-8.04
23.5,-3.84,10.4,1.65
23.6,-2.16,2.28,-0.71
23.7,-20.01,-3.73,-3.26
23.8,-10.94,-2.39,-2.28
23.9,0.27,-5.02,-3.61
24,-0.43,-1.69,-12.16
24.1,-13.22,-2.16,-19.14
24.2,-20.01,6.24,15.22
24.3,-2.9,9.41,4.79
24.4,-9.41,3.3,-4.24
24.5,-20.01,-2.59,-4.86
24.6,-2.63,-4.63,-2.9
24.7,-9.3,8.04,9.34
24.8,-20.01,-8.24,1.06
24.9,-20.01,-8.24,1.06
25,-20.01,3.49,-13.49
25.1,0.31,6.12,4.08
25.2,-20.01,5.77,6.28
25.3,-16.28,4.12,-5.41
25.4,4.59,-7.88,-3.1
25.5,-12.94,7.73,7.53
25.6,-20.01,-10.83,17.81
25.7,-18.44,4.55,-7.81
25.8,-2.59,8.39,6.47
25.9,-2.59,2.2,1.69
26,-20.01,-4.08,-0.27
26.1,-9.41,-3.3,-4.35
26.2,1.1,-6.47,-4.63
26.3,-2.47,-1.96,-12.59
26.4,-17.06,-3.57,-14.16
26.5,-18.36,10.67,-8.59
26.6,-2.67,6.83,1.06
26.7,-12,5.77,-8.9
26.8,-18.04,5.22,-12.4
26.9,-12.47,9.61,9.49
27,-20.01,-3.69,-2.75
27.1,-20.01,3.69,-5.3
27.2,-12.67,7.3,5.26
27.3,-4.35,6.55,-2.43
27.4,-8.63,3.61,-5.81
27.5,-20.01,1.49,-9.53
27.6,-3.88,-11.02,-1.06
27.7,-3.88,-11.02,-1.06
27.8,-20.01,1.1,0.94
27.9,-20.01,1.1,0.94
28,-20.01,1.1,0.94
28.1,-20.01,1.1,0.94
28.2,-20.01,1.1,0.94
28.3,-18.79,2.31,-6.67
28.4,-18.79,2.31,-6.67
28.5,-18.79,2.31,-6.67
28.6,-18.79,2.31,-6.67
28.7,-18.79,2.31,-6.67
28.8,-6.08,-3.84,-6.67
28.9,-4.31,6.39,7.18
29,-10.51,7.61,-7.45
29.1,-20.01,-1.29,-2.31
29.2,-8.32,-2,-4.55
29.3,1.26,-6.2,-3.14
29.4,-2.9,-2.28,-12.16
29.5,-2.9,-2.28,-12.16
29.6,-19.02,10.43,-8.39
29.7,-4.86,8.59,7.92
29.8,-8.67,2.59,-5.18
29.9,-8.67,2.59,-5.18
30,-20.01,4.04,-5.53
30.1,-0.12,-4.2,-2.71
30.2,-0.12,-4.2,-2.71
30.3,-20.01,-1.45,-12.51
30.4,-20.01,-1.45,-12.51
30.5,-3.22,9.73,3.37
30.6,-3.22,9.73,3.37
30.7,-20.01,9.57,-7.18
30.8,-20.01,9.57,-7.18
30.9,-19.85,-6.9,1.88
31,-20.01,1.06,-9.89
31.1,-9.92,10.55,-0.9
31.2,-1.33,8.16,5.53
31.3,-20.01,6.55,4.9
31.4,-20.01,6.55,4.9
31.5,3.92,-7.77,-2.51
31.6,-10.79,9.81,11.77
31.7,-5.84,-6.63,-14
31.8,-20.01,5.84,-3.84
31.9,-2.71,8.16,1.18
32,-5.02,0.31,2.16
32.1,-5.02,0.31,2.16
32.2,-20.01,1.06,1.1
32.3,-10,0.78,-2.59
32.4,-0.9,-7.26,-2.31
32.5,-12.12,10.32,11.26
32.6,-16.59,2.67,-5.96
32.7,-16.59,2.67,-5.96
32.8,-3.33,9.61,6.9
32.9,-4,2.47,-1.37
33,-20.01,-0.78,-9.38
33.1,-3.14,0.86,-1.26
33.2,-3.14,0.86,-1.26
33.3,-4.55,-0.71,-7.14
33.4,-11.89,-5.37,-13.26
33.5,-3.1,9.89,7.96
33.6,-3.1,9.89,7.96
33.7,-10.24,1.8,-5.41
33.8,-10.24,1.8,-5.41
33.9,-10.24,1.8,-5.41
34,-10.24,1.8,-5.41
34.1,-10.24,1.8,-5.41
34.2,-20.01,4.43,-8.87
34.3,-20.01,4.43,-8.87
34.4,-20.01,4.43,-8.87
34.5,-20.01,4.43,-8.87
34.6,-20.01,4.43,-8.87
34.7,-14.36,-1.92,-3.33
34.8,-12.4,7.41,9.85
34.9,-20.01,-3.02,-5.1
35,-18.12,5.18,3.33
35.1,-6.47,4.51,5.77
35.2,-1.41,6.86,1.02
35.3,-20.01,4.2,-4.51
35.4,-14.87,0.51,-4.98
35.5,1.73,-7.41,-3.57
35.6,-0.08,-1.49,-13.22
35.7,-17.38,6.98,2.04
35.8,-2.28,2.86,5.57
35.9,-2.08,1.69,-1.53
36,-20.01,-0.51,-5.88
36.1,-12.51,-3.61,-2.28
36.2,-2.28,-7.26,0.75
36.3,-2.35,-0.59,-13.93
36.4,-17.61,4.39,-7.92
36.5,-14.4,6.51,1.65
36.6,-5.49,8.2,7.81
36.7,-11.49,7.77,-8.28
36.8,-18.67,4.86,-8.47
36.9,-3.37,-8.55,0.08
37,-7.88,3.65,5.49
37.1,-6.79,0.78,-9.45
37.2,-12.79,0.35,-13.53
37.3,-16.4,7.34,4.63
37.4,-2.71,7.85,2.59
37.5,-13.02,8,-9.65
37.6,-18.95,6.98,-9.77
37.7,-1.29,-7.81,-0.98
37.8,-14.24,10.9,14.63
37.9,-17.69,-2,-4.47
38,-20.01,1.41,-12.51
38.1,-13.22,8.16,0.78
38.2,-1.8,5.18,5.81
38.3,-20.01,12.94,-8.87
38.4,-15.61,7.3,-5.92
38.5,3.26,-11.34,-0.24
38.6,-13.93,7.61,11.41
38.7,-5.65,-2.47,-11.81
38.8,-20.01,9.14,-0.78
38.9,-20.01,9.14,-0.78
39,-3.73,3.88,-1.29
39.1,-20.01,1.88,-4.04
39.2,-10,-0.9,-5.1
39.3,4.35,-8.94,-3.96
39.4,-9.1,-0.94,-12.83
39.5,-15.81,5.81,-2.55
39.6,-15.81,5.81,-2.55
39.7,-15.81,5.81,-2.55
39.8,-15.81,5.81,-2.55
39.9,-15.81,5.81,-2.55
40,-2.86,5.14,7.3
40.1,-2.86,5.14,7.3
40.2,-2.86,5.14,7.3
40.3,-2.86,5.14,7.3
40.4,-2.86,5.14,7.3
40.5,-19.53,8.47,-3.45
40.6,-16.4,8.83,-5.49
40.7,2.98,-9.02,-2.28
40.8,-9.69,9.57,6.86
40.9,-7.69,-6.75,-13.61
41,-16.63,5.02,-8.67
41.1,-4.08,9.96,3.26
41.2,-2.35,8.39,2.04
41.3,-20.01,-1.18,5.06
41.4,-9.81,-2.55,-2.24
41.5,4.16,-6.47,-7.22
41.6,-6.28,-3.8,-7.14
41.7,-20.01,0.98,-12.04
41.8,-19.06,10.2,8.16
41.9,-1.22,7.92,2.51
42,-16.91,3.96,-3.96
42.1,-16.28,11.57,-6.71
42.2,1.88,-5.57,-4.24
42.3,1.88,-5.57,-4.24
42.4,-9.38,4.47,2.75
42.5,-20.01,-12.75,-1.61
42.6,-20.01,2.86,-8.94
42.7,-9.38,7.57,-0.08
42.8,-20.01,5.06,11.38
42.9,-14,6.32,-3.84
43,2.79,-8.55,-2.31
43.1,-10.24,7.22,-8.12
43.2,-9.34,-4.31,-8.55
43.3,-20.01,11.22,-8.43
43.4,-1.69,10.87,5.06
43.5,-6.55,1.49,-1.53
43.6,-6.79,-4.82,0.04
43.7,1.02,-2.71,-3.3
43.8,-12.83,-0.2,-19.53
43.9,-18.48,-0.24,-9.26
44,-13.81,7.06,0.9
44.1,-2.75,8,1.49
44.2,-15.18,7.26,-8.59
44.3,-18.4,2.47,-14.32
44.4,-18.4,2.47,-14.32
44.5,-7.61,5.57,7.06
44.6,-19.97,-10.24,-4.35
44.7,-19.97,-10.24,-4.35
44.8,-8.32,8,4.43
44.9,-8.32,8,4.43
45,-20.01,12.08,1.84
45.1,-20.01,12.08,1.84
45.2,3.73,-10.16,0.47
45.3,-9.45,9.34,1.57
45.4,-9.45,9.34,1.57
45.5,-9.45,9.34,1.57
45.6,-9.45,9.34,1.57
45.7,-9.45,9.34,1.57
45.8,-9.02,-4.12,-7.1
45.9,-9.02,-4.12,-7.1
46,-9.02,-4.12,-7.1
46.1,-9.02,-4.12,-7.1
46.2,-9.02,-4.12,-7.1
46.3,-20.01,0.67,-12.71
46.4,-3.57,8.83,7.73
46.5,-3.57,8.83,7.73
46.6,-5.96,1.92,-1.06
46.7,-20.01,-1.96,-6.94
46.8,-4.24,-3.49,-1.49
46.9,-5.73,1.77,2.2
47,-13.06,-0.55,-5.77
47.1,-16.95,-2.63,-10.47
47.2,-14.08,7.88,-10.43
47.3,-1.96,8.75,2.47
47.4,-19.14,9.53,-9.53
47.5,-16.28,6.67,-10.16
47.6,0.51,-8.94,-0.2
47.7,-12.55,8.63,12.47
47.8,-20.01,8.16,20.01
47.9,-7.88,6.59,8.94
48,0.12,4.43,3.92
48.1,-20.01,10.59,7.34
48.2,-18.04,8.83,-3.3
48.3,2.35,-9.96,-0.98
48.4,-8.94,1.65,-2.51
48.5,-4.47,-0.39,-9.73
48.6,-20.01,8.67,-13.61
48.7,-5.1,4.75,7.61
48.8,-0.67,4.71,0.78
48.9,-20.01,-5.37,2.16
49,-15.1,2.47,-5.06
49.1,3.8,-8.43,-2.35
49.2,-6.16,-3.8,-18.24
49.3,-13.42,-3.22,-6.71
49.4,-18.01,9.57,-0.39
49.5,-2.79,0.78,5.53
49.6,-5.22,8.63,-1.77
49.7,-20.01,1.14,1.41
49.8,-9.89,1.26,-4.35
49.9,1.61,-7.14,-3.45
50,-10.67,0.94,-7.85
50.1,-17.73,-0.71,-10.16
50.2,-12.12,4.47,0.43
50.3,-3.92,9.77,6.32
50.4,-13.45,9.22,-7.88
50.5,-20.01,6.86,-14.91
50.6,-2.47,-7.88,-0.71
50.7,-6.28,-0.16,4.04
50.8,-19.93,-5.69,-1.1
50.9,-20.01,3.1,-11.22
51,-4.04,6.51,5.69
51.1,-1.92,4.86,3.53
51.2,-20.01,3.14,-0.78
51.3,-20.01,3.14,-0.78
51.4,-20.01,3.14,-0.78
51.5,-20.01,3.14,-0.78
51.6,-20.01,3.14,-0.78
51.7,-14.04,2.47,-4.98
51.8,-14.04,2.47,-4.98
51.9,-14.04,2.47,-4.98
52,-14.04,2.47,-4.98
52.1,-1.61,9.06,-4.98
52.2,-9.41,-2.31,-1.57
52.3,-20.01,3.96,-10.55
52.4,-9.1,5.65,3.49
52.5,-1.96,2.82,4.75
52.6,-20.01,7.02,10.36
52.7,-17.61,7.73,-4.28
52.8,4.94,-9.65,-2.86
52.9,-10.47,7.41,7.22
53,-9.65,-8.08,-7.26
53.1,-16.87,2.47,-5.84
53.2,-2.47,7.18,5.14
53.3,-0.35,5.33,-1.14
53.4,-20.01,-3.45,-7.26
53.5,-7.88,-2.59,-1.29
53.6,-0.47,-5.53,-2.79
53.7,-0.47,-5.53,-2.79
53.8,-20.01,-0.16,-12.67
53.9,-11.85,9.14,2.35
54,-0.78,6.71,2.63
54.1,-17.73,11.69,-14.08
54.2,-20.01,5.18,-11.65
54.3,0.51,-9.02,1.06
54.4,-9.41,0.08,8.59
54.5,-9.41,0.08,8.59
54.6,-18.63,6.28,-9.57
54.7,-4.71,2.24,6.47
54.8,-3.49,5.73,1.57
54.9,-20.01,0.71,-5.22
55,-12.59,2.94,-3.57
55.1,2.51,-9.73,-2.94
55.2,-8.9,-2.16,-14.04
55.3,-18.24,2,-10.28
55.4,-10.2,5.69,2.39
55.5,-6.12,6.98,9.69
55.6,-6.12,6.98,9.69
55.7,-20.01,9.41,-11.3
55.8,-1.1,-8.24,0.12
55.9,-20.01,-5.57,-1.02
56,-20.01,3.84,-11.96
56.1,-8.24,9.61,1.18
56.2,-1.49,4,3.06
56.3,-20.01,10.67,11.3
56.4,-16.24,7.02,-4.43
56.5,0.67,-9.96,0.51
56.6,0.67,-9.96,0.51
56.7,-20.01,-3.22,-7.65
56.8,-13.02,11.77,-0.86
56.9,-2.94,8,5.77
57,-2.94,8,5.77
57.1,-2.94,8,5.77
57.2,-2.94,8,5.77
57.3,-2.94,8,5.77
57.4,-2.94,8,5.77
57.5,-11.85,3.65,-0.08
57.6,-11.85,3.65,-0.08
57.7,-11.85,3.65,-0.08
57.8,-11.85,3.65,-0.08
57.9,-11.85,3.65,-0.08
58,2.63,-8.71,-0.47
58.1,-3.88,0.24,6.86
58.2,-20.01,-5.26,3.41
58.3,-20.01,4.86,-12.12
58.4,-20.01,4.86,-12.12
58.5,-1.57,8.79,4.63
58.6,-1.57,8.79,4.63
58.7,-20.01,8.98,-5.81
58.8,-20.01,8.98,-5.81
58.9,4.86,-10.55,-0.78
59,-13.22,8.79,11.14
59.1,-8.67,-2.39,-8.83
59.2,-19.18,3.88,-11.73
59.3,-3.18,5.3,11.22
59.4,-1.18,3.3,1.92
59.5,-20.01,-3.26,-1.33
59.6,-10.04,-1.69,-2.82
59.7,2.82,-6.16,-3.65
59.8,-20.01,18.48,-12.16
59.9,-20.01,7.22,2.82
60,-0.27,6.47,2.75
60.1,-5.92,2.55,-4.2
60.2,-20.01,-3.1,-1.33
60.3,-5.45,-5.26,-1.65
60.4,0.59,-3.02,-0.24
60.5,-20.01,-5.06,-7.69
60.6,-20.01,-0.39,-7.26
60.7,-10.43,6.43,-0.55
60.8,-1.18,7.34,-0.2
60.9,-16.51,11.18,-12.79
61,-14.12,6.9,-4.55
61.1,-0.04,-8.87,-0.67
61.2,-7.34,1.65,5.22
61.3,-17.61,0.16,-4.47
61.4,-16.4,1.06,-5.37
61.5,-14.55,7.41,3.53
61.6,-3.22,3.77,6.12
61.7,-15.89,1.26,-3.96
61.8,-16.08,2.67,-3.45
61.9,-7.53,4.35,-1.45
62,-0.16,-1.84,-0.16
62.1,-20.01,-2.9,11.18
62.2,-10.51,-2.82,-8.47
62.3,-9.53,-1.1,3.73
62.4,-9.02,3.73,-0.67
62.5,-10.98,2.47,-2.16
62.6,-9.92,0.43,-3.73
62.7,-10.24,1.8,-2.94
62.8,-10.87,0.43,-0.27
62.9,-10.4,0.63,-1.22
63,-10.4,0.63,-1.22
63.1,-10.4,0.63,-1.22
63.2,-10.4,0.63,-1.22
63.3,-10.4,0.63,-1.22
63.4,-10.43,1.29,-2.28
