NAME:,run_3_3.csv,,
11.4,-1.18,3.41,2.31
11.5,-1.18,3.41,2.31
11.6,-1.18,3.41,2.31
11.7,-1.18,3.41,2.31
11.8,-20.01,-5.69,-1.45
11.9,-20.01,-5.69,-1.45
12,-20.01,-5.69,-1.45
12.1,-20.01,-5.69,-1.45
12.2,-20.01,-5.69,-1.45
12.3,-12.16,-3.41,-2
12.4,0.51,-4.67,-3.61
12.5,-0.04,0.04,-7.06
12.6,-10.28,-3.61,-11.34
12.7,-20.01,18.91,20.01
12.8,-0.94,9.81,3.8
12.9,-7.92,1.8,-3.18
13,-20.01,1.69,-2.12
13.1,-2.04,-5.49,-0.59
13.2,-4.94,-1.61,-3.45
13.3,-10.24,-3.73,-2.55
13.4,-20.01,6.98,-12.67
13.5,-10.4,7.81,5.65
13.6,0.16,8.04,8.67
13.7,-20.01,18.51,-8.63
13.8,-13.34,9.53,-7.18
13.9,2.35,-8.24,-0.2
14,2.35,-8.24,-0.2
14.1,-12.71,-6.2,3.8
14.2,-19.42,3.22,-9.69
14.3,-8.55,5.81,9.22
14.4,0.82,6.43,4.47
14.5,-20.01,10.08,-0.39
14.6,-12.16,2.82,-5.92
14.7,4.55,-8.16,-3.45
14.8,-14.55,13.96,20.01
14.9,-14.55,13.96,20.01
15,-20.01,10,8.9
15.1,-6,4,8.12
15.2,1.8,5.61,2.47
15.3,-15.81,4.28,-3.41
15.4,4.28,-9.69,-2.71
15.5,-10.04,6.79,18.63
15.6,-20.01,0.04,-8.32
15.7,-19.89,6.51,-1.96
15.8,-19.89,6.51,-1.96
15.9,1.06,6.39,5.33
16,-20.01,11.22,-5.84
16.1,-15.22,7.69,-7.65
16.2,3.3,-10.16,-1.61
16.3,-11.89,12.32,14.55
16.4,-9.81,-0.98,-7.69
16.5,-20.01,13.3,20.01
16.6,-4.98,3.33,4.24
16.7,-4.98,3.33,4.24
16.8,-20.01,7.49,7.49
16.9,-14.04,3.02,-5.18
17,1.18,-8,-3.8
17.1,-7.22,2.24,-10.4
17.2,-7.22,2.24,-10.4
17.3,-7.22,2.24,-10.4
17.4,-7.22,2.24,-10.4
17.5,-7.22,2.24,-10.4
17.6,-7.06,-2.39,-14.24
17.7,-7.06,-2.39,-14.24
17.8,-7.06,-2.39,-14.24
17.9,-7.06,-2.39,-14.24
18,-7.06,-2.39,-14.24
18.1,-2.67,8.63,7.61
18.2,-3.22,6.04,1.73
18.3,-9.1,3.57,-3.22
18.4,-9.1,3.57,-3.22
18.5,-20.01,11.3,-2.47
18.6,-1.53,-6.86,-0.12
18.7,-3.3,-3.33,-1.88
18.8,-5.3,3.53,-13.53
18.9,-10.63,-1.57,-19.46
19,-18.91,4.59,-7.65
19.1,-0.82,5.77,-2.47
19.2,-20.01,8.36,-6.63
19.3,-5.1,-6.28,-0.39
19.4,-5.1,-6.28,-0.39
19.5,1.88,-4.75,-12.75
19.6,1.88,-4.75,-12.75
19.7,-16.87,10.63,-1.14
19.8,-1.33,7.57,1.8
19.9,-20.01,3.96,-1.57
20,-20.01,3.96,-1.57
20.1,-3.33,-3.53,-4.94
20.2,-17.73,4.98,-8.79
20.3,-20.01,-2.67,-9.81
20.4,-20.01,-2.67,-9.81
20.5,-13.61,10.94,-5.53
20.6,-13.93,9.73,-8.32
20.7,-19.93,6.79,-13.02
20.8,-19.93,6.79,-13.02
20.9,-4.75,-0.51,-0.63
21,-4.75,-0.51,-0.63
21.1,-20.01,-6.12,-0.47
21.2,-20.01,5.61,-15.65
21.3,0.31,6.98,7.18
21.4,0.31,6.98,7.18
21.5,-20.01,14.28,-6.59
21.6,3.37,-9.14,-1.29
21.7,3.37,-9.14,-1.29
21.8,-13.06,16,9.45
21.9,-20.01,3.65,-9.34
22,-20.01,3.65,-9.34
22.1,0.51,7.61,7.69
22.2,0.51,7.61,7.69
22.3,-20.01,9.81,6.79
22.4,-15.57,7.1,-4.94
22.5,-12.12,13.1,5.92
22.6,-12.12,13.1,5.92
22.7,-20.01,-10,4.35
22.8,-19.1,1.37,-5.73
22.9,-10.04,11.65,6.83
23,1.02,9.06,6.55
23.1,1.02,9.06,6.55
23.2,1.02,9.06,6.55
23.3,1.02,9.06,6.55
23.4,1.02,9.06,6.55
23.5,-20.01,14.83,-6.71
23.6,-20.01,14.83,-6.71
23.7,-20.01,14.83,-6.71
23.8,-20.01,14.83,-6.71
23.9,-20.01,2.51,-6.71
24,1.65,-10.36,-2.9
24.1,-7.57,11.14,15.42
24.2,-9.57,-4.28,-14.98
24.3,-20.01,9.77,2.28
24.4,-4.51,6.47,5.65
24.5,-1.06,4.82,0.75
24.6,-20.01,11.96,3.18
24.7,-15.65,2.39,-3.53
24.8,2.63,-9.02,-3.26
24.9,-18.55,16.51,16.32
25,-14.79,-3.8,-11.18
25.1,-18.24,10.12,11.65
25.2,-2.51,6.08,1.69
25.3,-4.63,3.45,-3.02
25.4,-20.01,7.85,-1.53
25.5,-9.45,-1.14,-3.41
25.6,-1.37,-5.26,-3.1
25.7,-7.81,2.47,-6.2
25.8,-14.55,0,-12.83
25.9,-12.24,8.16,1.8
26,-3.33,7.34,3.65
26.1,-12.08,4.71,-3.8
26.2,-20.01,14.2,-11.06
26.3,0.24,-9.49,-1.22
26.4,-6,1.18,3.26
26.5,-18.87,-1.69,-5.65
26.6,-20.01,5.33,-10.32
26.7,-10.4,7.45,4.71
26.8,0.51,7.14,9.73
26.9,-20.01,12.2,-0.78
27,-20.01,12.2,-0.78
27.1,2.2,-9.85,-2.04
27.2,2.2,-9.85,-2.04
27.3,-19.18,-4.28,-9.61
27.4,-20.01,3.26,-12.36
27.5,-4.43,1.49,9.85
27.6,-20.01,2.28,17.14
27.7,-12.67,3.14,-4.43
27.8,3.45,-6.94,-4.2
27.9,-7.85,7.41,1.92
28,-14.2,-9.06,-0.98
28.1,-13.85,13.49,19.5
28.2,0.51,6.47,5.37
28.3,-6.75,1.41,-1.84
28.4,-20.01,3.1,-6
28.5,-6,-4.59,-1.65
28.6,0.08,-3.33,-5.53
28.7,-4.16,0.75,-9.69
28.8,-16.91,-5.37,-11.96
28.9,-19.1,7.02,20.01
29,-19.1,7.02,20.01
29.1,-19.1,7.02,20.01
29.2,0.75,7.69,2.55
29.3,0.75,7.69,2.55
29.4,0.75,7.69,2.55
29.5,0.75,7.69,2.55
29.6,0.75,7.69,2.55
29.7,0.75,7.69,2.55
29.8,-19.93,10.04,-11.89
29.9,-0.43,-7.22,-11.89
30,-16.12,11.3,-0.16
30.1,1.96,-7.22,-3.84
30.2,-9.1,8.67,11.81
30.3,-20.01,-4.75,-5.53
30.4,-20.01,6.67,-5.96
30.5,-3.84,8.2,5.26
30.6,-1.96,1.92,3.69
30.7,-1.96,1.92,3.69
30.8,-14.59,1.18,-4.59
30.9,-14.59,1.18,-4.59
31,-12.36,12.94,12.08
31.1,-12.71,-3.65,-14.47
31.2,-20.01,12.87,9.77
31.3,-4.12,-0.47,-0.59
31.4,-20.01,16.32,12.47
31.5,-14.67,-0.35,-4.04
31.6,-1.96,-4.12,-3.77
31.7,-1.96,-4.12,-3.77
31.8,-7.41,-2.55,-11.3
31.9,-18.95,7.45,-4
32,-0.98,4.82,5.1
32.1,-7.53,4.59,-2.2
32.2,-20.01,4.94,-3.84
32.3,-5.73,-1.1,-3.92
32.4,-2.2,-5.53,-0.86
32.5,-2.2,-5.53,-0.86
32.6,-20.01,7.06,-10.24
32.7,-20.01,7.06,-10.24
32.8,0.55,5.1,3.45
32.9,-20.01,12.71,-7.92
33,-18.79,12.12,-7.1
33.1,3.02,-9.73,-1.41
33.2,-9.57,10.08,20.01
33.3,-8.87,-5.3,-6.43
33.4,-16.55,11.34,20.01
33.5,-16.55,11.34,20.01
33.6,-1.69,4.28,1.69
33.7,-20.01,2,-0.47
33.8,-20.01,2,-0.47
33.9,2.67,-9.06,-4.04
34,2.67,-9.06,-4.04
34.1,-6.71,1.61,-17.65
34.2,-14.04,-3.14,-9.96
34.3,-12.91,9.26,3.3
34.4,-2.98,8.24,6.67
34.5,-10.24,5.3,-8.9
34.6,-20.01,10.43,-11.69
34.7,-1.65,-5.45,-2
34.8,-1.65,-5.45,-2
34.9,-1.65,-5.45,-2
35,-1.65,-5.45,-2
35.1,-5.1,-0.39,1.84
35.2,-5.1,-0.39,1.84
35.3,-5.1,-0.39,1.84
35.4,-5.1,-0.39,1.84
35.5,-6.59,11.57,3.37
35.6,-7.69,-4.08,-15.26
35.7,-20.01,19.06,20.01
35.8,2.39,6.2,4.35
35.9,-9.41,5.3,-8.55
36,-4,-6.32,-2.55
36.1,-4,-6.32,-2.55
36.2,-4.67,1.53,2.55
36.3,-20.01,-8.12,-7.69
36.4,-20.01,8.75,-14
36.5,-4.51,12.94,6.59
36.6,-2.59,1.33,4.75
36.7,-20.01,9.92,3.41
36.8,-15.06,1.33,-4.04
36.9,2.59,-5.61,-6.98
37,-3.06,3.61,-5.02
37.1,-8.36,-6.08,-14.16
37.2,-20.01,15.93,20.01
37.3,3.53,4.63,3.49
37.4,-8.12,2.75,-3.69
37.5,-20.01,-1.53,-0.59
37.6,-3.06,-5.73,-1.92
37.7,-5.53,1.29,2.43
37.8,-19.22,7.3,6.9
37.9,-20.01,5.37,-7.53
38,-18.67,7.22,5.14
38.1,-0.43,8.59,0.59
38.2,-8.55,2.82,-2
38.3,-20.01,3.14,-3.92
38.4,-3.57,-4.35,-2.2
38.5,-3.33,-0.63,3.84
38.6,-20.01,12.24,19.5
38.7,-20.01,10.28,-6.35
38.8,-14.71,4.43,5.81
38.9,-9.77,7.92,-9.61
39,-20.01,5.3,-5.81
39.1,-4.9,-4.24,-2.31
39.2,-6.86,0,7.61
39.3,-20.01,1.29,-5.18
39.4,-20.01,8.12,-8.04
39.5,-12.71,6.75,6.55
39.6,-2.47,5.92,2.08
39.7,-14.87,7.88,-7.06
39.8,-20.01,11.1,-11.18
39.9,-1.65,-8.9,-3.53
40,-5.06,3.45,6.83
40.1,-5.06,3.45,6.83
40.2,-20.01,11.18,20.01
40.3,0.39,3.49,3.96
40.4,-2.12,2.82,5.18
40.5,-2.12,2.82,5.18
40.6,-2.12,2.82,5.18
40.7,-2.12,2.82,5.18
40.8,-2.12,2.82,5.18
40.9,-2.12,2.82,5.18
41,-2.12,2.82,5.18
41.1,-2.12,2.82,5.18
41.2,-2.12,2.82,5.18
41.3,-2.12,2.82,5.18
41.4,-15.1,8.71,5.18
41.5,-4.79,-0.24,2.24
41.6,-19.26,-4.12,-2.94
41.7,-20.01,7.69,-12.51
41.8,-7.65,10.75,-4.59
41.9,0.27,7.14,8.79
42,-20.01,13.34,-2.71
42.1,-14,10.94,-5.61
42.2,-10.24,10.36,9.81
42.3,-16.16,-7.96,-1.33
42.4,-20.01,5.41,-14.4
42.5,-3.33,13.42,8.59
42.6,-0.67,3.53,3.22
42.7,-20.01,1.84,4.86
42.8,-12.59,0.59,-3.96
42.9,-0.43,-5.22,-5.02
43,-8.24,3.77,5.33
43.1,-9.65,-3.49,-13.93
43.2,-17.34,8.28,-6
43.3,-0.86,6.94,1.41
43.4,-12.12,9.1,-10.12
43.5,-20.01,8.32,-8.55
43.6,-2.51,-5.22,-1.49
43.7,-5.3,1.65,2.35
43.8,-5.3,1.65,2.35
43.9,-20.01,6.71,-8.9
44,-12.16,5.18,10.28
44.1,-1.02,7.14,-1.77
44.2,-13.49,10.75,-9.69
44.3,-16.4,10.16,-11.41
44.4,1.49,-9.06,0.16
44.5,-8.12,5.18,7.34
44.6,-8.12,5.18,7.34
44.7,-4,-7.06,2.24
44.8,-20.01,6.71,-0.51
44.9,-1.65,4.35,0.82
45,-15.65,8.36,-5.65
45.1,-15.65,8.36,-5.65
45.2,1.8,-10.4,-1.77
45.3,-8.12,11.89,10.59
45.4,-5.53,-3.14,-15.06
45.5,-20.01,5.1,-13.22
45.6,-6.79,2.75,7.85
45.7,-6.79,2.75,7.85
45.8,-20.01,16.04,2.28
45.9,-18.28,7.26,-4.43
46,-5.88,3.22,6.79
46.1,-7.77,-2.35,-12.79
46.2,-7.77,-2.35,-12.79
46.3,-7.77,-2.35,-12.79
46.4,-7.77,-2.35,-12.79
46.5,-7.77,-2.35,-12.79
46.6,-20.01,11.02,-6.79
46.7,-20.01,11.02,-6.79
46.8,-20.01,11.02,-6.79
46.9,-20.01,11.02,-6.79
47,-20.01,11.02,-6.79
47.1,-20.01,11.02,-6.79
47.2,-8.43,3.1,-3.33
47.3,-20.01,4.55,-2.47
47.4,-3.92,-5.18,-2
47.5,-3.92,-5.18,-2
47.6,-10.75,-3.37,1.53
47.7,-20.01,3.73,-10.59
47.8,-20.01,3.73,-10.59
47.9,1.14,5.65,6.9
48,-19.73,14.12,-9.22
48.1,-12.75,8.47,-7.41
48.2,2.04,-7.53,-2.31
48.3,2.04,-7.53,-2.31
48.4,-12.63,9.22,11.57
48.5,-18.87,-3.96,-5.92
48.6,-18.75,5.3,-8.87
48.7,-4.24,4.04,6.75
48.8,-2.86,4.75,2.35
48.9,-20.01,20.01,-4
49,-16.75,1.8,-5.96
49.1,-0.59,-9.22,-3.73
49.2,-2.67,-1.1,-1.69
49.3,-4.43,-6.67,-17.18
49.4,-19.57,0.71,-7.34
49.5,-20.01,7.69,-2.67
49.6,-20.01,7.69,-2.67
49.7,-13.53,0.51,-6.04
49.8,2.47,-10.75,-1.96
49.9,-9.69,0,-4.63
50,-12.47,4.82,-10.67
50.1,-16.48,6.98,9.18
50.2,-2.67,6.12,8.16
50.3,-7.53,6.47,-7.06
50.4,-20.01,7.14,-10.36
50.5,-2.79,-5.57,-1.45
50.6,-3.84,-3.14,-1.8
50.7,-12.24,-2,-7.92
50.8,-20.01,6.51,-10.12
50.9,-11.02,7.34,7.1
51,-2.47,5.33,4.35
51.1,-20.01,13.93,-12.98
51.2,-18.36,12.94,-8.24
51.3,1.45,-10.71,-0.55
51.4,-9.38,9.81,16
51.5,-20.01,-4.2,1.06
51.6,-20.01,6.28,-6.39
51.7,-2.39,5.92,6.04
51.8,-0.47,3.69,4.75
51.9,-20.01,-1.41,-3.37
52,-11.81,0.12,-1.61
52.1,-11.81,0.12,-1.61
52.2,-11.81,0.12,-1.61
52.3,-11.81,0.12,-1.61
52.4,-11.81,0.12,-1.61
52.5,0.9,-5.73,-1.61
52.6,0.9,-5.73,-1.61
52.7,0.9,-5.73,-1.61
52.8,0.9,-5.73,-1.61
52.9,0.9,-5.73,-1.61
53,-10.51,-4.31,-13.42
53.1,-10.51,-4.31,-13.42
53.2,-10.51,-4.31,-13.42
53.3,-10.51,-4.31,-13.42
53.4,-13.45,-0.47,-15.1
53.5,-13.45,-0.47,-15.1
53.6,-13.45,-0.47,-15.1
53.7,-13.45,-0.47,-15.1
53.8,-13.45,-0.47,-15.1
53.9,-18.83,6.28,-0.59
54,-18.83,6.28,-0.59
54.1,-18.83,6.28,-0.59
54.2,-18.83,6.28,-0.59
54.3,-18.83,6.28,-0.59
54.4,-1.18,6.71,1.33
54.5,-1.18,6.71,1.33
54.6,-1.18,6.71,1.33
54.7,-1.18,6.71,1.33
54.8,-1.18,6.71,1.33
54.9,-9.61,6.79,-6.83
55,-9.61,6.79,-6.83
55.1,-9.61,6.79,-6.83
55.2,-9.61,6.79,-6.83
55.3,-9.61,6.79,-6.83
55.4,-20.01,1.1,-6.83
55.5,-11.1,5.14,7.69
55.6,0,6.32,1.61
55.7,-20.01,15.65,-7.45
55.8,-16.24,12.12,-4.28
55.9,0.82,-10.08,-1.26
56,-12.12,15.93,10.59
56.1,-11.3,-2.16,-5.37
56.2,-18.67,9.89,4.2
56.3,-4.94,4.24,5.33
56.4,0.59,3.84,1.1
56.5,-20.01,14.67,-2.63
56.6,-16.55,7.53,-4.9
56.7,-10.43,8.55,10.75
56.8,-6.94,-3.06,-8.32
56.9,-19.3,5.61,-12.75
57,-6.71,6.43,4.82
57.1,-0.51,4.28,2.24
57.2,-20.01,11.69,5.96
57.3,-17.93,9.22,-4.12
57.4,1.37,-8.87,-1.8
57.5,-10.24,12.43,13.96
57.6,-7.88,-4.08,-13.06
57.7,-19.89,12.16,20.01
57.8,-2.04,3.92,5.3
57.9,-1.69,4,-1.61
58,-20.01,2.2,-4.16
58.1,-12.43,1.45,-2.71
58.2,0.35,-7.57,-3.45
58.3,-7.92,5.1,-8.9
58.4,-13.42,-2.04,-9.61
58.5,-19.14,9.61,-4.08
58.6,-19.14,9.61,-4.08
58.7,-7.22,3.37,-4.86
58.8,-20.01,1.53,3.96
58.9,-5.73,-2.98,-2.35
59,-1.8,-1.26,-1.37
59.1,-1.8,-1.26,-1.37
59.2,-20.01,9.06,-13.3
59.3,-20.01,9.06,-13.3
59.4,-2.39,2,1.06
59.5,-2.39,2,1.06
59.6,-19.89,-3.96,1.73
59.7,-19.89,-3.96,1.73
