NAME:,run_2_1,,
42.7,-2.55,5.45,-0.43
42.8,-4.28,2.75,-3.8
42.9,-0.35,20.01,15.26
43,-7.85,20.01,2.28
43.1,-6.16,6.59,-0.08
43.2,-5.22,20.01,2.67
43.3,-3.69,6.83,-2.2
43.4,-0.35,-0.47,-7.37
43.5,-1.57,3.26,-1.92
43.6,-3.33,-2.47,-1.8
43.7,-5.41,19.89,6.86
43.8,-0.31,7.61,-3.1
43.9,0.86,-1.1,-7.3
44,-13.38,20.01,16.91
44.1,-5.37,15.89,1.18
44.2,-0.43,2.55,-0.9
44.3,-4.08,-2.63,-3.02
44.4,-7.41,18.79,8.04
44.5,0.2,6.04,-3.88
44.6,0,0.08,-5.49
44.7,-8.63,15.14,-12.16
44.8,-3.33,18.59,0.71
44.9,2.31,1.96,-3.88
45,-2.94,-2.59,-1.22
45.1,-5.41,18.83,4.67
45.2,0.59,6.32,-3.37
45.3,-0.31,1.1,-4.9
45.4,-6.43,7.85,-17.85
45.5,-0.47,20.01,0.24
45.6,2.04,0.27,-3.69
45.7,-3.57,-4.08,-1.37
45.8,-5.49,20.01,4.31
45.9,1.37,9.02,-3.02
46,-0.04,0.31,-6.79
46.1,-8.79,14.98,-4.35
46.2,-3.88,18.99,2
46.3,1.53,1.14,-3.49
46.4,-3.14,-2.55,-1.65
46.5,-2.35,20.01,4.39
46.6,3.3,8.16,-1.65
46.7,-0.16,3.57,-6.59
46.8,-6.28,9.77,-18.48
46.9,-0.04,20.01,1.45
47,2.86,-0.04,-4.08
47.1,-2.71,-2.51,-3.02
47.2,-4.71,20.01,7.65
47.3,1.45,8.43,-1.96
47.4,-0.24,2.04,-5.57
47.5,-6.47,11.45,-16.55
47.6,2.59,20.01,-0.16
47.7,2.12,1.18,-2.47
47.8,-4.55,-1.49,-4.86
47.9,2.51,13.57,-12.79
48,3.49,11.06,-0.35
48.1,-0.55,6.12,-4.67
48.2,-1.88,6.83,-13.49
48.3,5.57,20.01,-1.41
48.4,1.69,1.84,-2.24
48.5,-4.59,-2.98,-3.92
48.6,-1.37,20.01,2.67
48.7,4.24,9.73,-0.63
48.8,-1.33,5.14,-4.94
48.9,-5.02,6.98,-16.91
49,3.26,20.01,0.31
49.1,3.65,1.33,-3.69
49.2,-4.47,-2.04,-2.04
49.3,0.12,19.97,-3.3
49.4,4.98,10.71,-2.63
49.5,0.08,2.75,-5.45
49.6,-3.49,7.02,-14.95
49.7,6,20.01,0.9
49.8,0.75,1.92,-1.73
49.9,-5.06,-2.94,-4.43
50,7.49,7.06,-19.73
50.1,1.92,9.61,-1.84
50.2,-0.86,6.39,-4.82
50.3,-1.96,4.75,-9.41
50.4,1.18,20.01,0.08
50.5,2.04,4.59,-3.69
50.6,-2.9,-1.69,-6.35
50.7,5.73,17.85,-3.8
50.8,1.22,12.2,-1.1
50.9,-3.41,4.24,-0.78
51,-2.59,-0.63,3.18
51.1,-2.31,20.01,-6.16
51.2,-5.61,10.79,0.67
51.3,-5.41,1.77,-1.61
51.4,-10.63,6.04,-13.38
51.5,-7.1,20.01,4.59
51.6,-3.45,4.35,-2.35
51.7,2,0.08,-5.49
51.8,-7.69,19.57,-2.51
51.9,-8.2,14.55,1.26
52,0.47,1.61,-2.31
52.1,-4.28,0.63,-2.79
52.2,-6.35,13.1,5.53
52.3,0.51,4.9,-3.06
52.4,1.92,-0.86,-5.65
52.5,-15.42,20.01,19.97
52.6,-4.28,16.36,1.45
52.7,0.82,2.79,-2.59
52.8,-7.18,0.86,-3.77
52.9,-7.1,13.61,3.3
53,0.43,9.61,-3.45
53.1,0.78,3.65,-5.57
53.2,-7.34,7.81,-14.36
53.3,0.2,20.01,1.88
53.4,1.02,3.61,-1.84
53.5,-4.24,-1.06,-3.69
53.6,-2.24,20.01,5.22
53.7,1.96,8.79,-0.82
53.8,0.27,5.22,-5.88
53.9,-2.63,7.37,-16
54,2.08,20.01,-1.26
54.1,7.85,4.67,-13.69
54.2,1.37,13.81,-0.35
54.3,-2.79,4.24,-2.75
54.4,2.28,2.12,-6.83
54.5,4.43,20.01,-2.08
54.6,-0.12,3.49,-1.84
54.7,-5.37,0.82,-4.28
54.8,6.28,13.14,-10.71
54.9,1.61,11.45,-0.55
55,-1.33,7.02,-3.96
55.1,2.16,0.24,-0.55
55.2,3.49,20.01,-2.67
55.3,-0.24,3.8,-1.69
55.4,-4.98,1.84,-3.84
55.5,8.28,8.83,-14.79
55.6,2.35,14.36,0.24
55.7,-3.57,4.47,-2.59
55.8,-1.92,5.77,-13.42
55.9,3.45,20.01,-1.41
56,1.14,2.59,-3.73
56.1,-5.53,-0.31,-4.04
56.2,7.18,8.67,-13.61
56.3,-1.06,15.26,1.73
56.4,-6.39,5.53,-1.29
56.5,1.37,1.18,-1.73
56.6,3.57,20.01,-1.77
56.7,-0.47,3.1,-2.35
56.8,-4.39,3.26,-4.86
56.9,-3.37,20.01,9.49
57,-3.92,19.38,0.47
57.1,-7.34,7.02,-1.41
57.2,-1.49,-0.31,0.78
57.3,-3.69,20.01,-5.02
57.4,-6.75,12.16,1.14
57.5,-5.73,1.77,-3.69
57.6,-8.63,7.18,-10.2
57.7,-7.22,15.97,6.43
57.8,-1.92,7.53,-2.39
57.9,2.12,0.27,-6.51
58,-11.22,20.01,14.32
58.1,-7.37,18.51,2.55
58.2,-0.71,-1.53,3.41
58.3,-5.33,1.45,-7.96
58.4,-3.65,4.9,-0.98
58.5,1.57,6.9,-2.86
58.6,0.04,6.2,1.37
58.7,-0.31,2.59,-3.8
