NAME:,walk_5_2.csv,,
6.5,8.12,2.43,0.08
6.6,7.92,-2.59,-0.94
6.7,8.51,-3.14,0.27
6.8,8.51,-3.14,0.27
6.9,10.9,-1.69,0.08
7,11.73,-3.73,-1.22
7.1,12.36,1.33,-0.04
7.2,11.49,-0.94,1.26
7.3,5.41,0.27,1.77
7.4,2.24,0.12,4.75
7.5,15.57,-6.47,3.26
7.6,13.06,0.08,2.16
7.7,8.24,-1.29,-1.57
7.8,9.14,-0.82,-0.51
7.9,9.1,-2.94,-0.24
8,9.1,-2.94,-0.24
8.1,9.1,-2.94,-0.24
8.2,9.89,-2.75,-0.31
8.3,9.89,-2.75,-0.31
8.4,9.89,-2.75,-0.31
8.5,9.89,-2.75,-0.31
8.6,9.89,-2.75,-0.31
8.7,12.2,-5.02,-0.31
8.8,12.2,-5.02,-0.31
8.9,12.2,-5.02,-0.31
9,12.2,-5.02,-0.31
9.1,12.2,-5.02,-0.31
9.2,4.9,-0.63,2.82
9.3,4.9,-0.63,2.82
9.4,4.9,-0.63,2.82
9.5,4.9,-0.63,2.82
9.6,4.9,-0.63,2.82
9.7,13.02,-4.59,2.82
9.8,13.02,-4.59,2.82
9.9,13.02,-4.59,2.82
10,13.02,-4.59,2.82
10.1,13.02,-4.59,2.82
10.2,9.96,-2.43,-0.9
10.3,9.96,-2.43,-0.9
10.4,9.96,-2.43,-0.9
10.5,9.96,-2.43,-0.9
10.6,9.96,-2.43,-0.9
10.7,6.39,0.27,-0.9
10.8,6.39,0.27,-0.9
10.9,6.39,0.27,-0.9
11,6.39,0.27,-0.9
11.1,6.39,0.27,-0.9
11.2,14.95,1.65,-0.9
11.3,7.85,-2.39,-1.33
11.4,8.16,-3.8,-0.08
11.5,9.45,-2.47,-0.27
11.6,10.59,-3.37,-0.43
11.7,10.83,-0.94,-1.18
11.8,11.22,-0.86,0.78
11.9,5.02,1.45,0.78
12,12.75,-5.26,6.83
12.1,8.51,-2.75,3.41
12.2,5.26,1.45,-0.67
12.3,10.43,-1.53,0.04
12.4,9.65,-3.57,-1.57
12.5,7.57,-3.96,-0.04
12.6,10.36,-3.18,-0.27
12.7,12.08,-3.88,-1.92
12.8,17.69,0.24,-1.77
12.9,10.43,-3.84,-0.35
13,4.63,-0.08,0.9
13.1,3.65,0.94,2.86
13.2,11.77,-4.86,6.55
13.3,19.93,-0.55,-2.2
13.4,9.96,-3.18,-5.77
13.5,7.26,-1.96,-0.75
13.6,8.79,-3.37,0.2
13.7,8.12,-2.24,-0.59
13.8,10.04,-3.96,0.47
13.9,10.71,-2.71,-1.61
14,12.12,-0.98,1.88
14.1,5.06,-1.69,0.75
14.2,3.92,0.9,-0.08
14.3,14.4,-5.37,5.41
14.4,7.88,-2.35,2.86
14.5,5.81,1.37,-0.59
14.6,10.04,-1.88,0.31
14.7,8.79,-2.94,-0.86
14.8,7.57,-2.71,0.35
14.9,9.65,-4.43,0
15,12,-4.63,-0.86
15.1,13.96,0.67,1.06
15.2,5.88,-3.96,0.39
15.3,5.88,-3.96,0.39
15.4,8.36,-1.33,4.59
15.5,4.9,-2.71,5.45
15.6,11.61,-0.94,-2.16
15.7,9.61,-0.55,-0.47
15.8,7.37,-3.26,-1.26
15.9,7.81,-3.69,-0.16
16,10.24,-1.96,0.63
16.1,12.87,-4.28,-1.96
16.2,12.87,-4.28,-1.96
16.3,12.87,-4.28,-1.96
16.4,12.87,-4.28,-1.96
16.5,16.71,2.2,-1.22
16.6,16.71,2.2,-1.22
16.7,16.71,2.2,-1.22
16.8,16.71,2.2,-1.22
16.9,16.71,2.2,-1.22
17,9.38,-2.35,0.04
17.1,9.38,-2.35,0.04
17.2,11.81,-0.71,-1.02
17.3,12,-0.12,1.57
17.4,4,-1.06,1.02
17.5,3.88,0.71,0.78
17.6,15.3,-5.61,4.2
17.7,13.26,-1.69,1.14
17.8,6.79,-0.63,-0.71
17.9,9.3,-0.9,-1.14
18,9.14,-3.18,-0.98
18.1,8.12,-2.98,0
18.2,9.22,-4.63,0.08
18.3,11.89,-3.45,0.55
18.4,14.08,-0.75,0.27
18.5,5.61,-3.53,0.71
18.6,4.16,0.98,-0.12
18.7,8.71,-2.16,6.98
18.8,6.32,-3.22,5.53
18.9,9.02,2.2,0.31
19,9.1,-1.77,1.8
19.1,7.69,-2.51,-0.94
19.2,7.69,-2.51,-0.94
19.3,7.61,-3.49,-0.27
19.4,10.67,-2.67,-0.55
19.5,12.43,-4.51,-1.22
19.6,9.14,-2.2,-0.31
19.7,9.14,-2.2,-0.31
19.8,4.28,0.39,1.26
19.9,4.24,0.27,3.37
20,13.02,-5.45,7.34
20.1,17.73,-0.82,-2.04
20.2,6.9,-1.65,-1.57
20.3,8.36,-3.3,0.2
20.4,9.92,-1.37,0.35
20.5,11.26,-4.39,0.31
20.6,11.61,-2.2,0.55
20.7,4.82,-0.2,1.49
20.8,4.82,-0.2,1.49
20.9,12.83,-5.14,7.77
21,12.83,-5.14,7.77
21.1,12.32,-4.28,-4.47
21.2,7.06,-1.65,-0.86
21.3,8.36,-2.98,0.35
21.4,8.94,-1.73,-0.12
21.5,11.34,-3.02,0.31
21.6,11.22,-1.8,-0.78
21.7,11.85,1.65,1.49
21.8,11.85,1.65,1.49
21.9,5.22,-0.55,1.92
22,5.22,-0.55,1.92
22.1,5.22,-0.55,1.92
22.2,5.22,-0.55,1.92
22.3,3.14,1.37,0.94
22.4,3.14,1.37,0.94
22.5,3.14,1.37,0.94
22.6,3.14,1.37,0.94
22.7,3.14,1.37,0.94
22.8,6.35,0.75,1.41
22.9,8.32,-2.9,1.41
23,3.92,0.59,0.98
23.1,3.92,0.59,0.98
23.2,8.63,-2.79,6.32
23.3,8.63,-2.79,6.32
23.4,9.02,-2.43,2.79
23.5,7.49,-3.61,-1.61
23.6,7.49,-3.61,-1.61
23.7,8.12,-2.98,-0.27
23.8,10.79,-1.77,0.47
23.9,11.96,-3.41,-1.65
24,19.97,1.49,-1.06
24.1,8.9,-3.45,-0.71
24.2,3.45,0.47,1.49
24.3,4.82,-0.67,4.31
24.4,6.79,-1.41,4.28
24.5,16.04,-1.14,-0.31
24.6,9.38,-3.33,-3.37
24.7,7.22,-1.61,-0.78
24.8,9.49,-3.22,0.31
24.9,9.85,-2.04,0.12
25,11.57,-2.98,-1.06
25.1,12.12,-3.14,3.14
25.2,5.45,-2.12,0.9
25.3,6.04,0.04,0.55
25.4,8.87,-2.16,4.98
25.5,10.67,-3.73,5.14
25.6,14.32,-4.24,-3.02
25.7,12.75,-5.33,-2.08
25.8,6.9,-0.47,0.24
25.9,8.83,-3.14,-0.12
26,9.69,-1.33,-0.16
26.1,10.47,-4.51,-0.78
26.2,11.53,0.16,-1.02
26.3,11.49,-2.31,1.57
26.4,5.77,-0.63,1.53
26.5,6.43,1.14,0.71
26.6,8.28,-1.77,7.57
26.7,7.65,-3.69,6.04
26.8,7.69,1.8,0.47
26.9,11.1,-2.12,1.22
27,7.69,-2.04,-0.78
27.1,8.24,-3.14,0.86
27.2,11.18,-1.14,-0.35
27.3,12.2,-3.22,-2.55
27.4,13.45,0.59,-0.86
27.5,10.75,-2.55,1.29
27.6,4.47,0.35,0.86
27.7,4.24,-3.26,6.9
27.8,4.24,-3.26,6.9
27.9,4.24,-3.26,6.9
28,4.24,-3.26,6.9
28.1,4.24,-3.26,6.9
28.2,15.73,-5.45,6.12
28.3,15.73,-5.45,6.12
28.4,15.73,-5.45,6.12
28.5,15.73,-5.45,6.12
28.6,15.73,-5.45,6.12
28.7,4.82,-0.63,-0.04
28.8,6.55,-1.14,4.59
28.9,8.9,-5.3,4.82
29,14.75,-1.22,-1.18
29.1,10.12,-3.06,-3.33
29.2,7.02,-2.2,-0.86
29.3,7.77,-3.65,0.43
29.4,9.02,-1.73,-0.51
29.5,9.85,-3.02,0.47
29.6,14.12,-1.06,-1.96
29.7,13.26,-2.16,1.14
29.8,5.41,0.47,-0.08
29.9,4.35,0.27,0.12
30,11.96,-3.88,7.06
30.1,9.22,-2.39,4.43
30.2,6.2,-0.39,0.59
30.3,10.04,-1.37,-0.2
30.4,8.55,-2.24,-1.57
30.5,8.28,-2.55,-0.27
30.6,10.43,-3.8,-0.35
30.7,11.69,-5.26,-2.31
30.8,13.96,0.08,-1.22
30.9,9.3,-2.35,-1.14
31,5.41,0.16,1.26
31.1,5.41,0.16,1.26
31.2,5.73,-0.78,2.9
31.3,14.71,-0.31,-2.35
31.4,9.14,-4.04,-4.16
31.5,7.3,-1.18,-0.9
31.6,8.71,-3.53,0.2
31.7,9.45,-2.55,0.04
31.8,10.47,-1.84,-0.82
31.9,11.77,1.18,0
32,12.16,-0.2,1.14
32.1,4.43,-0.71,1.33
32.2,4.43,-0.71,1.33
32.3,15.85,-6.55,5.37
32.4,12.28,0.27,-1.8
32.5,9.41,-1.88,-1.45
32.6,8.55,-0.63,-0.31
32.7,8.71,-2.9,-0.43
32.8,8.04,-2.55,0.24
32.9,10.43,-2.94,0.71
33,13.73,1.29,-0.98
33.1,6.9,-3.73,0.35
33.2,4.79,0.04,-0.12
33.3,7.06,-2.04,6.83
33.4,7.22,-4.31,5.45
33.5,7.22,-4.31,5.45
33.6,7.22,-4.31,5.45
33.7,7.22,-4.31,5.45
33.8,7.22,-4.31,5.45
33.9,12.55,-0.51,-1.45
34,12.55,-0.51,-1.45
34.1,12.55,-0.51,-1.45
34.2,12.55,-0.51,-1.45
34.3,12.55,-0.51,-1.45
34.4,10.71,-3.41,-4.16
34.5,8.55,-2.98,7.26
34.6,5.65,-3.26,6
34.7,8.04,3.92,0.47
34.8,8.59,-1.96,1.53
34.9,8.67,-2.63,-1.84
35,8.47,-3.18,-0.43
35.1,10.9,-2.16,0.31
35.2,11.49,-4.08,-1.41
35.3,11.49,-4.08,-1.41
35.4,14.24,-0.08,-1.65
35.5,12.08,-0.51,-0.94
35.6,4.67,0.08,1.37
35.7,4.67,0.08,1.37
35.8,15.89,-7.65,6.12
35.9,13.26,0.35,1.33
36,8.47,-0.82,-0.27
36.1,8.98,-2.86,-0.12
36.2,9.06,-1.88,0.12
36.3,10.04,-3.8,0.43
36.4,11.65,-2.98,-1.22
36.5,5.37,-2.31,0.63
36.6,5.37,-2.31,0.63
36.7,11.02,-4.51,5.88
36.8,11.02,-4.51,5.88
36.9,7.3,1.88,-0.2
37,9.26,-1.06,0.04
37.1,8.63,-2.51,-0.86
37.2,8.32,-3.33,-0.27
37.3,10.47,-2.08,0.24
37.4,11.73,-4.47,-0.63
37.5,14.44,-1.26,-0.31
37.6,14.44,-1.26,-0.31
37.7,10.55,-1.1,-0.47
37.8,4.67,0,0.82
37.9,12.91,-5.61,8.75
38,13.06,0.9,-1.33
38.1,10.4,-3.06,-4.43
38.2,7.45,-2.51,-0.24
38.3,7.45,-2.51,-0.24
38.4,8.87,-2.43,-0.04
38.5,8.87,-2.43,-0.04
38.6,9.85,-3.45,0.71
38.7,11.34,-1.61,-2.2
38.8,4.98,-1.61,1.37
38.9,4.98,-1.61,1.37
39,4.67,0.39,0.31
39.1,10.08,-3.77,7.18
39.2,4.82,-3.1,4.51
39.3,8.79,1.8,1.02
39.4,10.36,-1.29,0.75
39.5,10.36,-1.29,0.75
39.6,10.36,-1.29,0.75
39.7,10.36,-1.29,0.75
39.8,8.47,-3.1,0.75
39.9,8.47,-3.1,0.75
40,8.47,-3.1,0.75
40.1,8.47,-3.1,0.75
40.2,11.77,0.43,0.24
40.3,11.77,0.43,0.24
40.4,11.77,0.43,0.24
40.5,11.77,0.43,0.24
40.6,11.77,0.43,0.24
40.7,11.73,-0.24,0.75
40.8,11.73,-0.24,0.75
40.9,11.73,-0.24,0.75
41,11.73,-0.24,0.75
41.1,11.73,-0.24,0.75
41.2,3.88,0.31,0.75
41.3,3.88,0.31,0.75
41.4,3.88,0.31,0.75
41.5,3.88,0.31,0.75
41.6,3.88,0.31,0.75
41.7,12.51,-3.84,-2.63
41.8,12.51,-3.84,-2.63
41.9,12.51,-3.84,-2.63
42,12.51,-3.84,-2.63
42.1,12.51,-3.84,-2.63
42.2,8.87,-2.63,-2.63
42.3,8.87,-2.63,-2.63
42.4,8.87,-2.63,-2.63
42.5,8.87,-2.63,-2.63
42.6,8.87,-2.63,-2.63
42.7,11.34,-1.73,-2.63
42.8,5.88,-1.1,-2.35
42.9,8.67,-0.67,0.16
43,9.1,-3.8,-0.12
43.1,9.14,-2.51,-0.35
43.2,9.65,-3.26,-0.24
43.3,11.3,-4.28,-1.77
43.4,12.04,-0.12,-1.88
43.5,10.79,-2.12,-0.16
43.6,6.08,-0.94,1.14
43.7,5.77,-0.08,1.29
43.8,12.32,-6.94,0.9
43.9,8.24,-0.78,-2.9
44,9.3,-0.78,-0.12
44.1,9.26,-2.63,-0.63
44.2,9.26,-2.39,0.51
44.3,10.9,0.24,-1.41
44.4,12.28,-3.8,-1.26
44.5,9.81,0.63,0.16
44.6,10.51,-4.08,2
44.7,6.35,-0.75,0.75
44.8,6.98,0.27,-0.08
44.9,6.98,-2.79,6.9
45,6.39,-6.98,4.08
45.1,12.59,-1.06,-1.49
45.2,10.79,-3.61,-4.16
45.3,8.08,-1.22,-1.49
45.4,8.59,-2.86,-0.2
45.5,9.02,-2,-0.43
45.6,9.18,-4.2,0.12
45.7,12.16,-2.67,-2.98
45.8,13.02,0,-0.63
45.9,6.71,-1.41,-0.16
46,5.14,-0.04,-0.24
46.1,7.41,-1.1,5.65
46.2,7.1,-3.61,5.06
46.3,9.53,0.27,-1.02
46.4,10.4,-1.26,-1.06
46.5,7.45,-2.59,-1.45
46.6,7.96,-3.77,-0.27
46.7,9.81,-1.18,-0.47
46.8,11.57,-3.02,-1.61
46.9,14.87,0.82,0.51
47,10.47,-2.98,0.94
47.1,4.98,0.98,0.39
47.2,3.73,1.14,1.26
47.3,14.59,-5.61,6.59
47.4,13.69,-0.04,1.1
47.5,6.55,-0.75,-1.84
47.6,9.06,-0.47,-2.2
47.7,9.06,-0.47,-2.2
47.8,9.06,-0.47,-2.2
47.9,9.06,-0.47,-2.2
48,9.18,-3.18,-0.47
48.1,9.18,-3.18,-0.47
48.2,9.18,-3.18,-0.47
48.3,9.18,-3.18,-0.47
48.4,9.18,-3.18,-0.47
48.5,9.69,1.88,-1.61
48.6,11.96,-1.18,1.49
48.7,8.32,-3.02,-1.45
48.8,8.28,-3.33,-0.39
48.9,10.08,-2.31,-0.08
49,11.38,-3.22,-1.8
49.1,12.28,0.75,0.63
49.2,11.77,-1.45,0.82
49.3,5.06,0.47,0.75
49.4,3.65,0.43,1.45
49.5,15.18,-7.77,4.63
49.6,14.55,-0.55,0.51
49.7,6.43,0.63,-0.24
49.8,9.49,-0.04,-2.43
49.9,8.9,-2.86,-1.14
50,8.9,-2.86,-1.14
50.1,9.85,-3.06,-0.31
50.2,12,-3.33,-2.67
50.3,18.01,1.61,-1.96
50.4,7.81,-3.69,0.31
50.5,5.45,-0.9,0.55
50.6,5.45,-0.9,0.55
50.7,5.22,-1.02,2.59
50.8,12.63,-5.06,7.61
50.9,9.77,-1.26,-3.77
51,8.12,-0.35,-1.69
51.1,9.1,-3.22,-0.24
51.2,8.36,-3.06,-0.39
51.3,9.45,-3.61,-0.59
51.4,11.89,-2.35,-1.84
51.5,15.34,-1.61,-0.2
51.6,6.51,-3.3,1.1
51.7,6.51,-3.3,1.1
51.8,7.1,-5.96,6.35
51.9,10.4,0.71,-1.92
52,10.94,-0.04,-2.16
52.1,7.41,-3.49,-3.02
52.2,8.55,-4.82,-0.9
52.3,9.65,-3.8,-1.22
52.4,8.94,-3.18,-0.35
52.5,8.94,-3.18,-0.35
52.6,14.79,-2.79,-0.51
52.7,5.69,-4.39,0.35
52.8,4.39,1.06,-0.12
52.9,8.9,-3.8,4.12
53,9.06,-4.16,8.36
53.1,14,1.96,-4.31
53.2,12.04,0.75,-2.28
53.3,7.34,-2.71,-3.73
53.4,7.34,-2.71,-3.73
53.5,7.34,-2.71,-3.73
53.6,7.34,-2.71,-3.73
53.7,7.34,-2.71,-3.73
53.8,9.53,-4.59,-2.39
53.9,9.53,-4.59,-2.39
54,9.53,-4.59,-2.39
54.1,9.53,-4.59,-2.39
54.2,9.53,-4.59,-2.39
54.3,7.73,-5.22,-2.2
54.4,15.38,-1.84,-2.2
54.5,7.45,-1.49,-2.31
54.6,8.24,-2.43,-0.94
54.7,8.24,-2.43,-0.94
54.8,8.59,-3.37,-0.78
54.9,8.63,-4.35,-0.27
55,10.63,-1.65,-0.67
55.1,11.77,-3.33,-1.8
55.2,11.38,0.27,-0.51
55.3,11.65,1.02,-1.29
55.4,5.06,-1.18,0.94
55.5,3.06,-5.1,8.55
55.6,15.14,-5.26,6.79
55.7,14.08,1.96,0.86
55.8,7.49,-1.53,-0.71
55.9,8.98,-3.1,-1.45
56,8.43,-2.31,-0.51
56.1,9.61,-5.96,0.43
56.2,11.92,-1.41,-1.26
56.3,12.91,0.2,1.49
56.4,4.43,-2.08,1.02
56.5,3.92,0.86,0.55
56.6,7.65,-3.1,2.98
56.7,7.65,-3.1,2.98
56.8,5.84,3.84,-2
56.9,10.71,-1.61,0.51
57,8,-3.49,-1.06
57.1,8.2,-3.18,-0.67
57.2,8.59,-2.55,-2.55
57.3,10.87,-5.3,-1.73
57.4,16.04,0.39,-4.35
57.5,8.39,-0.43,-1.49
57.6,4.35,-0.67,-0.31
57.7,5.77,-1.02,4.43
57.8,10.63,-3.53,4.31
57.9,17.73,-1.57,-3.49
58,10.36,-1.77,-3.45
58.1,7.14,-2.86,-1.49
58.2,8.24,-4.28,-0.16
58.3,9.92,-2.39,0.24
58.4,11.65,-4.47,-2.51
58.5,11.96,0.24,0.24
58.6,12.2,-0.55,1.53
58.7,4.9,-0.86,0.94
58.8,3.92,0.27,2.67
58.9,14.28,-8.08,5.96
59,14.47,-0.24,-1.29
59.1,8.59,-1.02,-3.1
59.2,8.28,-0.98,-0.82
59.3,8.28,-0.98,-0.82
59.4,8.28,-0.98,-0.82
59.5,8.28,-0.98,-0.82
59.6,8.67,-3.57,-0.43
59.7,8.67,-3.57,-0.43
59.8,8.67,-3.57,-0.43
59.9,8.67,-3.57,-0.43
60,8.67,-3.57,-0.43
60.1,10.98,-3.69,-0.43
60.2,9.89,-0.94,1.41
60.3,7.92,-3.8,-1.61
60.4,8.08,-3.88,-0.86
60.5,10.32,-2.59,0.16
60.6,11.77,-4.51,-2.16
60.7,18.59,1.41,-1.18
60.8,9.34,-3.02,1.26
60.9,4.55,-0.12,0.55
61,6.04,-1.65,5.73
61.1,15.46,-5.18,-8.59
61.2,11.57,-1.1,1.37
61.3,8.36,-3.41,-2.04
61.4,9.89,-0.2,-0.75
61.5,8.83,-3.49,1.65
61.6,9.81,-1.69,-0.51
61.7,9.3,-1.22,-0.75
61.8,9.77,-2,-0.75
