NAME:,run_2_1.csv,,
10.5,1.73,-4,-1.69
10.6,0.39,0.94,-16.04
10.7,-0.24,1.96,-8.28
10.8,-1.14,2.2,-10.16
10.9,-1.84,2.51,-18.99
11,-1.61,3.84,-10.32
11.1,-0.31,2.24,-8.63
11.2,-0.55,3.33,-15.38
11.3,0.39,2.55,-7.18
11.4,-0.51,2.94,-11.53
11.5,-0.08,1.22,-8.36
11.6,-1.41,2.08,-15.49
11.7,0.63,1.26,-14.91
11.8,2.55,-0.55,-7.96
11.9,0.35,2.31,-14.08
12,-1.26,4.59,-12.87
12.1,-0.24,3.8,-12.59
12.2,0.27,1.14,-6.47
12.3,-1.61,4.12,-15.85
12.4,0.16,2.79,-10.51
12.5,-0.78,3.8,-8.63
12.6,-0.75,4.39,-19.3
12.7,-1.22,1.77,-9.3
12.8,-1.29,4.16,-5.96
12.9,0.9,-0.9,-12.36
13,0.82,-1.06,-14.16
13.1,0.27,2.39,-14.4
13.2,1.53,-0.08,-10.24
13.3,-1.69,4.35,-15.38
13.4,0.2,0.43,-6.83
13.5,-1.73,2.67,-9.45
13.6,-4.24,5.02,-16.04
13.7,0.9,1.84,-8.71
13.8,1.18,1.1,-10.16
13.9,1.69,-0.31,-11.77
14,-1.37,1.88,-14.08
14.1,-0.86,2.35,-9.89
14.2,-1.02,2.12,-11.18
14.3,-1.61,3.22,-18.12
14.4,0.08,1.29,-9.89
14.5,0.59,2,-7.81
14.6,-0.51,3.26,-17.26
14.7,-0.63,-2.43,-10.43
14.8,-2.2,2.28,-9.69
14.9,-0.94,-0.16,2.39
15,0.51,-2.28,-13.81
15.1,-0.63,3.77,-9.45
15.2,1.22,1.92,-10.47
15.3,-2.43,5.57,-16.59
15.4,-1.92,0.86,-7.92
15.5,-1.65,2.55,-9.26
15.6,-1.77,3.41,-14.4
15.7,1.26,-2.28,-10.43
15.8,-0.27,2,-11.49
15.9,-0.35,1.73,-11.38
16,-3.57,5.96,-17.97
16.1,-1.37,2.67,-11.53
16.2,-1.61,1.53,-10
16.3,-1.1,-0.31,-10.24
16.4,-2.39,-0.71,-11.65
16.5,-2,2.67,-11.92
16.6,-1.53,1.22,-8.32
16.7,-0.35,3.45,-18.87
16.8,-0.59,4.47,-14.28
16.9,-2.67,3.73,-12.04
17,-0.27,0.51,-7.85
17.1,-0.2,2.08,-12.12
17.2,0.43,0.16,-14.24
17.3,-0.86,2.51,-7.65
17.4,1.22,-0.71,-12.16
17.5,-1.53,5.14,-14.63
17.6,-1.26,3.37,-11.1
17.7,-0.82,1.96,-11.06
17.8,-1.57,3.02,-7.57
17.9,-0.04,-0.04,-13.65
18,0.94,0.98,-11.85
18.1,0.71,1.06,-7.1
18.2,0.27,2.47,-15.85
18.3,-1.22,2.12,-9.57
18.4,0.71,0.04,-9.02
18.5,0.04,0.16,-12.75
18.6,-0.39,-0.63,-12.94
18.7,0.67,0.2,-10.98
18.8,0.31,1.92,-8.12
18.9,-2.28,4.47,-14.91
19,-1.1,1.18,-10.75
19.1,-0.82,3.45,-6.59
19.2,0.24,1.8,-10.63
19.3,-0.43,-0.12,-15.02
19.4,1.1,0.82,-10.12
19.5,0.63,1.84,-11.1
19.6,-2.9,4.39,-18.24
19.7,-0.16,1.57,-6.98
19.8,-1.88,3.45,-9.14
19.9,-2.24,3.65,-6.51
20,1.57,-3.33,-13.18
20.1,0.75,0.51,-10.75
20.2,0.82,0,-10.79
20.3,-2.51,3.65,-17.42
20.4,-3.73,4.24,-12.43
20.5,-1.61,0.78,-5.3
20.6,-0.78,0.51,-13.49
20.7,0.12,1.14,-9.89
20.8,0.31,0.71,-13.45
20.9,-0.59,2.86,-9.26
21,-1.1,4.28,-15.49
21.1,-0.27,0.78,-12.47
21.2,-1.22,1.73,-8.71
21.3,-1.96,1.57,-15.26
21.4,-0.78,-0.59,-13.57
21.5,-0.78,2.28,-11.57
21.6,-0.08,0.35,-10.16
21.7,0.59,-1.06,-11.61
21.8,-0.16,1.37,-12.67
21.9,-0.2,2.79,-10.2
22,-0.24,-1.1,-8.08
22.1,-3.3,1.14,-14.2
22.2,-0.82,-2.04,-12.16
22.3,1.02,0.08,-10.94
22.4,2.04,-1.8,-9.96
22.5,-1.41,2.43,-14.12
22.6,-0.39,0.24,-9.77
22.7,-2.63,3.06,-9.92
22.8,-1.02,3.33,-10.94
22.9,1.29,-0.43,-11.77
23,1.33,-0.9,-7.26
23.1,0.67,0.55,-17.02
23.2,-2.94,1.8,-10.63
23.3,-3.02,2.2,-10.12
23.4,-2.31,0.39,-5.45
23.5,-4.2,2.28,-16.36
23.6,-0.59,0.16,-11.81
23.7,0.55,0.94,-10.32
23.8,0.82,-0.75,-13.81
23.9,-2.24,1.18,-11.41
24,-1.57,1.8,-9.85
24.1,-1.57,0.94,-9.92
24.2,-4.47,5.37,-18.87
24.3,0.63,-0.59,-9.81
24.4,1.06,0.12,-11.22
24.5,1.37,-0.55,-11.81
24.6,-1.49,0.39,-13.57
24.7,-1.96,2.75,-7.81
24.8,-2.71,3.41,-10.75
24.9,0.31,-0.16,-15.93
25,-1.33,0.82,-12.32
25.1,0.9,0.47,-9.65
25.2,1.57,-3.41,-13.22
25.3,-3.92,3.02,-13.73
25.4,-2.86,3.61,-7.57
25.5,-1.41,1.06,-12.67
25.6,-3.02,3.88,-17.73
25.7,-0.24,0.31,-12.59
25.8,-0.04,0.82,-8.43
25.9,0.98,-0.86,-14.16
26,-1.57,1.65,-14.71
26.1,-1.88,2.08,-8.83
26.2,-1.8,0.67,-9.61
26.3,-2.82,3.02,-10.59
26.4,0.04,-1.69,-14
26.5,-0.55,0.67,-11.89
26.6,-0.67,1.45,-8.94
26.7,-1.61,2.86,-14.71
26.8,-0.9,2.35,-13.96
26.9,-2.04,2.39,-7.81
27,-1.96,2.08,-13.85
27.1,0.08,-1.14,-12.67
27.2,-0.47,0.59,-9.57
27.3,-0.35,0.24,-8.75
27.4,0.94,-0.98,-12.4
27.5,-0.55,0.51,-16.16
27.6,-0.71,1.02,-11.57
27.7,-1.69,2.55,-10.12
27.8,-2.63,3.26,-11.06
27.9,0.78,1.69,-16.2
28,0.82,0,-11.49
28.1,0.2,0,-8.63
28.2,-3.84,3.57,-19.06
28.3,-2.43,1.49,-6.71
28.4,-1.65,-1.14,-8.51
28.5,-0.78,-0.82,-12.83
28.6,0.08,0.39,-12.98
28.7,1.22,-1.06,-7.41
28.8,1.77,-0.82,-14.51
28.9,-3.14,4.94,-13.77
29,-2.98,2.31,-8.79
29.1,-1.02,1.14,-11.02
29.2,-3.26,-1.61,-19.18
29.3,-1.65,2.39,-8.98
29.4,0.55,-0.47,-10.63
29.5,0,-0.67,-13.26
29.6,-1.8,0.67,-11.96
29.7,-1.65,2,-9.3
29.8,-3.14,3.41,-10.2
29.9,-0.98,0.98,-12.71
30,-0.71,-0.59,-15.85
30.1,0.35,0.55,-8.28
30.2,-0.08,0.24,-11.89
30.3,-1.96,1.33,-12.91
30.4,-2.35,1.53,-13.18
30.5,-3.1,1.02,-6.04
30.6,-1.77,0.78,-11.61
30.7,-2.75,1.65,-16.4
30.8,-1.22,1.33,-7.69
30.9,-1.69,2.94,-17.5
31,-2.98,1.61,-14.44
31.1,-3.22,2.55,-10
31.2,-2.43,0.12,-9.18
31.3,-2.67,2.35,-16.2
31.4,-0.55,-0.86,-12.28
31.5,0.16,-0.78,-6.51
31.6,-0.08,-1.65,-17.06
31.7,-3.26,0.75,-11.14
31.8,-2.47,3.61,-8.75
31.9,-2.39,-0.59,-11.38
32,-2.75,1.73,-17.06
32.1,-0.27,0.08,-10.08
32.2,-1.02,1.37,-9.1
32.3,-2.63,0.59,-16.24
32.4,-1.53,-1.14,-8.79
32.5,-2.75,2.39,-12.28
32.6,-2.98,1.1,-10.87
32.7,-2.82,3.3,-16
32.8,-0.94,0.9,-10.55
32.9,-0.31,0.63,-8.32
33,-0.98,-0.9,-17.69
33.1,-2.55,1.77,-10.94
33.2,-3.65,4.59,-13.34
33.3,-2.82,1.92,-6.71
33.4,-1.8,2.2,-17.14
33.5,-0.55,1.14,-11.73
33.6,0.08,-0.55,-8.71
33.7,-0.35,0,-14.51
33.8,-2.28,0.2,-13.77
33.9,-2.2,1.88,-9.06
34,-0.43,-1.18,-6.75
34.1,-3.26,0.16,-15.42
34.2,-0.43,-0.39,-11.57
34.3,0.43,0.75,-9.92
34.4,-0.12,-0.39,-14.75
34.5,-2.98,2.35,-11.02
34.6,-1.69,1.88,-11.22
34.7,-2.82,2.16,-9.49
34.8,-2.71,3.84,-15.85
34.9,-0.16,-1.22,-9.89
35,0,1.14,-11.18
35.1,-0.27,1.14,-11.89
35.2,-1.96,2,-13.69
35.3,-2.2,2.04,-11.61
35.4,-2.94,2.63,-7.3
35.5,-1.69,1.65,-17.69
35.6,-2.59,0.67,-9.89
35.7,-0.31,-0.39,-8.98
35.8,0.27,1.53,-16.24
35.9,-1.73,1.18,-14
36,-2.24,3.18,-10.98
36.1,-2.82,1.45,-10.16
36.2,-4.86,2.55,-13.3
36.3,1.53,-2.31,-10.04
36.4,-0.12,2.63,-9.85
36.5,0.27,-0.16,-13.1
36.6,-2.98,3.41,-14.12
36.7,-3.33,1.69,-10.36
36.8,-2.71,2.39,-7.65
36.9,-2.59,-0.27,-11.26
37,0.39,-1.69,-10.83
37.1,0.27,2.12,-14.91
37.2,0.16,1.61,-7.81
37.3,-1.33,3.88,-15.89
37.4,-2.16,-0.75,-8.98
37.5,-3.22,3.77,-10.98
37.6,-1.69,-1.96,-12.4
37.7,-0.31,0.98,-10.83
37.8,0.2,2.35,-14.24
37.9,-0.08,1.18,-11.3
38,-3.53,3.41,-12
38.1,-2.71,1.1,-8.59
38.2,-2.12,1.92,-5.3
38.3,-0.75,-0.2,-20.01
38.4,-0.75,-2.59,-10.63
38.5,0.59,-1.33,-12.12
38.6,-0.27,1.37,-9.96
38.7,-1.88,1.88,-18.01
38.8,-2.51,1.33,-8.43
38.9,-4.04,3.41,-7.34
39,-3.14,0.82,-19.57
39.1,0.04,-1.45,-7.73
39.2,-0.51,-0.24,-13.14
39.3,-1.33,2.31,-10
39.4,-2.51,2.82,-17.73
39.5,-2.55,-0.35,-8.39
39.6,-3.33,0.94,-7.53
39.7,-3.92,1.65,-17.38
39.8,-1.18,-0.63,-12.08
39.9,-0.82,-0.98,-8.63
40,-1.57,2.16,-11.41
40.1,-2.12,0.9,-17.1
40.2,-0.98,1.18,-10.36
40.3,-1.37,2.16,-7.45
40.4,-0.59,-3.3,-10.32
40.5,-1.92,0,-17.3
40.6,-2.16,1.73,-8.2
40.7,-0.43,-1.02,-8.83
40.8,-1.33,-0.55,-16.83
40.9,-1.53,0.24,-11.18
41,-2.39,2.24,-10.16
41.1,0.67,-4.55,-11.18
41.2,-0.67,-1.41,-16.87
41.3,0.9,-1.1,-10.55
41.4,0.86,-0.82,-10.87
41.5,2.39,-1.92,-9.96
41.6,-1.77,-0.16,-13.53
41.7,-1.02,-0.86,-6.35
41.8,-1.49,1.22,-12.63
41.9,-1.53,-1.29,-19.22
42,-0.27,-1.14,-6.98
42.1,0.67,0.31,-13.85
42.2,0.2,-0.16,-7.02
42.3,-0.82,-1.02,-12.75
42.4,-1.84,2.51,-9.85
42.5,-2.94,1.14,-8.9
42.6,-3.57,2.2,-17.06
42.7,0.78,-1.41,-12.98
42.8,2.47,-1.26,-10.59
42.9,1.45,-1.26,-11.3
43,-2.63,0.78,-13.61
43.1,-2.9,0.16,-7.37
43.2,-2.94,0.94,-9.85
43.3,0.31,-0.63,-15.02
43.4,1.53,-2.9,-8.9
43.5,0.55,1.37,-16.32
43.6,-0.12,0.27,-8.71
43.7,-3.88,3.1,-19.5
43.8,-1.73,0.31,-7.26
43.9,-2.94,1.14,-8.75
44,-1.1,0.12,-13.57
44.1,-0.35,-0.55,-14.75
44.2,1.02,-1.26,-7.41
44.3,0.24,1.61,-10.08
44.4,-3.06,3.14,-18.51
44.5,-2.51,1.84,-11.1
44.6,-1.77,1.14,-3.3
44.7,-2.98,2.28,-17.14
44.8,0,-1.02,-12.91
44.9,1.33,-1.96,-9.73
45,-0.12,-1.18,-9.89
45.1,-0.24,-0.16,-15.3
45.2,-1.49,0.2,-12.08
45.3,-0.55,0.43,-9.45
45.4,-2.12,-0.2,-12.51
45.5,-1.8,-0.51,-12.79
45.6,0.39,-0.75,-12.12
45.7,0.12,-1.37,-10.98
45.8,1.18,-2.47,-13.69
45.9,-1.14,-0.75,-10.24
46,-1.77,1.1,-10.04
46.1,-3.77,-0.63,-11.61
46.2,-2.63,0,-14.91
46.3,1.8,-0.75,-10.47
46.4,0.39,0.16,-12.2
46.5,-2,1.02,-14.83
46.6,-2.75,0.94,-9.92
46.7,-2.04,2.08,-8.75
46.8,-3.02,-2.08,-9.45
46.9,-4.16,1.73,-18.91
47,0.59,-2.12,-9.3
47.1,-0.12,-1.29,-12.36
47.2,-1.77,1.84,-16.24
47.3,-3.77,0.86,-8.83
47.4,-2.43,1.14,-9.65
47.5,-0.35,-2.98,-13.1
47.6,-3.33,2.31,-17.97
47.7,-0.78,-1.73,-9.89
47.8,-0.39,0.94,-7.96
47.9,-1.96,2.71,-15.93
48,-2.16,-0.78,-8.36
48.1,-3.84,2.94,-9.38
48.2,-2.2,-1.06,-15.18
48.3,-1.77,0.24,-11.22
48.4,-0.24,1.29,-11.49
48.5,0.71,0.63,-8.71
48.6,-1.92,1.06,-18.55
48.7,-3.02,-0.43,-9.92
48.8,-3.14,2.04,-9.57
48.9,-1.69,-1.84,-10.32
49,-1.61,-1.77,-18.48
49.1,0.2,-1.57,-11.34
49.2,-1.45,0.71,-9.53
49.3,-3.53,3.14,-16.55
49.4,-1.65,-1.8,-6.43
49.5,-1.84,-1.18,-9.34
49.6,-1.1,0.16,-15.69
49.7,-0.94,0.04,-11.02
49.8,-0.39,1.1,-13.45
49.9,-0.86,0.9,-6.32
50,-2.94,4.75,-17.65
50.1,-1.88,1.14,-11.49
50.2,-2.35,1.18,-5.84
50.3,-3.96,4.31,-17.73
50.4,-0.71,-0.04,-10.43
50.5,-0.35,-0.31,-10
50.6,1.69,-0.59,-9.41
50.7,-0.16,-1.45,-14.59
50.8,-1.77,0.2,-12.51
50.9,-2.9,1.45,-10.04
51,-1.14,0.2,-9.69
51.1,-2.43,1.92,-13.06
51.2,0.35,0.16,-13.14
51.3,0.39,1.02,-10.55
51.4,2.31,-0.35,-12.75
51.5,-0.2,0,-13.42
51.6,0.08,0.67,-5.96
51.7,-4.67,3.69,-10.24
51.8,-4.04,-1.92,-17.61
51.9,-1.65,-0.27,-11.92
52,1.37,-1.57,-8.39
52.1,1.1,0.08,-13.06
52.2,-2.2,2.04,-15.81
52.3,-0.9,-0.98,-5.45
52.4,-2.43,0,-11.89
52.5,-2.9,-1.18,-10.2
52.6,3.8,4.24,-13.26
52.7,2.9,-2.47,-14.75
52.8,2.2,0.16,-6.16
52.9,-2.63,1.22,-17.57
53,-2.43,1.61,-7.02
53.1,-3.61,-0.51,-12.16
53.2,-3.65,1.61,-8.87
53.3,1.18,-1.57,-13.85
53.4,2.04,-1.53,-12.32
53.5,-0.59,1.49,-14.87
53.6,-4.55,0.78,-13.22
53.7,-3.18,1.02,-8.43
53.8,-3.18,-0.55,-7.65
53.9,-3.22,1.45,-17.22
54,-0.78,-2.98,-11.18
54.1,0,-0.31,-12.36
54.2,-0.04,1.69,-11.06
54.3,-3.65,1.88,-18.48
54.4,-2.82,1.29,-9.14
54.5,-3.02,0.59,-5.84
54.6,-4.75,3.77,-18.12
54.7,-1.61,-1.37,-12.98
54.8,0.63,-3.18,-8.79
54.9,-1.8,2.16,-11.34
55,-2.98,2.98,-14.12
55.1,-1.96,-0.63,-11.81
55.2,-1.77,0,-7.02
55.3,-2.16,0.98,-13.96
55.4,-0.94,-2.59,-12.91
55.5,-1.61,0.9,-10.79
55.6,-0.31,-0.51,-8.55
55.7,-0.59,1.33,-14.51
55.8,-0.27,-2.86,-11.38
55.9,-0.63,-2.04,-10.98
56,-0.9,-0.78,-11.18
56.1,-2.31,0.98,-12.04
56.2,-1.88,2,-13.57
56.3,-0.55,-0.24,-10.51
56.4,-0.35,-0.16,-10.87
56.5,0,-1.14,-10.43
56.6,-0.2,-0.24,-12.94
56.7,-0.47,0.98,-14.91
56.8,0.75,-1.61,-9.65
