NAME:,walk_1_1.csv,,
35.3,8.39,1.26,-0.86
35.4,9.3,1.29,-0.51
35.5,9.89,1.02,-0.63
35.6,12.59,1.18,-4.24
35.7,9.18,2.43,-0.94
35.8,7.06,1.45,0.67
35.9,6.51,3.45,0.35
36,6.51,3.45,0.35
36.1,10.36,5.1,1.1
36.2,12.75,8.63,-2.28
36.3,8.75,1.18,-2.04
36.4,8.75,1.18,-2.04
36.5,8.75,1.18,-2.04
36.6,8.75,1.18,-2.04
36.7,8.75,1.18,-2.04
36.8,9.26,3.49,-1.77
36.9,9.26,3.49,-1.77
37,9.26,3.49,-1.77
37.1,9.26,3.49,-1.77
37.2,9.26,3.49,-1.77
37.3,11.57,3.06,0.51
37.4,11.57,3.06,0.51
37.5,12.12,4.24,0.9
37.6,4.67,1.84,-1.02
37.7,7.96,0.35,-1.02
37.8,7.96,0.35,-1.02
37.9,10.51,0.35,-1.45
38,10.51,0.35,-1.45
38.1,12,1.57,-0.67
38.2,12,1.57,-0.67
38.3,7.26,2.71,-0.31
38.4,9.38,3.61,0.86
38.5,9.38,3.61,0.86
38.6,11.26,3.1,2.55
38.7,6.94,2.79,-0.63
38.8,10.2,5.22,-0.82
38.9,8.67,0.43,-0.12
39,8.67,0.43,-0.12
39.1,9.34,1.73,-1.77
39.2,11.41,1.49,-0.78
39.3,9.85,3.49,-3.77
39.4,6.9,3.3,-0.63
39.5,6.9,3.3,-0.63
39.6,5.14,2.63,0.16
39.7,11.3,3.49,0.2
39.8,11.18,3.84,2.04
39.9,6.28,1.37,-2
40,8.55,7.53,-1.06
40.1,7.96,-0.2,-0.39
40.2,8.51,1.37,-0.39
40.3,10,0.71,-1.69
40.4,11.02,1.33,-1.45
40.5,9.53,3.61,-4
40.6,11.14,0.78,-0.75
40.7,7.1,2.43,-0.86
40.8,4.94,2.35,0.31
40.9,11.81,3.22,0.16
41,10.47,4.04,1.49
41.1,4.98,0.24,-1.96
41.2,9.34,5.1,-1.41
41.3,8.9,1.18,-1.29
41.4,8.9,0.51,-0.63
41.5,9.96,0.63,-1.26
41.6,12.43,0.78,-2.94
41.7,10.16,4.59,-4.51
41.8,9.92,1.88,-0.59
41.9,6.75,3.3,-0.24
42,6.9,1.84,1.65
42.1,10.79,4.43,1.77
42.2,10.79,4.43,1.77
42.3,10.79,4.43,1.77
42.4,10.79,4.43,1.77
42.5,10.79,4.43,1.77
42.6,13.81,7.18,-2.86
42.7,13.81,7.18,-2.86
42.8,13.81,7.18,-2.86
42.9,13.81,7.18,-2.86
43,13.81,7.18,-2.86
43.1,12.47,0.59,-2.86
43.2,5.77,2.75,0.78
43.3,12.2,4.94,0.55
43.4,13.42,6.43,-2.2
43.5,7.06,0.27,-2.59
43.6,9.57,3.41,-1.53
43.7,9.02,0.63,-0.67
43.8,8.47,1.45,0.12
43.9,11.18,2.47,-2.71
44,11.61,-0.9,-1.65
44.1,7.26,4.71,-3.26
44.2,12.4,3.14,-0.94
44.3,7.53,2.86,-0.51
44.4,6.16,2.31,0.86
44.5,11.57,3.3,-1.14
44.6,14.24,5.3,-0.86
44.7,5.84,0.04,-2.98
44.8,9.61,4.28,-2.51
44.9,8.87,0.47,-1.1
45,8.2,0.9,0.2
45.1,10.28,2.47,-2.2
45.2,11.96,-1.14,-1.8
45.3,8.2,3.49,-2.35
45.4,6.47,2.94,0
45.5,5.77,3.06,0.35
45.6,11.3,2.86,0.24
45.7,13.22,6.55,-0.75
45.8,5.1,-0.16,-2.71
45.9,8.98,5.22,-1.06
46,8.47,0.51,-0.67
46.1,8.16,1.8,-1.45
46.2,10.12,1.37,-1.88
46.3,11.61,-1.29,-1.65
46.4,7.77,2.94,-2.67
46.5,10.79,1.49,-0.43
46.6,7.57,2.75,-1.14
46.7,5.57,2.71,-0.08
46.8,11.38,3.26,1.37
46.9,11.96,4.94,1.8
47,5.57,1.33,-1.33
47.1,8.98,4.94,-1.22
47.2,8.04,1.14,-1.49
47.3,8.47,0.71,-0.31
47.4,9.69,0.86,-0.98
47.5,11.26,1.49,-0.35
47.6,11.57,2.98,-4.71
47.7,11.85,1.69,-0.86
47.8,7.18,2.94,0.08
47.9,4.98,2.86,0.12
48,4.98,2.86,0.12
48.1,4.98,2.86,0.12
48.2,4.98,2.86,0.12
48.3,4.98,2.86,0.12
48.4,4.98,2.86,0.12
48.5,10.24,2.79,0.82
48.6,10.24,2.79,0.82
48.7,10.24,2.79,0.82
48.8,10.24,2.79,0.82
48.9,10.24,2.79,0.82
49,8.36,0.35,0.82
49.1,7.22,3.41,-0.31
49.2,11.41,3.18,1.45
49.3,12.08,3.73,1.8
49.4,6.12,3.18,-1.02
49.5,8.87,3.26,-1.26
49.6,7.81,1.29,-1.33
49.7,8.51,0.55,0.2
49.8,9.3,0.51,-0.94
49.9,13.49,1.41,-4.9
50,13.49,1.41,-4.9
50.1,6.51,2.47,-0.2
50.2,6.35,2.35,0.12
50.3,8.83,3.41,0.82
50.4,11.45,2.75,2.04
50.5,7.73,2.86,-1.02
50.6,9.02,4.35,-1.92
50.7,7.45,0.9,-1.69
50.8,8.75,0.35,-0.2
50.9,8.75,0.35,-0.2
51,10.16,1.92,-1.84
51.1,13.42,0.78,-3.1
51.2,9.45,2.63,-2.08
51.3,8.71,1.53,0
51.4,6.55,2.86,-0.2
51.5,6.83,2.24,0.75
51.6,10.4,3.65,1.18
51.7,10.4,3.65,1.18
51.8,4.75,0.63,-2.12
51.9,8.94,4.35,-1.37
52,8.32,1.41,-1.65
52.1,8.32,1.41,-1.65
52.2,9.73,0.94,-1.37
52.3,9.73,0.94,-1.37
52.4,9.73,4.04,-4.04
52.5,9.73,4.04,-4.04
52.6,10.59,0.16,-0.55
52.7,7.88,3.77,-1.37
52.8,5.14,2.79,-0.16
52.9,10.12,2.94,1.1
53,11.34,3.3,2.28
53.1,7.34,3.69,-0.86
53.2,9.65,4.39,-1.73
53.3,7.85,0.98,-1.77
53.4,8.71,0.43,-0.39
53.5,8.75,0.2,-1.29
53.6,10.43,2.12,-1.14
53.7,13.85,0.24,-4.08
53.8,8.43,1.33,-0.43
53.9,8.43,1.33,-0.43
54,8.43,1.33,-0.43
54.1,8.43,1.33,-0.43
54.2,6.94,3.37,-0.12
54.3,6.94,3.37,-0.12
54.4,6.94,3.37,-0.12
54.5,6.94,3.37,-0.12
54.6,6.94,3.37,-0.12
54.7,7.81,0.39,-0.12
54.8,10.83,-1.18,-0.9
54.9,9.69,2.67,-4.9
55,11.49,0.75,-1.49
55.1,7.81,2.94,-0.47
55.2,6.35,3.45,-0.31
55.3,8.16,2.16,1.8
55.4,10.4,3.33,1.37
55.5,5.88,2.39,-0.04
55.6,8.98,3.14,-0.67
55.7,7.61,0.94,-1.61
55.8,8.71,1.61,-0.86
55.9,8.9,1.41,-1.02
56,10.67,1.22,-1.88
56.1,13.38,-0.47,-2.98
56.2,6.43,3.37,-2.82
56.3,10.51,1.22,-0.2
56.4,8.16,3.14,-0.39
56.5,6.35,3.14,0
56.6,10.75,2.75,1.8
56.7,12.24,5.06,0.31
56.8,3.8,2.55,-1.77
56.9,9.53,3.73,-0.59
57,8.63,0.63,-1.61
57.1,8.32,1.61,-1.14
57.2,9.69,0.82,-1.37
57.3,9.85,2.55,-2
57.4,12.91,-0.78,-2.39
57.5,6.83,2.12,-2.55
57.6,10.67,0.82,-0.82
57.7,8.36,2.9,-1.18
57.8,6.71,3.49,-0.59
57.9,8.43,3.02,1.77
58,9.57,2.51,2.51
58.1,9.69,3.3,-0.98
58.2,10.04,1.57,-1.18
58.3,8.83,2.67,-1.29
58.4,8.63,1.02,-1.14
58.5,9.49,2.28,-2.35
58.6,11.65,-0.67,-2.08
58.7,9.3,4.31,-3.96
58.8,11.38,1.96,-1.02
58.9,7.85,2.9,-0.82
59,5.96,3.53,-0.55
59.1,9.06,2.63,1.73
59.2,10.04,2.51,1.96
59.3,9.02,4.39,0
59.4,9.73,1.41,-1.22
59.5,9.77,2.63,-1.06
59.6,9.22,1.77,-0.78
59.7,9.22,1.77,-0.78
59.8,9.22,1.77,-0.78
59.9,9.22,1.77,-0.78
60,9.22,1.77,-0.78
60.1,8.47,0.86,-0.35
60.2,8.47,0.86,-0.35
60.3,8.47,0.86,-0.35
60.4,8.47,0.86,-0.35
60.5,8.47,0.86,-0.35
60.6,11.41,-2.16,-0.35
60.7,11.41,-2.16,-0.35
60.8,11.41,-2.16,-0.35
60.9,11.41,-2.16,-0.35
61,11.41,-2.16,-0.35
61.1,11.06,1.65,-0.51
61.2,11.06,1.65,-0.51
61.3,11.06,1.65,-0.51
61.4,11.06,1.65,-0.51
61.5,11.06,1.65,-0.51
61.6,7.61,3.88,-0.75
61.7,7.61,3.88,-0.75
61.8,7.61,3.88,-0.75
61.9,7.61,3.88,-0.75
62,7.61,3.88,-0.75
62.1,11.14,2.51,-0.75
62.2,11.14,2.51,-0.75
62.3,11.14,2.51,-0.75
62.4,11.02,2.67,-1.02
